clip_id,file_path,decision,reason,bad_intervals_json,reviewer_id,rubric_version,ts
5QPu-wDmeTA_s0000630146_e0000640030,5QPu-wDmeTA_s0000630146_e0000640030.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:32:32
j60KF89vXkg_s0000188866_e0000192318,j60KF89vXkg_s0000188866_e0000192318.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:39:32
OCjAl_U1JMk_s0000203618_e0000208126,OCjAl_U1JMk_s0000203618_e0000208126.mp4,reject,"dubbed, mouth, broken",[],nguyenminhnhat,v4,2026-09-17 15:35:52
bcOT0JHr3Qc_s0000214786_e0000222558,bcOT0JHr3Qc_s0000214786_e0000222558.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:33:49
7mvfCSW4SLw_s0000665378_e0000671966,7mvfCSW4SLw_s0000665378_e0000671966.mp4,keep,,[],nguyenminhnhat,v3,2026-09-15 14:21:44
2fqXC4RQyOw_s0000043106_e0000048106,2fqXC4RQyOw_s0000043106_e0000048106.mp4,reject,cut,"[{""start_ms"":3371,""end_ms"":5000,""reason"":""cut""}]",nguyenminhnhat,v3,2026-09-14 14:00:32
Pj0KGAllzfs_s0001172514_e0001174878,Pj0KGAllzfs_s0001172514_e0001174878.mp4,reject,"mouth, small_face",[],nguyenminhnhat,v4,2026-09-17 15:40:50
Pj0KGAllzfs_s0000055874_e0000060874,Pj0KGAllzfs_s0000055874_e0000060874.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:33:12
3lHEAWJhKe8_s0000082786_e0000094398,3lHEAWJhKe8_s0000082786_e0000094398.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 12:04:06
71HzPcvxNJM_s0000102114_e0000107114,71HzPcvxNJM_s0000102114_e0000107114.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 15:38:24
gof2bUJhK3Y_s0000293250_e0000298750,gof2bUJhK3Y_s0000293250_e0000298750.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 12:11:51
2fqXC4RQyOw_s0000770370_e0000775370,2fqXC4RQyOw_s0000770370_e0000775370.mp4,reject,mouth,"[{""start_ms"":2989,""end_ms"":4554,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 13:26:04
gof2bUJhK3Y_s0000935490_e0000945918,gof2bUJhK3Y_s0000935490_e0000945918.mp4,reject,mouth,"[{""start_ms"":276,""end_ms"":7083,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 13:52:38
JEgxmwvo7YY_s0000546786_e0000551786,JEgxmwvo7YY_s0000546786_e0000551786.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:41:06
qy7VoECGCm8_s0000186370_e0000188510,qy7VoECGCm8_s0000186370_e0000188510.mp4,reject,voiceover,[],nguyenminhnhat,v4,2026-09-17 12:04:56
2fqXC4RQyOw_s0000665666_e0000670078,2fqXC4RQyOw_s0000665666_e0000670078.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 11:28:41
gTTtVb-Q31w_s0000642146_e0000647582,gTTtVb-Q31w_s0000642146_e0000647582.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 11:55:47
gTTtVb-Q31w_s0000433218_e0000437374,gTTtVb-Q31w_s0000433218_e0000437374.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 11:47:40
0cHIyeLFYOk_s0000622850_e0000627870,0cHIyeLFYOk_s0000622850_e0000627870.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 23:45:50
JEgxmwvo7YY_s0000605026_e0000611038,JEgxmwvo7YY_s0000605026_e0000611038.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 11:46:47
Pj0KGAllzfs_s0000845570_e0000849630,Pj0KGAllzfs_s0000845570_e0000849630.mp4,reject,"mouth, small_face",[],nguyenminhnhat,v4,2026-09-17 15:35:17
JEgxmwvo7YY_s0000533794_e0000536638,JEgxmwvo7YY_s0000533794_e0000536638.mp4,reject,cut,"[{""start_ms"":586,""end_ms"":894,""reason"":""cut""}]",nguyenminhnhat,v3,2026-09-17 11:11:33
WgzSaOvFKrc_s0000270978_e0000275978,WgzSaOvFKrc_s0000270978_e0000275978.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 13:09:38
qy7VoECGCm8_s0000046082_e0000048446,qy7VoECGCm8_s0000046082_e0000048446.mp4,reject,static,"[{""start_ms"":0,""end_ms"":2369,""reason"":""static""}]",nguyenminhnhat,v3,2026-09-14 15:36:47
bcOT0JHr3Qc_s0000704962_e0000713438,bcOT0JHr3Qc_s0000704962_e0000713438.mp4,reject,cut,[],nguyenminhnhat,v4,2026-09-17 14:45:19
OCjAl_U1JMk_s0001289506_e0001294506,OCjAl_U1JMk_s0001289506_e0001294506.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:41:28
bcOT0JHr3Qc_s0000015298_e0000020990,bcOT0JHr3Qc_s0000015298_e0000020990.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:17:21
KUVGZwkwd68_s0000031458_e0000036458,KUVGZwkwd68_s0000031458_e0000036458.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 23:44:29
OCjAl_U1JMk_s0000068162_e0000073162,OCjAl_U1JMk_s0000068162_e0000073162.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 13:09:28
2fqXC4RQyOw_s0000872098_e0000877098,2fqXC4RQyOw_s0000872098_e0000877098.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 11:46:23
j60KF89vXkg_s0000620706_e0000623102,j60KF89vXkg_s0000620706_e0000623102.mp4,reject,dubbed,[],nguyenminhnhat,v4,2026-09-17 15:35:44
OCjAl_U1JMk_s0000610274_e0000615134,OCjAl_U1JMk_s0000610274_e0000615134.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:40:56
Pj0KGAllzfs_s0000091874_e0000095454,Pj0KGAllzfs_s0000091874_e0000095454.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":3580,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 23:41:26
j60KF89vXkg_s0000297730_e0000302686,j60KF89vXkg_s0000297730_e0000302686.mp4,reject,broken,[],nguyenminhnhat,v4,2026-09-17 15:34:46
j60KF89vXkg_s0000703458_e0000705502,j60KF89vXkg_s0000703458_e0000705502.mp4,reject,dubbed,"[{""start_ms"":0,""end_ms"":2060,""reason"":""dubbed""}]",nguyenminhnhat,v3,2026-09-17 11:08:26
7mvfCSW4SLw_s0000713666_e0000716126,7mvfCSW4SLw_s0000713666_e0000716126.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 11:41:02
OCjAl_U1JMk_s0000615426_e0000617886,OCjAl_U1JMk_s0000615426_e0000617886.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:40:38
j60KF89vXkg_s0000361890_e0000366046,j60KF89vXkg_s0000361890_e0000366046.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:35:34
OCjAl_U1JMk_s0000939074_e0000947902,OCjAl_U1JMk_s0000939074_e0000947902.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:08:33
gof2bUJhK3Y_s0000105282_e0000111070,gof2bUJhK3Y_s0000105282_e0000111070.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 11:55:53
7mvfCSW4SLw_s0000023362_e0000028362,7mvfCSW4SLw_s0000023362_e0000028362.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 12:08:20
2fqXC4RQyOw_s0000142018_e0000144574,2fqXC4RQyOw_s0000142018_e0000144574.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 14:39:23
0cHIyeLFYOk_s0000688834_e0000693834,0cHIyeLFYOk_s0000688834_e0000693834.mp4,reject,cut,[],nguyenminhnhat,v4,2026-09-17 14:35:50
71HzPcvxNJM_s0000813378_e0000816990,71HzPcvxNJM_s0000813378_e0000816990.mp4,reject,dubbed,[],nguyenminhnhat,v4,2026-09-17 15:29:16
JEgxmwvo7YY_s0000137922_e0000139934,JEgxmwvo7YY_s0000137922_e0000139934.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:43:47
OCjAl_U1JMk_s0000821058_e0000830174,OCjAl_U1JMk_s0000821058_e0000830174.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:32:55
7mvfCSW4SLw_s0000400482_e0000402878,7mvfCSW4SLw_s0000400482_e0000402878.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 12:04:18
WgzSaOvFKrc_s0000205410_e0000207646,WgzSaOvFKrc_s0000205410_e0000207646.mp4,reject,cut,"[{""start_ms"":0,""end_ms"":2240,""reason"":""cut""}]",nguyenminhnhat,v3,2026-09-14 13:22:13
Pj0KGAllzfs_s0000648514_e0000657822,Pj0KGAllzfs_s0000648514_e0000657822.mp4,reject,"mouth, small_face",[],nguyenminhnhat,v4,2026-09-17 14:22:49
j60KF89vXkg_s0000679362_e0000684254,j60KF89vXkg_s0000679362_e0000684254.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 12:04:54
71HzPcvxNJM_s0000311298_e0000317758,71HzPcvxNJM_s0000311298_e0000317758.mp4,reject,cut,[],nguyenminhnhat,v4,2026-09-17 12:12:31
Pj0KGAllzfs_s0000406978_e0000411978,Pj0KGAllzfs_s0000406978_e0000411978.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:41:40
Pj0KGAllzfs_s0000045730_e0000051582,Pj0KGAllzfs_s0000045730_e0000051582.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:40:34
0cHIyeLFYOk_s0000002210_e0000009182,0cHIyeLFYOk_s0000002210_e0000009182.mp4,reject,cut,[],nguyenminhnhat,v4,2026-09-17 14:43:23
OCjAl_U1JMk_s0000487426_e0000491390,OCjAl_U1JMk_s0000487426_e0000491390.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 11:47:02
3lHEAWJhKe8_s0000474722_e0000485918,3lHEAWJhKe8_s0000474722_e0000485918.mp4,reject,mouth,"[{""start_ms"":294,""end_ms"":721,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 15:37:47
bcOT0JHr3Qc_s0000449186_e0000454186,bcOT0JHr3Qc_s0000449186_e0000454186.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:09:27
71HzPcvxNJM_s0000642818_e0000651326,71HzPcvxNJM_s0000642818_e0000651326.mp4,reject,cut,[],nguyenminhnhat,v4,2026-09-17 14:34:40
gof2bUJhK3Y_s0000193986_e0000196670,gof2bUJhK3Y_s0000193986_e0000196670.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 13:09:48
bcOT0JHr3Qc_s0000618946_e0000624414,bcOT0JHr3Qc_s0000618946_e0000624414.mp4,reject,mouth,"[{""start_ms"":3635,""end_ms"":4281,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 15:27:52
5QPu-wDmeTA_s0000433730_e0000436734,5QPu-wDmeTA_s0000433730_e0000436734.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 12:03:03
5CNS_gaH16c_s0000720482_e0000729918,5CNS_gaH16c_s0000720482_e0000729918.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:09:39
3lHEAWJhKe8_s0000373730_e0000378730,3lHEAWJhKe8_s0000373730_e0000378730.mp4,reject,cut,[],nguyenminhnhat,v4,2026-09-17 14:39:27
JEgxmwvo7YY_s0000352994_e0000355966,JEgxmwvo7YY_s0000352994_e0000355966.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 12:12:41
bcOT0JHr3Qc_s0000296802_e0000302590,bcOT0JHr3Qc_s0000296802_e0000302590.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:33:25
0cHIyeLFYOk_s0000586306_e0000588958,0cHIyeLFYOk_s0000586306_e0000588958.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 11:39:40
71HzPcvxNJM_s0000077026_e0000081982,71HzPcvxNJM_s0000077026_e0000081982.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 12:03:09
KUVGZwkwd68_s0000495074_e0000499518,KUVGZwkwd68_s0000495074_e0000499518.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:33:01
71HzPcvxNJM_s0000471330_e0000481054,71HzPcvxNJM_s0000471330_e0000481054.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 13:08:39
OCjAl_U1JMk_s0000618210_e0000623774,OCjAl_U1JMk_s0000618210_e0000623774.mp4,reject,cut,"[{""start_ms"":4484,""end_ms"":5560,""reason"":""cut""}]",nguyenminhnhat,v3,2026-09-14 13:21:51
JEgxmwvo7YY_s0000689826_e0000694942,JEgxmwvo7YY_s0000689826_e0000694942.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 15:12:04
5QPu-wDmeTA_s0000182146_e0000184830,5QPu-wDmeTA_s0000182146_e0000184830.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 12:08:06
Pj0KGAllzfs_s0000702562_e0000708734,Pj0KGAllzfs_s0000702562_e0000708734.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 14:44:58
WgzSaOvFKrc_s0000274978_e0000279978,WgzSaOvFKrc_s0000274978_e0000279978.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:35:08
JEgxmwvo7YY_s0000465058_e0000470750,JEgxmwvo7YY_s0000465058_e0000470750.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 15:38:44
3lHEAWJhKe8_s0000166882_e0000171882,3lHEAWJhKe8_s0000166882_e0000171882.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 11:28:48
0cHIyeLFYOk_s0000081570_e0000083614,0cHIyeLFYOk_s0000081570_e0000083614.mp4,reject,voiceover,[],nguyenminhnhat,v4,2026-09-17 14:45:41
5CNS_gaH16c_s0000182178_e0000185374,5CNS_gaH16c_s0000182178_e0000185374.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 14:01:17
qy7VoECGCm8_s0000164098_e0000167774,qy7VoECGCm8_s0000164098_e0000167774.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 14:33:58
2fqXC4RQyOw_s0000295618_e0000300126,2fqXC4RQyOw_s0000295618_e0000300126.mp4,reject,broken,[],nguyenminhnhat,v4,2026-09-17 14:40:46
j60KF89vXkg_s0000356962_e0000361566,j60KF89vXkg_s0000356962_e0000361566.mp4,keep,,[],nguyenminhnhat,v3,2026-09-17 11:12:58
OCjAl_U1JMk_s0001001922_e0001004094,OCjAl_U1JMk_s0001001922_e0001004094.mp4,reject,broken,[],nguyenminhnhat,v4,2026-09-17 15:35:36
j60KF89vXkg_s0000127490_e0000129534,j60KF89vXkg_s0000127490_e0000129534.mp4,reject,broken,[],nguyenminhnhat,v4,2026-09-17 15:29:04
xo3VtrivRjk_s0000000738_e0000004222,xo3VtrivRjk_s0000000738_e0000004222.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:40:34
0cHIyeLFYOk_s0000316674_e0000322302,0cHIyeLFYOk_s0000316674_e0000322302.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:31:56
WgzSaOvFKrc_s0000487106_e0000494718,WgzSaOvFKrc_s0000487106_e0000494718.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 23:44:51
OCjAl_U1JMk_s0001293506_e0001298506,OCjAl_U1JMk_s0001293506_e0001298506.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:34:35
bcOT0JHr3Qc_s0000286850_e0000291850,bcOT0JHr3Qc_s0000286850_e0000291850.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 23:44:59
gof2bUJhK3Y_s0000163394_e0000168030,gof2bUJhK3Y_s0000163394_e0000168030.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 14:38:49
bcOT0JHr3Qc_s0000480514_e0000489150,bcOT0JHr3Qc_s0000480514_e0000489150.mp4,reject,broken,"[{""start_ms"":0,""end_ms"":2950,""reason"":""broken""}]",nguyenminhnhat,v3,2026-09-17 11:01:34
7mvfCSW4SLw_s0000472802_e0000476030,7mvfCSW4SLw_s0000472802_e0000476030.mp4,reject,dubbed,[],nguyenminhnhat,v4,2026-09-17 15:42:30
5QPu-wDmeTA_s0000141186_e0000144478,5QPu-wDmeTA_s0000141186_e0000144478.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 13:33:02
3lHEAWJhKe8_s0000248290_e0000253290,3lHEAWJhKe8_s0000248290_e0000253290.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":5005,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 23:43:12
3lHEAWJhKe8_s0000487874_e0000490558,3lHEAWJhKe8_s0000487874_e0000490558.mp4,reject,cut,[],nguyenminhnhat,v4,2026-09-17 14:32:17
5QPu-wDmeTA_s0000404226_e0000406750,5QPu-wDmeTA_s0000404226_e0000406750.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:42:21
5QPu-wDmeTA_s0000108418_e0000113630,5QPu-wDmeTA_s0000108418_e0000113630.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 13:02:24
KUVGZwkwd68_s0000560258_e0000564926,KUVGZwkwd68_s0000560258_e0000564926.mp4,reject,mouth,"[{""start_ms"":882,""end_ms"":4680,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-17 11:11:42
j60KF89vXkg_s0000273346_e0000275422,j60KF89vXkg_s0000273346_e0000275422.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 11:44:44
j60KF89vXkg_s0000598498_e0000601182,j60KF89vXkg_s0000598498_e0000601182.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:16:03
qy7VoECGCm8_s0000048802_e0000053802,qy7VoECGCm8_s0000048802_e0000053802.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 11:56:05
gTTtVb-Q31w_s0000294850_e0000301758,gTTtVb-Q31w_s0000294850_e0000301758.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 12:03:49
3lHEAWJhKe8_s0000184834_e0000190398,3lHEAWJhKe8_s0000184834_e0000190398.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 14:36:04
Pj0KGAllzfs_s0000550306_e0000554462,Pj0KGAllzfs_s0000550306_e0000554462.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:35:56
5QPu-wDmeTA_s0000543554_e0000546206,5QPu-wDmeTA_s0000543554_e0000546206.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 13:08:34
2fqXC4RQyOw_s0000480546_e0000485278,2fqXC4RQyOw_s0000480546_e0000485278.mp4,reject,mouth,"[{""start_ms"":1719,""end_ms"":4708,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 15:10:29
gTTtVb-Q31w_s0000594594_e0000598814,gTTtVb-Q31w_s0000594594_e0000598814.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 14:04:08
3lHEAWJhKe8_s0000170882_e0000174014,3lHEAWJhKe8_s0000170882_e0000174014.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":3120,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 15:10:39
Pj0KGAllzfs_s0001233282_e0001238302,Pj0KGAllzfs_s0001233282_e0001238302.mp4,reject,"mouth, cut",[],nguyenminhnhat,v4,2026-09-17 15:34:16
7mvfCSW4SLw_s0000151394_e0000153534,7mvfCSW4SLw_s0000151394_e0000153534.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:09:48
OCjAl_U1JMk_s0001399330_e0001405694,OCjAl_U1JMk_s0001399330_e0001405694.mp4,reject,small_face,[],nguyenminhnhat,v4,2026-09-17 14:43:49
gof2bUJhK3Y_s0000028258_e0000030270,gof2bUJhK3Y_s0000028258_e0000030270.mp4,reject,broken,[],nguyenminhnhat,v4,2026-09-17 15:32:35
3lHEAWJhKe8_s0000209026_e0000214026,3lHEAWJhKe8_s0000209026_e0000214026.mp4,reject,cut,[],nguyenminhnhat,v4,2026-09-17 11:55:03
xo3VtrivRjk_s0000300898_e0000304670,xo3VtrivRjk_s0000300898_e0000304670.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":2200,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 15:37:09
5QPu-wDmeTA_s0000341218_e0000343646,5QPu-wDmeTA_s0000341218_e0000343646.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:08:07
gof2bUJhK3Y_s0000274530_e0000277662,gof2bUJhK3Y_s0000274530_e0000277662.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:17:25
OCjAl_U1JMk_s0000311810_e0000317854,OCjAl_U1JMk_s0000311810_e0000317854.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:28:44
gof2bUJhK3Y_s0000857922_e0000860094,gof2bUJhK3Y_s0000857922_e0000860094.mp4,reject,broken,[],nguyenminhnhat,v4,2026-09-17 15:10:08
gof2bUJhK3Y_s0000813474_e0000816894,gof2bUJhK3Y_s0000813474_e0000816894.mp4,reject,broken,[],nguyenminhnhat,v4,2026-09-17 15:28:56
71HzPcvxNJM_s0000256290_e0000267710,71HzPcvxNJM_s0000256290_e0000267710.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 12:08:12
5QPu-wDmeTA_s0000573058_e0000576670,5QPu-wDmeTA_s0000573058_e0000576670.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 12:12:24
WgzSaOvFKrc_s0000648738_e0000653822,WgzSaOvFKrc_s0000648738_e0000653822.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 12:10:19
Pj0KGAllzfs_s0000729666_e0000732414,Pj0KGAllzfs_s0000729666_e0000732414.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 12:08:40
Pj0KGAllzfs_s0001207106_e0001209662,Pj0KGAllzfs_s0001207106_e0001209662.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":2560,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 14:03:54
qy7VoECGCm8_s0000006722_e0000012222,qy7VoECGCm8_s0000006722_e0000012222.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 23:45:36
7mvfCSW4SLw_s0000353378_e0000355454,7mvfCSW4SLw_s0000353378_e0000355454.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":2085,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 23:44:07
Pj0KGAllzfs_s0001316514_e0001321514,Pj0KGAllzfs_s0001316514_e0001321514.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 15:18:04
OCjAl_U1JMk_s0000693730_e0000695838,OCjAl_U1JMk_s0000693730_e0000695838.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 14:42:41
OCjAl_U1JMk_s0001360738_e0001362750,OCjAl_U1JMk_s0001360738_e0001362750.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 12:04:26
gof2bUJhK3Y_s0000896098_e0000898526,gof2bUJhK3Y_s0000896098_e0000898526.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:16:43
j60KF89vXkg_s0000490242_e0000497438,j60KF89vXkg_s0000490242_e0000497438.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:41:41
Pj0KGAllzfs_s0000838114_e0000840190,Pj0KGAllzfs_s0000838114_e0000840190.mp4,reject,"mouth, small_face",[],nguyenminhnhat,v4,2026-09-17 14:38:35
gTTtVb-Q31w_s0000347202_e0000350174,gTTtVb-Q31w_s0000347202_e0000350174.mp4,reject,cut,[],nguyenminhnhat,v4,2026-09-17 11:44:39
j60KF89vXkg_s0000380258_e0000386782,j60KF89vXkg_s0000380258_e0000386782.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:39:42
2fqXC4RQyOw_s0000238050_e0000243050,2fqXC4RQyOw_s0000238050_e0000243050.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 11:54:52
j60KF89vXkg_s0000259746_e0000263454,j60KF89vXkg_s0000259746_e0000263454.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 12:03:55
OCjAl_U1JMk_s0000759490_e0000762174,OCjAl_U1JMk_s0000759490_e0000762174.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:39:02
7mvfCSW4SLw_s0000227170_e0000229214,7mvfCSW4SLw_s0000227170_e0000229214.mp4,reject,broken,"[{""start_ms"":3,""end_ms"":2066,""reason"":""broken""}]",nguyenminhnhat,v3,2026-09-14 14:02:27
OCjAl_U1JMk_s0000320738_e0000331966,OCjAl_U1JMk_s0000320738_e0000331966.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:38:31
Pj0KGAllzfs_s0000254498_e0000259358,Pj0KGAllzfs_s0000254498_e0000259358.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:29:58
2fqXC4RQyOw_s0000173954_e0000181470,2fqXC4RQyOw_s0000173954_e0000181470.mp4,reject,cut,[],nguyenminhnhat,v4,2026-09-17 14:42:13
KUVGZwkwd68_s0000618786_e0000622718,KUVGZwkwd68_s0000618786_e0000622718.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 12:11:22
2fqXC4RQyOw_s0000876098_e0000880318,2fqXC4RQyOw_s0000876098_e0000880318.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 12:06:57
5QPu-wDmeTA_s0000389730_e0000393790,5QPu-wDmeTA_s0000389730_e0000393790.mp4,reject,mouth,"[{""start_ms"":1221,""end_ms"":3104,""reason"":""mouth""}]",nguyenminhnhat,v3,2026-09-14 23:48:34
j60KF89vXkg_s0000567362_e0000569534,j60KF89vXkg_s0000567362_e0000569534.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 15:35:59
5CNS_gaH16c_s0000333794_e0000338238,5CNS_gaH16c_s0000333794_e0000338238.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:34:28
7mvfCSW4SLw_s0000403138_e0000405502,7mvfCSW4SLw_s0000403138_e0000405502.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 12:11:09
gof2bUJhK3Y_s0000092386_e0000096702,gof2bUJhK3Y_s0000092386_e0000096702.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:45:33
71HzPcvxNJM_s0000781314_e0000784606,71HzPcvxNJM_s0000781314_e0000784606.mp4,keep,,[],nguyenminhnhat,v3,2026-09-14 15:26:33
gTTtVb-Q31w_s0000682594_e0000687806,gTTtVb-Q31w_s0000682594_e0000687806.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:31:22
j60KF89vXkg_s0000112322_e0000115358,j60KF89vXkg_s0000112322_e0000115358.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 15:29:35
5QPu-wDmeTA_s0000685538_e0000691102,5QPu-wDmeTA_s0000685538_e0000691102.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 11:46:33
j60KF89vXkg_s0000375906_e0000379582,j60KF89vXkg_s0000375906_e0000379582.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 11:55:57
5CNS_gaH16c_s0000284418_e0000290366,5CNS_gaH16c_s0000284418_e0000290366.mp4,keep,,[],nguyenminhnhat,v4,2026-09-17 14:46:36
Pj0KGAllzfs_s0001062594_e0001068958,Pj0KGAllzfs_s0001062594_e0001068958.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 11:41:20
71HzPcvxNJM_s0000431586_e0000437342,71HzPcvxNJM_s0000431586_e0000437342.mp4,reject,mouth,[],nguyenminhnhat,v4,2026-09-17 14:44:36
