clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,url,title,channel,program_id,episode_id,canonical_source_id,assignment_role,assigned_reviewer
OCjAl_U1JMk_s0001210498_e0001212734,OCjAl_U1JMk,1210.498,1212.734,2.236,1.0,1.0,12.03,OCjAl_U1JMk_s0001210498_e0001212734.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000316258_e0000318654,j60KF89vXkg,316.258,318.654,2.396,1.0,1.0,22.91,j60KF89vXkg_s0000316258_e0000318654.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
7mvfCSW4SLw_s0000304770_e0000306814,7mvfCSW4SLw,304.77,306.814,2.044,1.0,1.0,18.02,7mvfCSW4SLw_s0000304770_e0000306814.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenminhnhat
KUVGZwkwd68_s0000223650_e0000228158,KUVGZwkwd68,223.65,228.158,4.508,1.0,1.0,0.43,KUVGZwkwd68_s0000223650_e0000228158.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenminhnhat
71HzPcvxNJM_s0000020482_e0000023230,71HzPcvxNJM,20.482,23.23,2.748,1.0,1.0,12.62,71HzPcvxNJM_s0000020482_e0000023230.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenminhnhat
xo3VtrivRjk_s0000535746_e0000539678,xo3VtrivRjk,535.746,539.678,3.932,1.0,1.0,8.08,xo3VtrivRjk_s0000535746_e0000539678.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenminhnhat
JEgxmwvo7YY_s0000113282_e0000117694,JEgxmwvo7YY,113.282,117.694,4.412,1.0,1.0,16.31,JEgxmwvo7YY_s0000113282_e0000117694.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000598050_e0000602494,Pj0KGAllzfs,598.05,602.494,4.444,1.0,1.0,14.36,Pj0KGAllzfs_s0000598050_e0000602494.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000254402_e0000258462,WgzSaOvFKrc,254.402,258.462,4.06,1.0,1.0,6.0,WgzSaOvFKrc_s0000254402_e0000258462.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
2fqXC4RQyOw_s0000832354_e0000837354,2fqXC4RQyOw,832.354,837.354,5.0,1.0,1.0,14.16,2fqXC4RQyOw_s0000832354_e0000837354.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenminhnhat
71HzPcvxNJM_s0000423362_e0000427326,71HzPcvxNJM,423.362,427.326,3.964,1.0,1.0,12.78,71HzPcvxNJM_s0000423362_e0000427326.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0001163746_e0001168798,Pj0KGAllzfs,1163.746,1168.798,5.052,1.0,1.0,15.61,Pj0KGAllzfs_s0001163746_e0001168798.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
7mvfCSW4SLw_s0000200418_e0000203934,7mvfCSW4SLw,200.418,203.934,3.516,1.0,1.0,12.55,7mvfCSW4SLw_s0000200418_e0000203934.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenminhnhat
2fqXC4RQyOw_s0000083202_e0000086558,2fqXC4RQyOw,83.202,86.558,3.356,1.0,1.0,12.02,2fqXC4RQyOw_s0000083202_e0000086558.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000066722_e0000070142,WgzSaOvFKrc,66.722,70.142,3.42,1.0,1.0,5.62,WgzSaOvFKrc_s0000066722_e0000070142.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
xo3VtrivRjk_s0000044962_e0000049962,xo3VtrivRjk,44.962,49.962,5.0,1.0,1.0,10.01,xo3VtrivRjk_s0000044962_e0000049962.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0001099650_e0001106366,OCjAl_U1JMk,1099.65,1106.366,6.716,1.0,1.0,11.68,OCjAl_U1JMk_s0001099650_e0001106366.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0001026210_e0001033310,OCjAl_U1JMk,1026.21,1033.31,7.1,1.0,1.0,12.04,OCjAl_U1JMk_s0001026210_e0001033310.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000378882_e0000380990,WgzSaOvFKrc,378.882,380.99,2.108,1.0,1.0,8.27,WgzSaOvFKrc_s0000378882_e0000380990.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000535586_e0000539966,5QPu-wDmeTA,535.586,539.966,4.38,1.0,1.0,9.58,5QPu-wDmeTA_s0000535586_e0000539966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
2fqXC4RQyOw_s0000845090_e0000849822,2fqXC4RQyOw,845.09,849.822,4.732,1.0,1.0,14.94,2fqXC4RQyOw_s0000845090_e0000849822.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000233538_e0000235678,WgzSaOvFKrc,233.538,235.678,2.14,1.0,1.0,6.67,WgzSaOvFKrc_s0000233538_e0000235678.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000701698_e0000705342,OCjAl_U1JMk,701.698,705.342,3.644,1.0,1.0,10.71,OCjAl_U1JMk_s0000701698_e0000705342.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000310242_e0000314302,5QPu-wDmeTA,310.242,314.302,4.06,1.0,1.0,11.15,5QPu-wDmeTA_s0000310242_e0000314302.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000351554_e0000357278,bcOT0JHr3Qc,351.554,357.278,5.724,1.0,1.0,10.1,bcOT0JHr3Qc_s0000351554_e0000357278.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
7mvfCSW4SLw_s0000628258_e0000639550,7mvfCSW4SLw,628.258,639.55,11.292,1.0,1.0,19.41,7mvfCSW4SLw_s0000628258_e0000639550.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000820226_e0000826782,j60KF89vXkg,820.226,826.782,6.556,1.0,1.0,24.01,j60KF89vXkg_s0000820226_e0000826782.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000417218_e0000420318,Pj0KGAllzfs,417.218,420.318,3.1,1.0,1.0,13.75,Pj0KGAllzfs_s0000417218_e0000420318.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
5CNS_gaH16c_s0000567586_e0000572586,5CNS_gaH16c,567.586,572.586,5.0,1.0,1.0,14.86,5CNS_gaH16c_s0000567586_e0000572586.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,,primary,nguyenminhnhat
0cHIyeLFYOk_s0000168386_e0000174334,0cHIyeLFYOk,168.386,174.334,5.948,1.0,1.0,18.47,0cHIyeLFYOk_s0000168386_e0000174334.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000689282_e0000693246,OCjAl_U1JMk,689.282,693.246,3.964,1.0,1.0,7.31,OCjAl_U1JMk_s0000689282_e0000693246.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000521922_e0000524446,WgzSaOvFKrc,521.922,524.446,2.524,1.0,1.0,5.94,WgzSaOvFKrc_s0000521922_e0000524446.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000466274_e0000475454,5QPu-wDmeTA,466.274,475.454,9.18,1.0,1.0,14.23,5QPu-wDmeTA_s0000466274_e0000475454.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
gof2bUJhK3Y_s0000723522_e0000729342,gof2bUJhK3Y,723.522,729.342,5.82,1.0,1.0,6.26,gof2bUJhK3Y_s0000723522_e0000729342.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000472834_e0000474942,WgzSaOvFKrc,472.834,474.942,2.108,1.0,1.0,5.03,WgzSaOvFKrc_s0000472834_e0000474942.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000696258_e0000698462,WgzSaOvFKrc,696.258,698.462,2.204,1.0,1.0,6.22,WgzSaOvFKrc_s0000696258_e0000698462.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
0cHIyeLFYOk_s0000379042_e0000382782,0cHIyeLFYOk,379.042,382.782,3.74,1.0,1.0,18.6,0cHIyeLFYOk_s0000379042_e0000382782.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000735330_e0000738398,WgzSaOvFKrc,735.33,738.398,3.068,1.0,1.0,5.83,WgzSaOvFKrc_s0000735330_e0000738398.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000075170_e0000080638,5QPu-wDmeTA,75.17,80.638,5.468,1.0,1.0,15.02,5QPu-wDmeTA_s0000075170_e0000080638.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000505346_e0000513726,WgzSaOvFKrc,505.346,513.726,8.38,1.0,1.0,4.97,WgzSaOvFKrc_s0000505346_e0000513726.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
0cHIyeLFYOk_s0000194850_e0000205470,0cHIyeLFYOk,194.85,205.47,10.62,1.0,1.0,18.91,0cHIyeLFYOk_s0000194850_e0000205470.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000601570_e0000605214,bcOT0JHr3Qc,601.57,605.214,3.644,1.0,1.0,8.05,bcOT0JHr3Qc_s0000601570_e0000605214.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
JEgxmwvo7YY_s0000011746_e0000014718,JEgxmwvo7YY,11.746,14.718,2.972,1.0,1.0,18.81,JEgxmwvo7YY_s0000011746_e0000014718.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenminhnhat
71HzPcvxNJM_s0000062594_e0000068318,71HzPcvxNJM,62.594,68.318,5.724,1.0,1.0,14.95,71HzPcvxNJM_s0000062594_e0000068318.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000729346_e0000734346,OCjAl_U1JMk,729.346,734.346,5.0,1.0,1.0,11.71,OCjAl_U1JMk_s0000729346_e0000734346.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000341058_e0000345406,OCjAl_U1JMk,341.058,345.406,4.348,1.0,1.0,14.47,OCjAl_U1JMk_s0000341058_e0000345406.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0001041122_e0001046622,OCjAl_U1JMk,1041.122,1046.622,5.5,1.0,1.0,12.0,OCjAl_U1JMk_s0001041122_e0001046622.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0001145890_e0001148702,OCjAl_U1JMk,1145.89,1148.702,2.812,1.0,1.0,14.19,OCjAl_U1JMk_s0001145890_e0001148702.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
0cHIyeLFYOk_s0000259618_e0000264618,0cHIyeLFYOk,259.618,264.618,5.0,1.0,1.0,19.1,0cHIyeLFYOk_s0000259618_e0000264618.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000988418_e0000990782,Pj0KGAllzfs,988.418,990.782,2.364,1.0,1.0,16.66,Pj0KGAllzfs_s0000988418_e0000990782.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000069346_e0000078846,bcOT0JHr3Qc,69.346,78.846,9.5,1.0,1.0,8.18,bcOT0JHr3Qc_s0000069346_e0000078846.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000312770_e0000315998,bcOT0JHr3Qc,312.77,315.998,3.228,1.0,1.0,9.47,bcOT0JHr3Qc_s0000312770_e0000315998.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
xo3VtrivRjk_s0000365026_e0000369118,xo3VtrivRjk,365.026,369.118,4.092,1.0,1.0,10.65,xo3VtrivRjk_s0000365026_e0000369118.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenminhnhat
5CNS_gaH16c_s0000672930_e0000677930,5CNS_gaH16c,672.93,677.93,5.0,1.0,1.0,11.88,5CNS_gaH16c_s0000672930_e0000677930.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000691362_e0000695902,bcOT0JHr3Qc,691.362,695.902,4.54,1.0,1.0,5.75,bcOT0JHr3Qc_s0000691362_e0000695902.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
KUVGZwkwd68_s0000344386_e0000348734,KUVGZwkwd68,344.386,348.734,4.348,1.0,1.0,-0.58,KUVGZwkwd68_s0000344386_e0000348734.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000534562_e0000538910,j60KF89vXkg,534.562,538.91,4.348,1.0,1.0,23.71,j60KF89vXkg_s0000534562_e0000538910.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
7mvfCSW4SLw_s0000160450_e0000163390,7mvfCSW4SLw,160.45,163.39,2.94,1.0,1.0,16.24,7mvfCSW4SLw_s0000160450_e0000163390.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenminhnhat
qy7VoECGCm8_s0000235010_e0000241150,qy7VoECGCm8,235.01,241.15,6.14,1.0,1.0,19.61,qy7VoECGCm8_s0000235010_e0000241150.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=qy7VoECGCm8,,,,,,primary,nguyenminhnhat
2fqXC4RQyOw_s0000539298_e0000541854,2fqXC4RQyOw,539.298,541.854,2.556,1.0,1.0,12.74,2fqXC4RQyOw_s0000539298_e0000541854.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000185026_e0000190846,WgzSaOvFKrc,185.026,190.846,5.82,1.0,1.0,6.41,WgzSaOvFKrc_s0000185026_e0000190846.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000765986_e0000767998,Pj0KGAllzfs,765.986,767.998,2.012,1.0,1.0,11.38,Pj0KGAllzfs_s0000765986_e0000767998.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
xo3VtrivRjk_s0000321826_e0000325886,xo3VtrivRjk,321.826,325.886,4.06,1.0,1.0,10.93,xo3VtrivRjk_s0000321826_e0000325886.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000424066_e0000426142,5QPu-wDmeTA,424.066,426.142,2.076,1.0,1.0,11.1,5QPu-wDmeTA_s0000424066_e0000426142.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000630146_e0000640030,5QPu-wDmeTA,630.146,640.03,9.884,1.0,1.0,14.03,5QPu-wDmeTA_s0000630146_e0000640030.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000188866_e0000192318,j60KF89vXkg,188.866,192.318,3.452,1.0,1.0,23.9,j60KF89vXkg_s0000188866_e0000192318.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000203618_e0000208126,OCjAl_U1JMk,203.618,208.126,4.508,1.0,1.0,12.04,OCjAl_U1JMk_s0000203618_e0000208126.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000214786_e0000222558,bcOT0JHr3Qc,214.786,222.558,7.772,1.0,1.0,6.33,bcOT0JHr3Qc_s0000214786_e0000222558.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
7mvfCSW4SLw_s0000665378_e0000671966,7mvfCSW4SLw,665.378,671.966,6.588,1.0,1.0,17.6,7mvfCSW4SLw_s0000665378_e0000671966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenminhnhat
2fqXC4RQyOw_s0000043106_e0000048106,2fqXC4RQyOw,43.106,48.106,5.0,0.8,1.0,12.96,2fqXC4RQyOw_s0000043106_e0000048106.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0001172514_e0001174878,Pj0KGAllzfs,1172.514,1174.878,2.364,1.0,1.0,12.32,Pj0KGAllzfs_s0001172514_e0001174878.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000055874_e0000060874,Pj0KGAllzfs,55.874,60.874,5.0,1.0,1.0,16.13,Pj0KGAllzfs_s0000055874_e0000060874.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
3lHEAWJhKe8_s0000082786_e0000094398,3lHEAWJhKe8,82.786,94.398,11.612,1.0,1.0,18.28,3lHEAWJhKe8_s0000082786_e0000094398.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenminhnhat
71HzPcvxNJM_s0000102114_e0000107114,71HzPcvxNJM,102.114,107.114,5.0,1.0,1.0,14.18,71HzPcvxNJM_s0000102114_e0000107114.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenminhnhat
gof2bUJhK3Y_s0000293250_e0000298750,gof2bUJhK3Y,293.25,298.75,5.5,1.0,1.0,6.42,gof2bUJhK3Y_s0000293250_e0000298750.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenminhnhat
2fqXC4RQyOw_s0000770370_e0000775370,2fqXC4RQyOw,770.37,775.37,5.0,1.0,1.0,13.53,2fqXC4RQyOw_s0000770370_e0000775370.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenminhnhat
gof2bUJhK3Y_s0000935490_e0000945918,gof2bUJhK3Y,935.49,945.918,10.428,1.0,1.0,4.83,gof2bUJhK3Y_s0000935490_e0000945918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenminhnhat
JEgxmwvo7YY_s0000546786_e0000551786,JEgxmwvo7YY,546.786,551.786,5.0,1.0,1.0,14.8,JEgxmwvo7YY_s0000546786_e0000551786.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenminhnhat
qy7VoECGCm8_s0000186370_e0000188510,qy7VoECGCm8,186.37,188.51,2.14,1.0,1.0,22.71,qy7VoECGCm8_s0000186370_e0000188510.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=qy7VoECGCm8,,,,,,primary,nguyenminhnhat
2fqXC4RQyOw_s0000665666_e0000670078,2fqXC4RQyOw,665.666,670.078,4.412,1.0,1.0,11.72,2fqXC4RQyOw_s0000665666_e0000670078.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenminhnhat
gTTtVb-Q31w_s0000642146_e0000647582,gTTtVb-Q31w,642.146,647.582,5.436,1.0,1.0,10.6,gTTtVb-Q31w_s0000642146_e0000647582.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenminhnhat
gTTtVb-Q31w_s0000433218_e0000437374,gTTtVb-Q31w,433.218,437.374,4.156,1.0,1.0,13.74,gTTtVb-Q31w_s0000433218_e0000437374.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenminhnhat
0cHIyeLFYOk_s0000622850_e0000627870,0cHIyeLFYOk,622.85,627.87,5.02,1.0,1.0,17.19,0cHIyeLFYOk_s0000622850_e0000627870.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenminhnhat
JEgxmwvo7YY_s0000605026_e0000611038,JEgxmwvo7YY,605.026,611.038,6.012,1.0,1.0,17.87,JEgxmwvo7YY_s0000605026_e0000611038.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000845570_e0000849630,Pj0KGAllzfs,845.57,849.63,4.06,1.0,1.0,15.94,Pj0KGAllzfs_s0000845570_e0000849630.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
JEgxmwvo7YY_s0000533794_e0000536638,JEgxmwvo7YY,533.794,536.638,2.844,1.0,1.0,17.14,JEgxmwvo7YY_s0000533794_e0000536638.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000270978_e0000275978,WgzSaOvFKrc,270.978,275.978,5.0,1.0,1.0,7.08,WgzSaOvFKrc_s0000270978_e0000275978.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
qy7VoECGCm8_s0000046082_e0000048446,qy7VoECGCm8,46.082,48.446,2.364,1.0,1.0,12.07,qy7VoECGCm8_s0000046082_e0000048446.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=qy7VoECGCm8,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000704962_e0000713438,bcOT0JHr3Qc,704.962,713.438,8.476,1.0,1.0,4.15,bcOT0JHr3Qc_s0000704962_e0000713438.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0001289506_e0001294506,OCjAl_U1JMk,1289.506,1294.506,5.0,1.0,1.0,11.78,OCjAl_U1JMk_s0001289506_e0001294506.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000015298_e0000020990,bcOT0JHr3Qc,15.298,20.99,5.692,1.0,1.0,9.4,bcOT0JHr3Qc_s0000015298_e0000020990.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
