clip_id,file_path,label,method,param,source_clip,source_video,speaker_id,tier,crf,orig_clip_id
CHkaAtJLN3E_clip0047_t00754_desyncp7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0047_t00754_desyncp7f_crf23.mp4,1,temporal_desync,shift=7f,CHkaAtJLN3E_clip0047_t00754,CHkaAtJLN3E,667,tier1,23,CHkaAtJLN3E_clip0047_t00754_desyncp7f
CHkaAtJLN3E_clip0048_t00758_desyncm3f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0048_t00758_desyncm3f_crf40.mp4,1,temporal_desync,shift=-3f,CHkaAtJLN3E_clip0048_t00758,CHkaAtJLN3E,667,tier1,40,CHkaAtJLN3E_clip0048_t00758_desyncm3f
9fvi4IXr6rQ_clip0075_t00654_desyncp7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\9fvi4IXr6rQ_clip0075_t00654_desyncp7f_crf30.mp4,1,temporal_desync,shift=7f,9fvi4IXr6rQ_clip0075_t00654,9fvi4IXr6rQ,669,tier1,30,9fvi4IXr6rQ_clip0075_t00654_desyncp7f
Xigg3vUV2Gw_clip0014_t00153_desyncp7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Xigg3vUV2Gw_clip0014_t00153_desyncp7f_crf30.mp4,1,temporal_desync,shift=7f,Xigg3vUV2Gw_clip0014_t00153,Xigg3vUV2Gw,671,tier1,30,Xigg3vUV2Gw_clip0014_t00153_desyncp7f
3tEN20uif6g_clip0050_t00693_desyncm7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0050_t00693_desyncm7f_crf40.mp4,1,temporal_desync,shift=-7f,3tEN20uif6g_clip0050_t00693,3tEN20uif6g,672,tier1,40,3tEN20uif6g_clip0050_t00693_desyncm7f
R5y53Ud7Fs8_clip0041_t00484_desyncm15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0041_t00484_desyncm15f_crf40.mp4,1,temporal_desync,shift=-15f,R5y53Ud7Fs8_clip0041_t00484,R5y53Ud7Fs8,673,tier1,40,R5y53Ud7Fs8_clip0041_t00484_desyncm15f
t6uBz4HwSTg_clip0022_t00421_desyncm15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\t6uBz4HwSTg_clip0022_t00421_desyncm15f_crf30.mp4,1,temporal_desync,shift=-15f,t6uBz4HwSTg_clip0022_t00421,t6uBz4HwSTg,674,tier1,30,t6uBz4HwSTg_clip0022_t00421_desyncm15f
t6uBz4HwSTg_clip0023_t00428_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\t6uBz4HwSTg_clip0023_t00428_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,t6uBz4HwSTg_clip0023_t00428,t6uBz4HwSTg,674,tier1,35,t6uBz4HwSTg_clip0023_t00428_desyncp3f
t6uBz4HwSTg_clip0024_t00431_desyncm15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\t6uBz4HwSTg_clip0024_t00431_desyncm15f_crf35.mp4,1,temporal_desync,shift=-15f,t6uBz4HwSTg_clip0024_t00431,t6uBz4HwSTg,674,tier1,35,t6uBz4HwSTg_clip0024_t00431_desyncm15f
t6uBz4HwSTg_clip0025_t00433_desyncm7f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\t6uBz4HwSTg_clip0025_t00433_desyncm7f_crf35.mp4,1,temporal_desync,shift=-7f,t6uBz4HwSTg_clip0025_t00433,t6uBz4HwSTg,674,tier1,35,t6uBz4HwSTg_clip0025_t00433_desyncm7f
t6uBz4HwSTg_clip0026_t00440_desyncp7f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\t6uBz4HwSTg_clip0026_t00440_desyncp7f_crf35.mp4,1,temporal_desync,shift=7f,t6uBz4HwSTg_clip0026_t00440,t6uBz4HwSTg,674,tier1,35,t6uBz4HwSTg_clip0026_t00440_desyncp7f
t6uBz4HwSTg_clip0027_t00444_desyncp3f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\t6uBz4HwSTg_clip0027_t00444_desyncp3f_crf40.mp4,1,temporal_desync,shift=3f,t6uBz4HwSTg_clip0027_t00444,t6uBz4HwSTg,674,tier1,40,t6uBz4HwSTg_clip0027_t00444_desyncp3f
0-fu0N-npmg_clip0049_t00676_desyncm7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0-fu0N-npmg_clip0049_t00676_desyncm7f_crf40.mp4,1,temporal_desync,shift=-7f,0-fu0N-npmg_clip0049_t00676,0-fu0N-npmg,678,tier1,40,0-fu0N-npmg_clip0049_t00676_desyncm7f
cVabKjWav-Y_clip0034_t00463_desyncm7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\cVabKjWav-Y_clip0034_t00463_desyncm7f_crf30.mp4,1,temporal_desync,shift=-7f,cVabKjWav-Y_clip0034_t00463,cVabKjWav-Y,679,tier2,30,cVabKjWav-Y_clip0034_t00463_desyncm7f
wKaFsRX95YY_clip0037_t00464_desyncp7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0037_t00464_desyncp7f_crf40.mp4,1,temporal_desync,shift=7f,wKaFsRX95YY_clip0037_t00464,wKaFsRX95YY,680,tier2,40,wKaFsRX95YY_clip0037_t00464_desyncp7f
wKaFsRX95YY_clip0038_t00468_desyncm15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0038_t00468_desyncm15f_crf35.mp4,1,temporal_desync,shift=-15f,wKaFsRX95YY_clip0038_t00468,wKaFsRX95YY,680,tier2,35,wKaFsRX95YY_clip0038_t00468_desyncm15f
wKaFsRX95YY_clip0039_t00487_desyncp15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0039_t00487_desyncp15f_crf23.mp4,1,temporal_desync,shift=15f,wKaFsRX95YY_clip0039_t00487,wKaFsRX95YY,680,tier2,23,wKaFsRX95YY_clip0039_t00487_desyncp15f
wKaFsRX95YY_clip0040_t00492_desyncm3f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0040_t00492_desyncm3f_crf23.mp4,1,temporal_desync,shift=-3f,wKaFsRX95YY_clip0040_t00492,wKaFsRX95YY,680,tier2,23,wKaFsRX95YY_clip0040_t00492_desyncm3f
wKaFsRX95YY_clip0041_t00496_desyncp15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0041_t00496_desyncp15f_crf30.mp4,1,temporal_desync,shift=15f,wKaFsRX95YY_clip0041_t00496,wKaFsRX95YY,680,tier2,30,wKaFsRX95YY_clip0041_t00496_desyncp15f
wKaFsRX95YY_clip0042_t00505_desyncp7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0042_t00505_desyncp7f_crf23.mp4,1,temporal_desync,shift=7f,wKaFsRX95YY_clip0042_t00505,wKaFsRX95YY,680,tier2,23,wKaFsRX95YY_clip0042_t00505_desyncp7f
usfv-YmWPBs_clip0073_t01142_desyncm15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0073_t01142_desyncm15f_crf30.mp4,1,temporal_desync,shift=-15f,usfv-YmWPBs_clip0073_t01142,usfv-YmWPBs,684,tier1,30,usfv-YmWPBs_clip0073_t01142_desyncm15f
usfv-YmWPBs_clip0074_t01146_desyncm3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0074_t01146_desyncm3f_crf35.mp4,1,temporal_desync,shift=-3f,usfv-YmWPBs_clip0074_t01146,usfv-YmWPBs,684,tier1,35,usfv-YmWPBs_clip0074_t01146_desyncm3f
usfv-YmWPBs_clip0075_t01154_desyncp15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0075_t01154_desyncp15f_crf40.mp4,1,temporal_desync,shift=15f,usfv-YmWPBs_clip0075_t01154,usfv-YmWPBs,684,tier1,40,usfv-YmWPBs_clip0075_t01154_desyncp15f
usfv-YmWPBs_clip0076_t01158_desyncm15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0076_t01158_desyncm15f_crf30.mp4,1,temporal_desync,shift=-15f,usfv-YmWPBs_clip0076_t01158,usfv-YmWPBs,684,tier1,30,usfv-YmWPBs_clip0076_t01158_desyncm15f
9fvi4IXr6rQ_clip0079_t00678_desyncm7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\9fvi4IXr6rQ_clip0079_t00678_desyncm7f_crf23.mp4,1,temporal_desync,shift=-7f,9fvi4IXr6rQ_clip0079_t00678,9fvi4IXr6rQ,685,tier1,23,9fvi4IXr6rQ_clip0079_t00678_desyncm7f
Wv2KVSy4j3E_clip0059_t00544_desyncm15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Wv2KVSy4j3E_clip0059_t00544_desyncm15f_crf23.mp4,1,temporal_desync,shift=-15f,Wv2KVSy4j3E_clip0059_t00544,Wv2KVSy4j3E,686,tier1,23,Wv2KVSy4j3E_clip0059_t00544_desyncm15f
MpVfVbPdmis_clip0089_t01026_desyncp3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0089_t01026_desyncp3f_crf30.mp4,1,temporal_desync,shift=3f,MpVfVbPdmis_clip0089_t01026,MpVfVbPdmis,687,tier1,30,MpVfVbPdmis_clip0089_t01026_desyncp3f
Wv2KVSy4j3E_clip0061_t00560_desyncp15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Wv2KVSy4j3E_clip0061_t00560_desyncp15f_crf40.mp4,1,temporal_desync,shift=15f,Wv2KVSy4j3E_clip0061_t00560,Wv2KVSy4j3E,688,tier1,40,Wv2KVSy4j3E_clip0061_t00560_desyncp15f
jInLQAiBlVQ_clip0039_t00722_desyncp3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0039_t00722_desyncp3f_crf30.mp4,1,temporal_desync,shift=3f,jInLQAiBlVQ_clip0039_t00722,jInLQAiBlVQ,689,tier1,30,jInLQAiBlVQ_clip0039_t00722_desyncp3f
jInLQAiBlVQ_clip0040_t00728_desyncp3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0040_t00728_desyncp3f_crf30.mp4,1,temporal_desync,shift=3f,jInLQAiBlVQ_clip0040_t00728,jInLQAiBlVQ,689,tier1,30,jInLQAiBlVQ_clip0040_t00728_desyncp3f
jInLQAiBlVQ_clip0041_t00735_desyncp3f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0041_t00735_desyncp3f_crf40.mp4,1,temporal_desync,shift=3f,jInLQAiBlVQ_clip0041_t00735,jInLQAiBlVQ,689,tier1,40,jInLQAiBlVQ_clip0041_t00735_desyncp3f
jInLQAiBlVQ_clip0042_t00742_desyncp7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0042_t00742_desyncp7f_crf30.mp4,1,temporal_desync,shift=7f,jInLQAiBlVQ_clip0042_t00742,jInLQAiBlVQ,689,tier1,30,jInLQAiBlVQ_clip0042_t00742_desyncp7f
jInLQAiBlVQ_clip0043_t00745_desyncp3f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0043_t00745_desyncp3f_crf23.mp4,1,temporal_desync,shift=3f,jInLQAiBlVQ_clip0043_t00745,jInLQAiBlVQ,689,tier1,23,jInLQAiBlVQ_clip0043_t00745_desyncp3f
CklYiLA4DZc_clip0011_t00133_desyncm15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CklYiLA4DZc_clip0011_t00133_desyncm15f_crf40.mp4,1,temporal_desync,shift=-15f,CklYiLA4DZc_clip0011_t00133,CklYiLA4DZc,691,tier1,40,CklYiLA4DZc_clip0011_t00133_desyncm15f
7633011644041383189_clip0000_t00016_desyncm15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7633011644041383189_clip0000_t00016_desyncm15f_crf23.mp4,1,temporal_desync,shift=-15f,7633011644041383189_clip0000_t00016,7633011644041383189,694,tier3,23,7633011644041383189_clip0000_t00016_desyncm15f
7627071362959445268_clip0000_t00035_desyncm15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7627071362959445268_clip0000_t00035_desyncm15f_crf35.mp4,1,temporal_desync,shift=-15f,7627071362959445268_clip0000_t00035,7627071362959445268,695,tier3,35,7627071362959445268_clip0000_t00035_desyncm15f
g6hBKVh_7Pk_clip0015_t00119_desyncm3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\g6hBKVh_7Pk_clip0015_t00119_desyncm3f_crf30.mp4,1,temporal_desync,shift=-3f,g6hBKVh_7Pk_clip0015_t00119,g6hBKVh_7Pk,696,tier1,30,g6hBKVh_7Pk_clip0015_t00119_desyncm3f
XwMwDTPAyAo_clip0027_t00463_desyncp3f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\XwMwDTPAyAo_clip0027_t00463_desyncp3f_crf40.mp4,1,temporal_desync,shift=3f,XwMwDTPAyAo_clip0027_t00463,XwMwDTPAyAo,697,tier1,40,XwMwDTPAyAo_clip0027_t00463_desyncp3f
CHkaAtJLN3E_clip0011_t00130_desyncp3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0011_t00130_desyncp3f_crf30.mp4,1,temporal_desync,shift=3f,CHkaAtJLN3E_clip0011_t00130,CHkaAtJLN3E,698,tier1,30,CHkaAtJLN3E_clip0011_t00130_desyncp3f
Xigg3vUV2Gw_clip0030_t00416_desyncm15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Xigg3vUV2Gw_clip0030_t00416_desyncm15f_crf35.mp4,1,temporal_desync,shift=-15f,Xigg3vUV2Gw_clip0030_t00416,Xigg3vUV2Gw,700,tier1,35,Xigg3vUV2Gw_clip0030_t00416_desyncm15f
P3K1OaKR4nY_clip0039_t00264_desyncm3f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\P3K1OaKR4nY_clip0039_t00264_desyncm3f_crf23.mp4,1,temporal_desync,shift=-3f,P3K1OaKR4nY_clip0039_t00264,P3K1OaKR4nY,702,tier1,23,P3K1OaKR4nY_clip0039_t00264_desyncm3f
P3K1OaKR4nY_clip0040_t00268_desyncp15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\P3K1OaKR4nY_clip0040_t00268_desyncp15f_crf23.mp4,1,temporal_desync,shift=15f,P3K1OaKR4nY_clip0040_t00268,P3K1OaKR4nY,702,tier1,23,P3K1OaKR4nY_clip0040_t00268_desyncp15f
P3K1OaKR4nY_clip0041_t00272_desyncm7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\P3K1OaKR4nY_clip0041_t00272_desyncm7f_crf23.mp4,1,temporal_desync,shift=-7f,P3K1OaKR4nY_clip0041_t00272,P3K1OaKR4nY,702,tier1,23,P3K1OaKR4nY_clip0041_t00272_desyncm7f
7634057975606365461_clip0000_t00047_desyncp7f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7634057975606365461_clip0000_t00047_desyncp7f_crf35.mp4,1,temporal_desync,shift=7f,7634057975606365461_clip0000_t00047,7634057975606365461,703,tier3,35,7634057975606365461_clip0000_t00047_desyncp7f
0rNleOYzisw_clip0034_t00524_desyncm15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0034_t00524_desyncm15f_crf30.mp4,1,temporal_desync,shift=-15f,0rNleOYzisw_clip0034_t00524,0rNleOYzisw,704,tier2,30,0rNleOYzisw_clip0034_t00524_desyncm15f
R5y53Ud7Fs8_clip0042_t00487_desyncp15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0042_t00487_desyncp15f_crf40.mp4,1,temporal_desync,shift=15f,R5y53Ud7Fs8_clip0042_t00487,R5y53Ud7Fs8,705,tier1,40,R5y53Ud7Fs8_clip0042_t00487_desyncp15f
7641839768522837266_clip0004_t00048_desyncp15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7641839768522837266_clip0004_t00048_desyncp15f_crf30.mp4,1,temporal_desync,shift=15f,7641839768522837266_clip0004_t00048,7641839768522837266,706,tier3,30,7641839768522837266_clip0004_t00048_desyncp15f
7639641433460198664_clip0003_t00057_desyncp7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7639641433460198664_clip0003_t00057_desyncp7f_crf30.mp4,1,temporal_desync,shift=7f,7639641433460198664_clip0003_t00057,7639641433460198664,708,tier3,30,7639641433460198664_clip0003_t00057_desyncp7f
7639641433460198664_clip0004_t00061_desyncp3f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7639641433460198664_clip0004_t00061_desyncp3f_crf23.mp4,1,temporal_desync,shift=3f,7639641433460198664_clip0004_t00061,7639641433460198664,708,tier3,23,7639641433460198664_clip0004_t00061_desyncp3f
7639641433460198664_clip0005_t00092_desyncp3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7639641433460198664_clip0005_t00092_desyncp3f_crf30.mp4,1,temporal_desync,shift=3f,7639641433460198664_clip0005_t00092,7639641433460198664,708,tier3,30,7639641433460198664_clip0005_t00092_desyncp3f
3tEN20uif6g_clip0029_t00360_desyncm15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0029_t00360_desyncm15f_crf35.mp4,1,temporal_desync,shift=-15f,3tEN20uif6g_clip0029_t00360,3tEN20uif6g,709,tier1,35,3tEN20uif6g_clip0029_t00360_desyncm15f
b9_oesdIz-M_clip0018_t00157_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\b9_oesdIz-M_clip0018_t00157_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,b9_oesdIz-M_clip0018_t00157,b9_oesdIz-M,712,tier2,35,b9_oesdIz-M_clip0018_t00157_desyncp3f
cVabKjWav-Y_clip0027_t00358_desyncp15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\cVabKjWav-Y_clip0027_t00358_desyncp15f_crf23.mp4,1,temporal_desync,shift=15f,cVabKjWav-Y_clip0027_t00358,cVabKjWav-Y,713,tier2,23,cVabKjWav-Y_clip0027_t00358_desyncp15f
CklYiLA4DZc_clip0022_t00359_desyncp15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CklYiLA4DZc_clip0022_t00359_desyncp15f_crf23.mp4,1,temporal_desync,shift=15f,CklYiLA4DZc_clip0022_t00359,CklYiLA4DZc,714,tier1,23,CklYiLA4DZc_clip0022_t00359_desyncp15f
CHkaAtJLN3E_clip0080_t01139_desyncm15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0080_t01139_desyncm15f_crf35.mp4,1,temporal_desync,shift=-15f,CHkaAtJLN3E_clip0080_t01139,CHkaAtJLN3E,716,tier1,35,CHkaAtJLN3E_clip0080_t01139_desyncm15f
0rNleOYzisw_clip0009_t00114_desyncp15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0009_t00114_desyncp15f_crf35.mp4,1,temporal_desync,shift=15f,0rNleOYzisw_clip0009_t00114,0rNleOYzisw,718,tier2,35,0rNleOYzisw_clip0009_t00114_desyncp15f
hjEoiiSe0is_clip0049_t00690_desyncm15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\hjEoiiSe0is_clip0049_t00690_desyncm15f_crf30.mp4,1,temporal_desync,shift=-15f,hjEoiiSe0is_clip0049_t00690,hjEoiiSe0is,720,tier1,30,hjEoiiSe0is_clip0049_t00690_desyncm15f
gHsxuixSqz0_clip0046_t00480_desyncm15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\gHsxuixSqz0_clip0046_t00480_desyncm15f_crf35.mp4,1,temporal_desync,shift=-15f,gHsxuixSqz0_clip0046_t00480,gHsxuixSqz0,721,tier1,35,gHsxuixSqz0_clip0046_t00480_desyncm15f
tFTh1jkOT9Q_clip0026_t00451_desyncm15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\tFTh1jkOT9Q_clip0026_t00451_desyncm15f_crf23.mp4,1,temporal_desync,shift=-15f,tFTh1jkOT9Q_clip0026_t00451,tFTh1jkOT9Q,722,tier1,23,tFTh1jkOT9Q_clip0026_t00451_desyncm15f
gHsxuixSqz0_clip0034_t00337_desyncp3f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\gHsxuixSqz0_clip0034_t00337_desyncp3f_crf23.mp4,1,temporal_desync,shift=3f,gHsxuixSqz0_clip0034_t00337,gHsxuixSqz0,723,tier1,23,gHsxuixSqz0_clip0034_t00337_desyncp3f
0PsGwmgAI-k_clip0011_t00244_desyncm3f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0PsGwmgAI-k_clip0011_t00244_desyncm3f_crf23.mp4,1,temporal_desync,shift=-3f,0PsGwmgAI-k_clip0011_t00244,0PsGwmgAI-k,725,tier2,23,0PsGwmgAI-k_clip0011_t00244_desyncm3f
7644036486509153554_clip0003_t00050_desyncm15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7644036486509153554_clip0003_t00050_desyncm15f_crf35.mp4,1,temporal_desync,shift=-15f,7644036486509153554_clip0003_t00050,7644036486509153554,726,tier3,35,7644036486509153554_clip0003_t00050_desyncm15f
lq_tau31IE0_clip0031_t00642_desyncp15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\lq_tau31IE0_clip0031_t00642_desyncp15f_crf23.mp4,1,temporal_desync,shift=15f,lq_tau31IE0_clip0031_t00642,lq_tau31IE0,728,tier1,23,lq_tau31IE0_clip0031_t00642_desyncp15f
lq_tau31IE0_clip0032_t00648_desyncm15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\lq_tau31IE0_clip0032_t00648_desyncm15f_crf23.mp4,1,temporal_desync,shift=-15f,lq_tau31IE0_clip0032_t00648,lq_tau31IE0,728,tier1,23,lq_tau31IE0_clip0032_t00648_desyncm15f
b9_oesdIz-M_clip0074_t00749_desyncm7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\b9_oesdIz-M_clip0074_t00749_desyncm7f_crf30.mp4,1,temporal_desync,shift=-7f,b9_oesdIz-M_clip0074_t00749,b9_oesdIz-M,729,tier2,30,b9_oesdIz-M_clip0074_t00749_desyncm7f
AJ7t8LnesSA_clip0003_t00023_desyncm15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\AJ7t8LnesSA_clip0003_t00023_desyncm15f_crf35.mp4,1,temporal_desync,shift=-15f,AJ7t8LnesSA_clip0003_t00023,AJ7t8LnesSA,731,tier2,35,AJ7t8LnesSA_clip0003_t00023_desyncm15f
CHkaAtJLN3E_clip0004_t00088_desyncm7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0004_t00088_desyncm7f_crf23.mp4,1,temporal_desync,shift=-7f,CHkaAtJLN3E_clip0004_t00088,CHkaAtJLN3E,736,tier1,23,CHkaAtJLN3E_clip0004_t00088_desyncm7f
rGuraolgHIs_clip0005_t00047_desyncm15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\rGuraolgHIs_clip0005_t00047_desyncm15f_crf30.mp4,1,temporal_desync,shift=-15f,rGuraolgHIs_clip0005_t00047,rGuraolgHIs,738,tier2,30,rGuraolgHIs_clip0005_t00047_desyncm15f
Nw3N73GJ2Zo_clip0065_t00705_desyncm15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Nw3N73GJ2Zo_clip0065_t00705_desyncm15f_crf23.mp4,1,temporal_desync,shift=-15f,Nw3N73GJ2Zo_clip0065_t00705,Nw3N73GJ2Zo,741,tier1,23,Nw3N73GJ2Zo_clip0065_t00705_desyncm15f
Xigg3vUV2Gw_clip0046_t00688_desyncp15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Xigg3vUV2Gw_clip0046_t00688_desyncp15f_crf35.mp4,1,temporal_desync,shift=15f,Xigg3vUV2Gw_clip0046_t00688,Xigg3vUV2Gw,742,tier1,35,Xigg3vUV2Gw_clip0046_t00688_desyncp15f
