clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency,speaker_id,quality
aArTJcMMmTw_clip0009_t00125,aArTJcMMmTw,125.25,130.25,5.0,1.0,1.0,4.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0009_t00125.mp4,tier1,1,1.0,0.0027941227890551,True,9,0.4337098896503448,386,0.5474097521595447
aArTJcMMmTw_clip0010_t00129,aArTJcMMmTw,129.25,134.25,5.0,1.0,1.0,4.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0010_t00129.mp4,tier1,1,1.0,0.0030140844173729,True,9,0.5110525488853455,386,0.5616673547239514
aArTJcMMmTw_clip0011_t00137,aArTJcMMmTw,137.25,142.25,5.0,1.0,1.0,3.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0011_t00137.mp4,tier1,1,1.0,0.0023081984836608,True,9,0.4873216450214386,54,0.5565861726508422
aArTJcMMmTw_clip0013_t00171,aArTJcMMmTw,171.074,176.074,5.0,1.0,1.0,5.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0013_t00171.mp4,tier1,1,1.0,0.0060181342996656,True,9,0.9092078804969788,369,0.6402458741094712
aArTJcMMmTw_clip0014_t00179,aArTJcMMmTw,179.074,184.074,5.0,1.0,1.0,2.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0014_t00179.mp4,tier1,1,1.0,0.0054946318268775,True,9,0.8084643483161926,661,0.6210184436701053
aArTJcMMmTw_clip0015_t00183,aArTJcMMmTw,183.074,187.198,4.124,1.0,1.0,3.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0015_t00183.mp4,tier1,1,1.0,0.0040196347981691,True,9,0.7443195581436157,949,0.6056156866061309
aArTJcMMmTw_clip0030_t00441,aArTJcMMmTw,441.634,446.634,5.0,1.0,1.0,4.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0030_t00441.mp4,tier1,1,1.0,0.0031189299188554,True,9,0.8787636160850525,306,0.6268477764725262
aArTJcMMmTw_clip0031_t00445,aArTJcMMmTw,445.634,450.634,5.0,1.0,1.0,5.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0031_t00445.mp4,tier1,1,1.0,0.0029544355347752,True,9,0.8922056555747986,306,0.6287645475743058
aArTJcMMmTw_clip0032_t00449,aArTJcMMmTw,449.634,454.634,5.0,1.0,1.0,3.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0032_t00449.mp4,tier1,1,1.0,0.0026183584704995,True,9,0.3752601444721222,306,0.5368106137303745
aArTJcMMmTw_clip0033_t00456,aArTJcMMmTw,456.642,466.686,10.044,1.0,1.0,4.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0033_t00456.mp4,tier1,1,1.0,0.0039117126725614,True,9,0.4217162132263183,730,0.5483869344287903
aArTJcMMmTw_clip0034_t00466,aArTJcMMmTw,466.882,470.75,3.868,1.0,1.0,4.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0034_t00466.mp4,tier1,1,1.0,0.0043598134070634,True,9,0.9450355172157288,730,0.6419778327279207
aArTJcMMmTw_clip0035_t00470,aArTJcMMmTw,470.978,477.662,6.684,1.0,1.0,4.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0035_t00470.mp4,tier1,1,1.0,0.0041336794383823,True,9,0.7437989115715027,730,0.605839506283287
aArTJcMMmTw_clip0036_t00487,aArTJcMMmTw,487.042,489.63,2.588,1.0,1.0,5.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0036_t00487.mp4,tier1,1,1.0,0.0005043049459345,True,9,0.9162604212760924,1064,0.6322812508134281
aArTJcMMmTw_clip0037_t00507,aArTJcMMmTw,507.746,510.302,2.556,1.0,1.0,5.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0037_t00507.mp4,tier1,1,1.0,0.0034750113263726,True,9,0.9611262083053588,367,0.642368056468971
aArTJcMMmTw_clip0038_t00542,aArTJcMMmTw,542.69,552.254,9.564,0.7,1.0,6.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0038_t00542.mp4,tier1,1,0.8888888888888888,0.0009975219145417,True,9,0.3976448178291321,675,0.48847326850579453
aArTJcMMmTw_clip0041_t00577,aArTJcMMmTw,577.858,583.518,5.66,1.0,1.0,4.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0041_t00577.mp4,tier1,1,1.0,0.0064282650128006,True,9,0.1993969827890396,764,0.5161204516942719
aArTJcMMmTw_clip0042_t00583,aArTJcMMmTw,583.65,586.846,3.196,1.0,1.0,3.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0042_t00583.mp4,tier1,1,1.0,0.0065329927019774,True,9,0.9429255723953248,5,0.6476212865629272
aArTJcMMmTw_clip0045_t00596,aArTJcMMmTw,596.93,603.134,6.204,1.0,1.0,5.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0045_t00596.mp4,tier1,1,1.0,0.0049859080463647,True,9,0.7760233283042908,1071,0.6138853081214664
aArTJcMMmTw_clip0050_t00620,aArTJcMMmTw,620.29,624.638,4.348,1.0,1.0,4.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0050_t00620.mp4,tier1,1,1.0,0.0128814801573753,True,9,0.2556206881999969,5,0.543906078502872
aArTJcMMmTw_clip0053_t00663,aArTJcMMmTw,663.65,668.65,5.0,1.0,1.0,4.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0053_t00663.mp4,tier1,1,1.0,0.0099210366606712,True,9,0.9651722311973572,154,0.6609259541108942
aArTJcMMmTw_clip0057_t00746,aArTJcMMmTw,746.85,751.85,5.0,0.8,1.0,4.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0057_t00746.mp4,tier1,1,1.0,0.003055022098124,True,9,0.2306171506643295,647,0.5122920787655757
aArTJcMMmTw_clip0060_t00758,aArTJcMMmTw,758.85,763.85,5.0,1.0,1.0,4.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0060_t00758.mp4,tier1,1,1.0,0.0099328635260462,True,9,0.5669311881065369,78,0.5906808621174582
b9uJqou7XQo_clip0000_t00046,b9uJqou7XQo,46.498,51.134,4.636,1.0,1.0,0.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0000_t00046.mp4,tier1,1,1.0,0.0029285210184752,True,9,0.669987142086029,462,0.5894777791929344
b9uJqou7XQo_clip0001_t00059,b9uJqou7XQo,59.234,64.51,5.276,1.0,1.0,1.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0001_t00059.mp4,tier1,1,1.0,0.0030272505246102,True,9,0.7188527584075928,462,0.5983744263646241
b9uJqou7XQo_clip0002_t00065,b9uJqou7XQo,65.57,69.79,4.22,1.0,1.0,1.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0002_t00065.mp4,tier1,1,1.0,0.002844170667231,True,9,0.6445074081420898,462,0.5847478568313845
b9uJqou7XQo_clip0003_t00070,b9uJqou7XQo,70.21,73.63,3.42,1.0,1.0,0.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0003_t00070.mp4,tier1,1,1.0,0.0030884898733347,True,9,0.7659372687339783,462,0.606852980423415
b9uJqou7XQo_clip0004_t00073,b9uJqou7XQo,73.762,78.366,4.604,1.0,1.0,0.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0004_t00073.mp4,tier1,1,1.0,0.0028084157966077,True,9,0.6878960132598877,462,0.5923056928315835
b9uJqou7XQo_clip0005_t00080,b9uJqou7XQo,80.898,85.054,4.156,1.0,1.0,1.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0005_t00080.mp4,tier1,1,1.0,0.0029443653766065,True,9,0.7036105990409851,462,0.5954551907878746
b9uJqou7XQo_clip0006_t00088,b9uJqou7XQo,88.258,90.974,2.716,1.0,1.0,1.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0006_t00088.mp4,tier1,1,1.0,0.0026546763256192,True,9,0.5671884417533875,462,0.5706803132505979
b9uJqou7XQo_clip0007_t00092,b9uJqou7XQo,92.642,101.662,9.02,1.0,1.0,0.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0007_t00092.mp4,tier1,1,1.0,0.0026813119184225,True,9,0.5664305686950684,462,0.5705465709461885
b9uJqou7XQo_clip0008_t00103,b9uJqou7XQo,103.778,107.582,3.804,1.0,1.0,0.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0008_t00103.mp4,tier1,1,1.0,0.0027892990037798,True,9,0.6202065348625183,462,0.5803075716369535
b9uJqou7XQo_clip0009_t00107,b9uJqou7XQo,107.746,111.454,3.708,1.0,1.0,0.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0009_t00107.mp4,tier1,1,1.0,0.0029224213212728,True,9,0.7360482811927795,462,0.6011187420828658
b9uJqou7XQo_clip0010_t00115,b9uJqou7XQo,115.042,118.238,3.196,1.0,1.0,2.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0010_t00115.mp4,tier1,1,1.0,0.0026527976151555,True,9,0.6902050971984863,462,0.592389134799733
b9uJqou7XQo_clip0011_t00118,b9uJqou7XQo,118.37,121.438,3.068,1.0,1.0,1.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0011_t00118.mp4,tier1,1,1.0,0.0027920813299715,True,9,0.7155377864837646,462,0.5971384357258326
b9uJqou7XQo_clip0012_t00122,b9uJqou7XQo,122.114,126.43,4.316,1.0,1.0,1.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0012_t00122.mp4,tier1,1,1.0,0.0025027764495462,True,9,0.601629376411438,462,0.5767581252490773
b9uJqou7XQo_clip0013_t00127,b9uJqou7XQo,127.106,133.342,6.236,1.0,1.0,0.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0013_t00127.mp4,tier1,1,1.0,0.0028439110610634,True,9,0.6218318343162537,462,0.5807455663377206
b9uJqou7XQo_clip0014_t00133,b9uJqou7XQo,133.634,140.83,7.196,1.0,1.0,1.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0014_t00133.mp4,tier1,1,1.0,0.003232552204281,True,9,0.791411817073822,462,0.6117472824386687
b9uJqou7XQo_clip0015_t00141,b9uJqou7XQo,141.89,144.542,2.652,1.0,1.0,-1.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0015_t00141.mp4,tier1,1,1.0,0.0030642121564596,True,9,0.7660807371139526,462,0.6068110927733472
b9uJqou7XQo_clip0016_t00144,b9uJqou7XQo,144.674,148.126,3.452,1.0,1.0,0.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0016_t00144.mp4,tier1,1,1.0,0.0032230273354798,True,9,0.8095285892486572,462,0.6149179931302039
b9uJqou7XQo_clip0017_t00148,b9uJqou7XQo,148.258,152.382,4.124,1.0,1.0,0.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0017_t00148.mp4,tier1,1,1.0,0.0030584679916501,True,9,0.7794191837310791,462,0.6091490352914021
b9uJqou7XQo_clip0018_t00152,b9uJqou7XQo,152.482,154.494,2.012,1.0,1.0,1.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0018_t00152.mp4,tier1,1,1.0,0.0028819134458899,True,9,0.7111925482749939,462,0.596620302333797
b9uJqou7XQo_clip0019_t00160,b9uJqou7XQo,160.706,163.742,3.036,1.0,1.0,-0.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0019_t00160.mp4,tier1,1,1.0,0.0032525651622563,True,9,0.759726345539093,462,0.6062111285281615
b9uJqou7XQo_clip0020_t00165,b9uJqou7XQo,165.602,169.598,3.996,1.0,1.0,0.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0020_t00165.mp4,tier1,1,1.0,0.0029373730067163,True,9,0.7634737491607666,462,0.6059999198179968
b9uJqou7XQo_clip0021_t00171,b9uJqou7XQo,171.65,176.51,4.86,1.0,1.0,2.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0021_t00171.mp4,tier1,1,1.0,0.0028972935397177,True,9,0.7520592212677002,462,0.6038746433467378
b9uJqou7XQo_clip0022_t00180,b9uJqou7XQo,180.994,184.862,3.868,1.0,1.0,-0.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0022_t00180.mp4,tier1,1,1.0,0.0030546579509973,True,9,0.4688953757286072,462,0.5543401692739002
b9uJqou7XQo_clip0023_t00186,b9uJqou7XQo,186.114,189.214,3.1,1.0,1.0,-0.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0023_t00186.mp4,tier1,1,1.0,0.0031114744488149,True,9,0.7556167840957642,462,0.6050953443526436
b9uJqou7XQo_clip0024_t00189,b9uJqou7XQo,189.538,193.246,3.708,1.0,1.0,1.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0024_t00189.mp4,tier1,1,1.0,0.0030481352005153,True,9,0.7997658848762512,462,0.6127110263686655
b9uJqou7XQo_clip0025_t00194,b9uJqou7XQo,194.018,196.19,2.172,1.0,1.0,-2.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0025_t00194.mp4,tier1,1,1.0,0.0030421612318605,True,9,0.761029064655304,462,0.6058585797720675
b9uJqou7XQo_clip0026_t00197,b9uJqou7XQo,197.506,200.126,2.62,1.0,1.0,-0.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0026_t00197.mp4,tier1,1,1.0,0.0030830854084342,True,9,0.8129670023918152,462,0.6151373845415669
b9uJqou7XQo_clip0027_t00200,b9uJqou7XQo,200.322,203.582,3.26,1.0,1.0,-1.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0027_t00200.mp4,tier1,1,1.0,0.0029974586796015,True,9,0.8168219327926636,462,0.6155806343829442
b9uJqou7XQo_clip0028_t00203,b9uJqou7XQo,203.906,206.718,2.812,1.0,1.0,-0.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0028_t00203.mp4,tier1,1,1.0,0.0030069472268223,True,9,0.7962006330490112,462,0.6119678476926541
b9uJqou7XQo_clip0029_t00216,b9uJqou7XQo,216.162,218.462,2.3,1.0,1.0,9.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0029_t00216.mp4,tier1,1,1.0,0.0033352426253259,True,9,0.7398964762687683,462,0.6029406076671099
b9uJqou7XQo_clip0030_t00219,b9uJqou7XQo,219.97,222.718,2.748,1.0,1.0,0.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0030_t00219.mp4,tier1,1,1.0,0.0030439314432442,True,9,0.6773983240127563,462,0.5911051140771985
b9uJqou7XQo_clip0031_t00225,b9uJqou7XQo,225.794,228.35,2.556,1.0,1.0,1.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0031_t00225.mp4,tier1,1,1.0,0.0033372938632965,True,9,0.7920312881469727,462,0.612146546825739
b9uJqou7XQo_clip0032_t00232,b9uJqou7XQo,232.386,235.166,2.78,1.0,1.0,0.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0032_t00232.mp4,tier1,1,1.0,0.0034713097847998,True,9,0.7441046833992004,462,0.6040598936980773
b9uJqou7XQo_clip0033_t00235,b9uJqou7XQo,235.49,237.662,2.172,1.0,1.0,0.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0033_t00235.mp4,tier1,1,1.0,0.003162027336657,True,9,0.717032253742218,462,0.5984262501376814
b9uJqou7XQo_clip0034_t00237,b9uJqou7XQo,237.858,240.126,2.268,1.0,1.0,1.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0034_t00237.mp4,tier1,1,1.0,0.0031915546860545,True,9,0.7274555563926697,462,0.6003473941250922
b9uJqou7XQo_clip0035_t00242,b9uJqou7XQo,242.498,245.022,2.524,1.0,1.0,-0.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0035_t00242.mp4,tier1,1,1.0,0.0031227776780724,True,9,0.7811276316642761,462,0.6096285482396679
b9uJqou7XQo_clip0036_t00245,b9uJqou7XQo,245.186,247.774,2.588,1.0,1.0,2.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0036_t00245.mp4,tier1,1,1.0,0.0031005856581032,True,9,0.7568104267120361,462,0.6052758448062372
b9uJqou7XQo_clip0037_t00248,b9uJqou7XQo,248.194,250.75,2.556,1.0,1.0,-1.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0037_t00248.mp4,tier1,1,1.0,0.0032205882016569,True,9,0.8128079175949097,462,0.615489946119862
b9uJqou7XQo_clip0038_t00250,b9uJqou7XQo,250.946,253.406,2.46,1.0,1.0,-0.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0038_t00250.mp4,tier1,1,1.0,0.0031390560325235,True,9,0.7877059578895569,462,0.6108344910948768
b9uJqou7XQo_clip0039_t00258,b9uJqou7XQo,258.626,260.638,2.012,1.0,1.0,0.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0039_t00258.mp4,tier1,1,1.0,0.0034084366634488,True,9,0.7325788736343384,462,0.6018518818332869
b9uJqou7XQo_clip0040_t00260,b9uJqou7XQo,260.834,265.726,4.892,1.0,1.0,1.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0040_t00260.mp4,tier1,1,1.0,0.0032635983079671,True,9,0.7465921640396118,462,0.6039238737576504
b9uJqou7XQo_clip0041_t00265,b9uJqou7XQo,265.89,272.414,6.524,1.0,1.0,0.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\b9uJqou7XQo_clip0041_t00265.mp4,tier1,1,1.0,0.0032050898298621,True,9,0.7789304256439209,462,0.6094686625794528
C9yjoixv3-E_clip0000_t00000,C9yjoixv3-E,0.066,9.95,9.884,1.0,1.0,4.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0000_t00000.mp4,tier1,1,1.0,0.0081391911953687,True,9,0.4600526988506317,41,0.5668547067578082
C9yjoixv3-E_clip0001_t00012,C9yjoixv3-E,12.706,16.67,3.964,0.75,1.0,0.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0001_t00012.mp4,tier1,1,1.0,0.0015390670159831,True,9,0.3115595579147339,174,0.525569333749659
C9yjoixv3-E_clip0002_t00016,C9yjoixv3-E,16.898,23.39,6.492,1.0,1.0,4.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0002_t00016.mp4,tier1,1,1.0,0.0014996544923633,True,9,0.1753733456134796,132,0.50153647275532
C9yjoixv3-E_clip0003_t00024,C9yjoixv3-E,24.29,26.462,2.172,1.0,1.0,-1.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0003_t00024.mp4,tier1,1,1.0,0.0010669522453099,True,9,0.2984589636325836,174,0.5232574641704559
C9yjoixv3-E_clip0004_t00027,C9yjoixv3-E,27.042,29.886,2.844,1.0,1.0,-2.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0004_t00027.mp4,tier1,1,1.0,0.0068882382474839,True,9,0.4997417628765106,41,0.5703957700654958
C9yjoixv3-E_clip0005_t00037,C9yjoixv3-E,37.314,42.046,4.732,0.8,1.0,0.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0005_t00037.mp4,tier1,1,1.0,0.0066539235413074,True,9,0.4911051392555237,41,0.5682230298171158
C9yjoixv3-E_clip0006_t00046,C9yjoixv3-E,46.562,48.606,2.044,1.0,1.0,0.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0006_t00046.mp4,tier1,1,1.0,0.0077735292725265,True,9,0.4268336296081543,146,0.5599802923773713
C9yjoixv3-E_clip0007_t00048,C9yjoixv3-E,48.802,56.35,7.548,0.75,1.0,0.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0007_t00048.mp4,tier1,1,1.0,0.0006396332755684,True,9,0.2322963029146194,132,0.5115817005143446
C9yjoixv3-E_clip0008_t00058,C9yjoixv3-E,58.21,65.822,7.612,1.0,1.0,0.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0008_t00058.mp4,tier1,1,1.0,0.0077885389328002,True,9,0.7999232411384583,41,0.6258611853447751
C9yjoixv3-E_clip0009_t00066,C9yjoixv3-E,66.786,70.078,3.292,0.75,1.0,3.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0009_t00066.mp4,tier1,1,1.0,0.0031528293620795,True,9,0.2293379604816436,843,0.5123370894848169
C9yjoixv3-E_clip0010_t00070,C9yjoixv3-E,70.21,76.894,6.684,1.0,1.0,0.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0010_t00070.mp4,tier1,1,1.0,0.0026852630544453,True,9,0.1740431189537048,1025,0.5013017268741833
C9yjoixv3-E_clip0011_t00078,C9yjoixv3-E,78.434,80.606,2.172,1.0,1.0,0.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0011_t00078.mp4,tier1,1,1.0,0.0060037421062588,True,9,0.4703451693058014,146,0.5627596728272364
C9yjoixv3-E_clip0012_t00087,C9yjoixv3-E,87.874,90.238,2.364,1.0,1.0,8.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0012_t00087.mp4,tier1,1,1.0,0.0070748478174209,True,9,0.7296155095100403,146,0.6114782981468299
C9yjoixv3-E_clip0013_t00097,C9yjoixv3-E,97.346,99.71,2.364,1.0,1.0,-1.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0013_t00097.mp4,tier1,1,1.0,0.0069098668172955,True,9,0.8750750422477722,41,0.6366909268884207
C9yjoixv3-E_clip0014_t00115,C9yjoixv3-E,115.586,120.158,4.572,1.0,1.0,-1.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\C9yjoixv3-E_clip0014_t00115.mp4,tier1,1,1.0,0.0068265832960605,True,9,0.406667023897171,146,0.553800142831447
