clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path
ouCPqISuqAU_clip0090_t00540,ouCPqISuqAU,540.322,543.838,3.516,1.0,1.0,-7.88,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0090_t00540.mp4
ouCPqISuqAU_clip0091_t00546,ouCPqISuqAU,546.69,549.566,2.876,1.0,1.0,-6.29,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0091_t00546.mp4
ouCPqISuqAU_clip0092_t00549,ouCPqISuqAU,549.826,552.158,2.332,1.0,1.0,-8.83,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0092_t00549.mp4
ouCPqISuqAU_clip0093_t00552,ouCPqISuqAU,552.706,561.47,8.764,0.889,1.0,-8.84,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0093_t00552.mp4
ouCPqISuqAU_clip0094_t00562,ouCPqISuqAU,562.562,567.562,5.0,1.0,1.0,-6.74,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0094_t00562.mp4
ouCPqISuqAU_clip0095_t00566,ouCPqISuqAU,566.562,571.562,5.0,1.0,1.0,-5.66,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0095_t00566.mp4
ouCPqISuqAU_clip0096_t00570,ouCPqISuqAU,570.562,575.562,5.0,1.0,1.0,-7.67,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0096_t00570.mp4
ouCPqISuqAU_clip0097_t00577,ouCPqISuqAU,577.186,584.478,7.292,1.0,1.0,-5.24,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0097_t00577.mp4
ouCPqISuqAU_clip0098_t00584,ouCPqISuqAU,584.578,586.75,2.172,1.0,1.0,-6.54,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0098_t00584.mp4
ouCPqISuqAU_clip0099_t00587,ouCPqISuqAU,587.106,593.918,6.812,1.0,1.0,-8.01,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0099_t00587.mp4
ouCPqISuqAU_clip0100_t00594,ouCPqISuqAU,594.018,597.694,3.676,1.0,1.0,-7.53,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0100_t00594.mp4
ouCPqISuqAU_clip0101_t00597,ouCPqISuqAU,597.794,602.622,4.828,1.0,1.0,-7.77,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0101_t00597.mp4
ouCPqISuqAU_clip0102_t00605,ouCPqISuqAU,605.026,613.47,8.444,1.0,1.0,-10.6,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0102_t00605.mp4
ouCPqISuqAU_clip0103_t00613,ouCPqISuqAU,613.57,622.366,8.796,1.0,1.0,-6.75,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0103_t00613.mp4
ouCPqISuqAU_clip0104_t00623,ouCPqISuqAU,623.554,628.554,5.0,1.0,1.0,-4.87,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0104_t00623.mp4
ouCPqISuqAU_clip0105_t00627,ouCPqISuqAU,627.554,632.554,5.0,1.0,1.0,-7.08,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0105_t00627.mp4
ouCPqISuqAU_clip0106_t00631,ouCPqISuqAU,631.554,636.554,5.0,1.0,1.0,-4.6,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0106_t00631.mp4
ouCPqISuqAU_clip0107_t00635,ouCPqISuqAU,635.554,640.542,4.988,1.0,1.0,-6.32,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0107_t00635.mp4
ouCPqISuqAU_clip0108_t00640,ouCPqISuqAU,640.674,645.886,5.212,1.0,1.0,-6.15,/kaggle/working/clips/tier1/ouCPqISuqAU_clip0108_t00640.mp4
P3K1OaKR4nY_clip0000_t00004,P3K1OaKR4nY,4.29,14.878,10.588,1.0,1.0,8.77,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0000_t00004.mp4
P3K1OaKR4nY_clip0001_t00018,P3K1OaKR4nY,18.786,25.054,6.268,1.0,1.0,12.98,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0001_t00018.mp4
P3K1OaKR4nY_clip0002_t00025,P3K1OaKR4nY,25.25,28.99,3.74,1.0,1.0,12.5,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0002_t00025.mp4
P3K1OaKR4nY_clip0003_t00035,P3K1OaKR4nY,35.65,39.39,3.74,1.0,1.0,12.04,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0003_t00035.mp4
P3K1OaKR4nY_clip0004_t00049,P3K1OaKR4nY,49.282,52.958,3.676,1.0,1.0,11.18,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0004_t00049.mp4
P3K1OaKR4nY_clip0005_t00053,P3K1OaKR4nY,53.698,55.742,2.044,1.0,1.0,11.96,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0005_t00053.mp4
P3K1OaKR4nY_clip0006_t00055,P3K1OaKR4nY,55.842,59.902,4.06,1.0,1.0,11.27,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0006_t00055.mp4
P3K1OaKR4nY_clip0007_t00064,P3K1OaKR4nY,64.13,68.126,3.996,1.0,1.0,12.31,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0007_t00064.mp4
P3K1OaKR4nY_clip0008_t00075,P3K1OaKR4nY,75.81,81.982,6.172,1.0,1.0,11.82,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0008_t00075.mp4
P3K1OaKR4nY_clip0009_t00082,P3K1OaKR4nY,82.434,85.406,2.972,1.0,1.0,11.85,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0009_t00082.mp4
P3K1OaKR4nY_clip0010_t00091,P3K1OaKR4nY,91.266,96.702,5.436,1.0,1.0,11.51,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0010_t00091.mp4
P3K1OaKR4nY_clip0011_t00097,P3K1OaKR4nY,97.09,99.646,2.556,1.0,1.0,12.95,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0011_t00097.mp4
P3K1OaKR4nY_clip0012_t00101,P3K1OaKR4nY,101.762,105.982,4.22,1.0,1.0,11.89,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0012_t00101.mp4
P3K1OaKR4nY_clip0013_t00108,P3K1OaKR4nY,108.546,111.518,2.972,1.0,1.0,11.89,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0013_t00108.mp4
P3K1OaKR4nY_clip0014_t00111,P3K1OaKR4nY,111.682,115.518,3.836,1.0,1.0,11.35,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0014_t00111.mp4
P3K1OaKR4nY_clip0015_t00120,P3K1OaKR4nY,120.386,122.91,2.524,1.0,1.0,11.43,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0015_t00120.mp4
P3K1OaKR4nY_clip0016_t00123,P3K1OaKR4nY,123.106,126.11,3.004,1.0,1.0,11.24,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0016_t00123.mp4
P3K1OaKR4nY_clip0017_t00135,P3K1OaKR4nY,135.586,142.43,6.844,1.0,1.0,11.75,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0017_t00135.mp4
P3K1OaKR4nY_clip0018_t00142,P3K1OaKR4nY,142.978,154.878,11.9,1.0,1.0,11.84,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0018_t00142.mp4
P3K1OaKR4nY_clip0019_t00155,P3K1OaKR4nY,155.458,158.494,3.036,1.0,1.0,11.47,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0019_t00155.mp4
P3K1OaKR4nY_clip0020_t00158,P3K1OaKR4nY,158.626,169.982,11.356,1.0,1.0,11.07,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0020_t00158.mp4
P3K1OaKR4nY_clip0021_t00170,P3K1OaKR4nY,170.338,172.542,2.204,1.0,1.0,12.03,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0021_t00170.mp4
P3K1OaKR4nY_clip0022_t00172,P3K1OaKR4nY,172.706,175.07,2.364,1.0,1.0,11.87,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0022_t00172.mp4
P3K1OaKR4nY_clip0023_t00175,P3K1OaKR4nY,175.33,179.358,4.028,1.0,1.0,11.8,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0023_t00175.mp4
P3K1OaKR4nY_clip0024_t00179,P3K1OaKR4nY,179.458,181.758,2.3,1.0,1.0,12.61,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0024_t00179.mp4
P3K1OaKR4nY_clip0025_t00183,P3K1OaKR4nY,183.138,185.694,2.556,1.0,1.0,11.03,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0025_t00183.mp4
P3K1OaKR4nY_clip0026_t00186,P3K1OaKR4nY,186.114,195.902,9.788,1.0,1.0,11.08,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0026_t00186.mp4
P3K1OaKR4nY_clip0027_t00196,P3K1OaKR4nY,196.098,199.358,3.26,1.0,1.0,11.92,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0027_t00196.mp4
P3K1OaKR4nY_clip0028_t00199,P3K1OaKR4nY,199.81,203.07,3.26,1.0,1.0,11.38,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0028_t00199.mp4
P3K1OaKR4nY_clip0029_t00203,P3K1OaKR4nY,203.202,207.39,4.188,1.0,1.0,11.54,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0029_t00203.mp4
P3K1OaKR4nY_clip0030_t00208,P3K1OaKR4nY,208.45,213.758,5.308,1.0,1.0,11.09,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0030_t00208.mp4
P3K1OaKR4nY_clip0031_t00213,P3K1OaKR4nY,213.986,218.59,4.604,1.0,1.0,11.31,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0031_t00213.mp4
P3K1OaKR4nY_clip0032_t00218,P3K1OaKR4nY,218.978,225.214,6.236,1.0,1.0,11.57,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0032_t00218.mp4
P3K1OaKR4nY_clip0033_t00225,P3K1OaKR4nY,225.41,228.158,2.748,1.0,1.0,11.58,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0033_t00225.mp4
P3K1OaKR4nY_clip0034_t00230,P3K1OaKR4nY,230.306,233.758,3.452,1.0,1.0,10.77,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0034_t00230.mp4
P3K1OaKR4nY_clip0035_t00233,P3K1OaKR4nY,233.922,237.854,3.932,1.0,1.0,10.88,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0035_t00233.mp4
P3K1OaKR4nY_clip0036_t00238,P3K1OaKR4nY,238.114,245.854,7.74,1.0,1.0,11.23,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0036_t00238.mp4
P3K1OaKR4nY_clip0037_t00249,P3K1OaKR4nY,249.346,251.614,2.268,1.0,1.0,11.92,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0037_t00249.mp4
P3K1OaKR4nY_clip0038_t00256,P3K1OaKR4nY,256.546,263.358,6.812,1.0,1.0,11.69,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0038_t00256.mp4
P3K1OaKR4nY_clip0039_t00264,P3K1OaKR4nY,264.386,269.386,5.0,1.0,1.0,12.23,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0039_t00264.mp4
P3K1OaKR4nY_clip0040_t00268,P3K1OaKR4nY,268.386,273.386,5.0,1.0,1.0,11.47,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0040_t00268.mp4
P3K1OaKR4nY_clip0041_t00272,P3K1OaKR4nY,272.386,277.386,5.0,1.0,1.0,11.49,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0041_t00272.mp4
P3K1OaKR4nY_clip0042_t00278,P3K1OaKR4nY,278.466,284.062,5.596,1.0,1.0,12.07,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0042_t00278.mp4
P3K1OaKR4nY_clip0043_t00284,P3K1OaKR4nY,284.354,287.166,2.812,1.0,1.0,12.02,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0043_t00284.mp4
P3K1OaKR4nY_clip0044_t00287,P3K1OaKR4nY,287.266,290.782,3.516,1.0,1.0,11.56,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0044_t00287.mp4
P3K1OaKR4nY_clip0045_t00295,P3K1OaKR4nY,295.714,300.714,5.0,1.0,1.0,11.64,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0045_t00295.mp4
P3K1OaKR4nY_clip0046_t00299,P3K1OaKR4nY,299.714,303.774,4.06,1.0,1.0,11.54,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0046_t00299.mp4
P3K1OaKR4nY_clip0047_t00304,P3K1OaKR4nY,304.066,314.014,9.948,1.0,1.0,12.02,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0047_t00304.mp4
P3K1OaKR4nY_clip0048_t00314,P3K1OaKR4nY,314.498,319.518,5.02,1.0,1.0,12.16,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0048_t00314.mp4
P3K1OaKR4nY_clip0049_t00323,P3K1OaKR4nY,323.618,334.718,11.1,1.0,1.0,9.9,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0049_t00323.mp4
P3K1OaKR4nY_clip0050_t00335,P3K1OaKR4nY,335.682,340.682,5.0,1.0,1.0,10.88,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0050_t00335.mp4
P3K1OaKR4nY_clip0051_t00343,P3K1OaKR4nY,343.682,348.682,5.0,1.0,1.0,8.77,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0051_t00343.mp4
P3K1OaKR4nY_clip0052_t00350,P3K1OaKR4nY,350.018,355.018,5.0,1.0,1.0,9.51,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0052_t00350.mp4
P3K1OaKR4nY_clip0053_t00358,P3K1OaKR4nY,358.018,363.018,5.0,1.0,1.0,9.11,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0053_t00358.mp4
P3K1OaKR4nY_clip0054_t00365,P3K1OaKR4nY,365.698,369.95,4.252,1.0,1.0,10.41,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0054_t00365.mp4
P3K1OaKR4nY_clip0055_t00392,P3K1OaKR4nY,392.29,398.334,6.044,1.0,1.0,9.26,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0055_t00392.mp4
P3K1OaKR4nY_clip0056_t00398,P3K1OaKR4nY,398.818,405.47,6.652,1.0,1.0,10.0,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0056_t00398.mp4
P3K1OaKR4nY_clip0057_t00406,P3K1OaKR4nY,406.53,413.566,7.036,1.0,1.0,10.61,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0057_t00406.mp4
P3K1OaKR4nY_clip0058_t00446,P3K1OaKR4nY,446.274,448.51,2.236,1.0,1.0,11.25,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0058_t00446.mp4
P3K1OaKR4nY_clip0059_t00448,P3K1OaKR4nY,448.738,451.742,3.004,1.0,1.0,10.8,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0059_t00448.mp4
P3K1OaKR4nY_clip0060_t00470,P3K1OaKR4nY,470.242,475.242,5.0,1.0,1.0,9.21,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0060_t00470.mp4
P3K1OaKR4nY_clip0061_t00474,P3K1OaKR4nY,474.242,479.242,5.0,1.0,1.0,10.12,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0061_t00474.mp4
P3K1OaKR4nY_clip0062_t00488,P3K1OaKR4nY,488.546,493.918,5.372,0.8,1.0,9.81,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0062_t00488.mp4
P3K1OaKR4nY_clip0063_t00505,P3K1OaKR4nY,505.954,512.702,6.748,1.0,1.0,9.45,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0063_t00505.mp4
P3K1OaKR4nY_clip0064_t00512,P3K1OaKR4nY,512.962,515.806,2.844,1.0,1.0,11.13,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0064_t00512.mp4
P3K1OaKR4nY_clip0065_t00516,P3K1OaKR4nY,516.098,524.19,8.092,1.0,1.0,9.62,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0065_t00516.mp4
P3K1OaKR4nY_clip0066_t00536,P3K1OaKR4nY,536.93,543.166,6.236,1.0,1.0,11.14,/kaggle/working/clips/tier1/P3K1OaKR4nY_clip0066_t00536.mp4
Qkdyus1My0Q_clip0000_t00077,Qkdyus1My0Q,77.794,79.902,2.108,1.0,1.0,20.43,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0000_t00077.mp4
Qkdyus1My0Q_clip0001_t00083,Qkdyus1My0Q,83.33,88.33,5.0,1.0,1.0,12.22,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0001_t00083.mp4
Qkdyus1My0Q_clip0002_t00087,Qkdyus1My0Q,87.33,92.33,5.0,1.0,1.0,13.52,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0002_t00087.mp4
Qkdyus1My0Q_clip0003_t00091,Qkdyus1My0Q,91.33,95.966,4.636,1.0,1.0,14.93,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0003_t00091.mp4
Qkdyus1My0Q_clip0004_t00096,Qkdyus1My0Q,96.162,102.43,6.268,1.0,1.0,17.52,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0004_t00096.mp4
Qkdyus1My0Q_clip0005_t00116,Qkdyus1My0Q,116.098,121.098,5.0,1.0,1.0,15.73,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0005_t00116.mp4
Qkdyus1My0Q_clip0006_t00120,Qkdyus1My0Q,120.098,125.098,5.0,1.0,1.0,15.57,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0006_t00120.mp4
Qkdyus1My0Q_clip0007_t00124,Qkdyus1My0Q,124.098,128.414,4.316,1.0,1.0,14.33,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0007_t00124.mp4
Qkdyus1My0Q_clip0008_t00130,Qkdyus1My0Q,130.274,134.782,4.508,1.0,1.0,12.6,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0008_t00130.mp4
Qkdyus1My0Q_clip0009_t00137,Qkdyus1My0Q,137.794,140.478,2.684,1.0,1.0,20.84,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0009_t00137.mp4
Qkdyus1My0Q_clip0010_t00140,Qkdyus1My0Q,140.77,147.71,6.94,1.0,1.0,16.4,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0010_t00140.mp4
Qkdyus1My0Q_clip0011_t00148,Qkdyus1My0Q,148.034,151.902,3.868,1.0,1.0,18.12,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0011_t00148.mp4
Qkdyus1My0Q_clip0012_t00152,Qkdyus1My0Q,152.962,154.974,2.012,1.0,1.0,18.77,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0012_t00152.mp4
Qkdyus1My0Q_clip0013_t00155,Qkdyus1My0Q,155.17,157.406,2.236,1.0,1.0,15.04,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0013_t00155.mp4
Qkdyus1My0Q_clip0014_t00159,Qkdyus1My0Q,159.042,162.206,3.164,1.0,1.0,18.57,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0014_t00159.mp4
Qkdyus1My0Q_clip0015_t00172,Qkdyus1My0Q,172.482,175.102,2.62,1.0,1.0,15.05,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0015_t00172.mp4
Qkdyus1My0Q_clip0016_t00342,Qkdyus1My0Q,342.914,345.182,2.268,1.0,1.0,4.94,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0016_t00342.mp4
Qkdyus1My0Q_clip0017_t00345,Qkdyus1My0Q,345.506,347.646,2.14,1.0,1.0,6.05,/kaggle/working/clips/tier1/Qkdyus1My0Q_clip0017_t00345.mp4
qh78i88JEiU_clip0000_t00028,qh78i88JEiU,28.194,33.194,5.0,1.0,1.0,-7.23,/kaggle/working/clips/tier1/qh78i88JEiU_clip0000_t00028.mp4
qh78i88JEiU_clip0001_t00032,qh78i88JEiU,32.194,37.194,5.0,1.0,1.0,-8.41,/kaggle/working/clips/tier1/qh78i88JEiU_clip0001_t00032.mp4
qh78i88JEiU_clip0002_t00036,qh78i88JEiU,36.194,40.766,4.572,1.0,1.0,-7.74,/kaggle/working/clips/tier1/qh78i88JEiU_clip0002_t00036.mp4
qh78i88JEiU_clip0003_t00041,qh78i88JEiU,41.986,47.262,5.276,1.0,1.0,-7.81,/kaggle/working/clips/tier1/qh78i88JEiU_clip0003_t00041.mp4
qh78i88JEiU_clip0004_t00047,qh78i88JEiU,47.714,54.494,6.78,1.0,1.0,-4.35,/kaggle/working/clips/tier1/qh78i88JEiU_clip0004_t00047.mp4
qh78i88JEiU_clip0005_t00079,qh78i88JEiU,79.138,84.138,5.0,1.0,1.0,-2.56,/kaggle/working/clips/tier1/qh78i88JEiU_clip0005_t00079.mp4
qh78i88JEiU_clip0006_t00083,qh78i88JEiU,83.138,88.138,5.0,1.0,1.0,-2.6,/kaggle/working/clips/tier1/qh78i88JEiU_clip0006_t00083.mp4
qh78i88JEiU_clip0007_t00091,qh78i88JEiU,91.138,95.23,4.092,1.0,1.0,-3.95,/kaggle/working/clips/tier1/qh78i88JEiU_clip0007_t00091.mp4
qh78i88JEiU_clip0008_t00099,qh78i88JEiU,99.074,102.206,3.132,1.0,1.0,0.82,/kaggle/working/clips/tier1/qh78i88JEiU_clip0008_t00099.mp4
qh78i88JEiU_clip0009_t00119,qh78i88JEiU,119.362,121.406,2.044,1.0,1.0,3.4,/kaggle/working/clips/tier1/qh78i88JEiU_clip0009_t00119.mp4
qh78i88JEiU_clip0010_t00140,qh78i88JEiU,140.802,143.07,2.268,1.0,1.0,-1.86,/kaggle/working/clips/tier1/qh78i88JEiU_clip0010_t00140.mp4
qh78i88JEiU_clip0011_t00145,qh78i88JEiU,145.73,148.734,3.004,1.0,1.0,-1.96,/kaggle/working/clips/tier1/qh78i88JEiU_clip0011_t00145.mp4
qh78i88JEiU_clip0012_t00148,qh78i88JEiU,148.93,152.766,3.836,1.0,1.0,-2.11,/kaggle/working/clips/tier1/qh78i88JEiU_clip0012_t00148.mp4
qh78i88JEiU_clip0013_t00153,qh78i88JEiU,153.122,157.918,4.796,1.0,1.0,-1.63,/kaggle/working/clips/tier1/qh78i88JEiU_clip0013_t00153.mp4
qh78i88JEiU_clip0014_t00169,qh78i88JEiU,169.89,172.862,2.972,1.0,1.0,0.73,/kaggle/working/clips/tier1/qh78i88JEiU_clip0014_t00169.mp4
qh78i88JEiU_clip0015_t00178,qh78i88JEiU,178.274,181.214,2.94,1.0,1.0,-2.57,/kaggle/working/clips/tier1/qh78i88JEiU_clip0015_t00178.mp4
qh78i88JEiU_clip0016_t00181,qh78i88JEiU,181.314,184.414,3.1,1.0,1.0,-1.58,/kaggle/working/clips/tier1/qh78i88JEiU_clip0016_t00181.mp4
qh78i88JEiU_clip0017_t00193,qh78i88JEiU,193.218,196.094,2.876,1.0,1.0,3.38,/kaggle/working/clips/tier1/qh78i88JEiU_clip0017_t00193.mp4
qh78i88JEiU_clip0018_t00196,qh78i88JEiU,196.194,201.758,5.564,1.0,1.0,2.64,/kaggle/working/clips/tier1/qh78i88JEiU_clip0018_t00196.mp4
qh78i88JEiU_clip0019_t00202,qh78i88JEiU,202.53,204.606,2.076,1.0,1.0,2.37,/kaggle/working/clips/tier1/qh78i88JEiU_clip0019_t00202.mp4
qh78i88JEiU_clip0020_t00211,qh78i88JEiU,211.778,215.102,3.324,1.0,1.0,2.95,/kaggle/working/clips/tier1/qh78i88JEiU_clip0020_t00211.mp4
qh78i88JEiU_clip0021_t00215,qh78i88JEiU,215.266,217.438,2.172,1.0,1.0,2.7,/kaggle/working/clips/tier1/qh78i88JEiU_clip0021_t00215.mp4
qh78i88JEiU_clip0022_t00217,qh78i88JEiU,217.73,221.694,3.964,1.0,1.0,1.77,/kaggle/working/clips/tier1/qh78i88JEiU_clip0022_t00217.mp4
qh78i88JEiU_clip0023_t00221,qh78i88JEiU,221.794,227.55,5.756,1.0,1.0,3.52,/kaggle/working/clips/tier1/qh78i88JEiU_clip0023_t00221.mp4
qh78i88JEiU_clip0024_t00227,qh78i88JEiU,227.81,229.886,2.076,1.0,1.0,3.47,/kaggle/working/clips/tier1/qh78i88JEiU_clip0024_t00227.mp4
qh78i88JEiU_clip0025_t00231,qh78i88JEiU,231.202,238.366,7.164,1.0,1.0,4.71,/kaggle/working/clips/tier1/qh78i88JEiU_clip0025_t00231.mp4
qh78i88JEiU_clip0026_t00239,qh78i88JEiU,239.33,241.47,2.14,1.0,1.0,4.46,/kaggle/working/clips/tier1/qh78i88JEiU_clip0026_t00239.mp4
qh78i88JEiU_clip0027_t00241,qh78i88JEiU,241.762,245.086,3.324,1.0,1.0,2.29,/kaggle/working/clips/tier1/qh78i88JEiU_clip0027_t00241.mp4
qh78i88JEiU_clip0028_t00245,qh78i88JEiU,245.186,248.094,2.908,1.0,1.0,2.28,/kaggle/working/clips/tier1/qh78i88JEiU_clip0028_t00245.mp4
qh78i88JEiU_clip0029_t00248,qh78i88JEiU,248.194,256.158,7.964,1.0,1.0,2.07,/kaggle/working/clips/tier1/qh78i88JEiU_clip0029_t00248.mp4
qh78i88JEiU_clip0030_t00256,qh78i88JEiU,256.834,259.582,2.748,1.0,1.0,2.13,/kaggle/working/clips/tier1/qh78i88JEiU_clip0030_t00256.mp4
qh78i88JEiU_clip0031_t00260,qh78i88JEiU,260.002,263.166,3.164,1.0,1.0,0.26,/kaggle/working/clips/tier1/qh78i88JEiU_clip0031_t00260.mp4
qh78i88JEiU_clip0032_t00324,qh78i88JEiU,324.034,333.982,9.948,1.0,1.0,-7.41,/kaggle/working/clips/tier1/qh78i88JEiU_clip0032_t00324.mp4
qh78i88JEiU_clip0033_t00344,qh78i88JEiU,344.61,346.718,2.108,1.0,1.0,-9.08,/kaggle/working/clips/tier1/qh78i88JEiU_clip0033_t00344.mp4
qh78i88JEiU_clip0034_t00394,qh78i88JEiU,394.914,397.886,2.972,1.0,1.0,-2.59,/kaggle/working/clips/tier1/qh78i88JEiU_clip0034_t00394.mp4
qh78i88JEiU_clip0035_t00411,qh78i88JEiU,411.298,413.95,2.652,1.0,1.0,-3.79,/kaggle/working/clips/tier1/qh78i88JEiU_clip0035_t00411.mp4
qh78i88JEiU_clip0036_t00416,qh78i88JEiU,416.098,420.094,3.996,1.0,1.0,-6.01,/kaggle/working/clips/tier1/qh78i88JEiU_clip0036_t00416.mp4
qh78i88JEiU_clip0037_t00420,qh78i88JEiU,420.194,426.59,6.396,1.0,1.0,-4.9,/kaggle/working/clips/tier1/qh78i88JEiU_clip0037_t00420.mp4
qh78i88JEiU_clip0038_t00428,qh78i88JEiU,428.29,434.622,6.332,1.0,1.0,-3.53,/kaggle/working/clips/tier1/qh78i88JEiU_clip0038_t00428.mp4
qh78i88JEiU_clip0039_t00441,qh78i88JEiU,441.058,443.966,2.908,1.0,1.0,-2.83,/kaggle/working/clips/tier1/qh78i88JEiU_clip0039_t00441.mp4
qh78i88JEiU_clip0040_t00454,qh78i88JEiU,454.562,459.614,5.052,1.0,1.0,-2.09,/kaggle/working/clips/tier1/qh78i88JEiU_clip0040_t00454.mp4
qh78i88JEiU_clip0041_t00475,qh78i88JEiU,475.458,477.918,2.46,1.0,1.0,-1.77,/kaggle/working/clips/tier1/qh78i88JEiU_clip0041_t00475.mp4
