clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,candidate_rank_in_tier,candidate_pool_version,selection_seed
TuPDzdbwAYY_s0000027906_e0000032478,TuPDzdbwAYY,27.906,32.478,4.572,1.0,1.0,8.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\350_400\media\TuPDzdbwAYY_s0000027906_e0000032478.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,163,active_speaker_candidate_pool_v1,42
b3uAiVAWJw4_s0000941474_e0000951070,b3uAiVAWJw4,941.474,951.07,9.596,1.0,1.0,5.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\b3uAiVAWJw4_s0000941474_e0000951070.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,164,active_speaker_candidate_pool_v1,42
dLI4MOyM4Eo_s0000569250_e0000572798,dLI4MOyM4Eo,569.25,572.798,3.548,1.0,1.0,17.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\dLI4MOyM4Eo_s0000569250_e0000572798.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,165,active_speaker_candidate_pool_v1,42
0vXH7_xKzHs_s0000290882_e0000296350,0vXH7_xKzHs,290.882,296.35,5.468,1.0,1.0,0.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\0vXH7_xKzHs_s0000290882_e0000296350.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,166,active_speaker_candidate_pool_v1,42
nuPgFmDJJiM_s0000212290_e0000215230,nuPgFmDJJiM,212.29,215.23,2.94,1.0,1.0,0.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\250_300\media\nuPgFmDJJiM_s0000212290_e0000215230.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,167,active_speaker_candidate_pool_v1,42
2Qw7gbwa5EI_s0000580514_e0000588702,2Qw7gbwa5EI,580.514,588.702,8.188,1.0,1.0,6.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\2Qw7gbwa5EI_s0000580514_e0000588702.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,168,active_speaker_candidate_pool_v1,42
0MYJr36X9QU_s0000847746_e0000850270,0MYJr36X9QU,847.746,850.27,2.524,1.0,1.0,13.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\0MYJr36X9QU_s0000847746_e0000850270.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,169,active_speaker_candidate_pool_v1,42
y3vBfCdY2tQ_s0000320674_e0000323230,y3vBfCdY2tQ,320.674,323.23,2.556,1.0,1.0,6.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440_472\media\y3vBfCdY2tQ_s0000320674_e0000323230.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,170,active_speaker_candidate_pool_v1,42
RJ343YcTIlE_s0000711522_e0000715102,RJ343YcTIlE,711.522,715.102,3.58,1.0,1.0,5.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300_350\media\RJ343YcTIlE_s0000711522_e0000715102.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,171,active_speaker_candidate_pool_v1,42
F8cdJOyC8h0_s0000208098_e0000210334,F8cdJOyC8h0,208.098,210.334,2.236,1.0,1.0,20.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F8cdJOyC8h0_s0000208098_e0000210334.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,172,active_speaker_candidate_pool_v1,42
ElLAauM-YQA_s0000145730_e0000152318,ElLAauM-YQA,145.73,152.318,6.588,1.0,1.0,25.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\ElLAauM-YQA_s0000145730_e0000152318.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,173,active_speaker_candidate_pool_v1,42
8euqbn9kLw8_s0000207138_e0000211326,8euqbn9kLw8,207.138,211.326,4.188,1.0,1.0,25.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8euqbn9kLw8_s0000207138_e0000211326.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,174,active_speaker_candidate_pool_v1,42
DFGqypUDz0s_s0000388450_e0000391166,DFGqypUDz0s,388.45,391.166,2.716,1.0,1.0,9.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\DFGqypUDz0s_s0000388450_e0000391166.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,175,active_speaker_candidate_pool_v1,42
VSERYLVfH7U_s0000261986_e0000266986,VSERYLVfH7U,261.986,266.986,5.0,1.0,1.0,17.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400_440\media\VSERYLVfH7U_s0000261986_e0000266986.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,176,active_speaker_candidate_pool_v1,42
cCgUZfgHgRg_s0000066786_e0000076574,cCgUZfgHgRg,66.786,76.574,9.788,1.0,1.0,4.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\cCgUZfgHgRg_s0000066786_e0000076574.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,177,active_speaker_candidate_pool_v1,42
kGpEJagNHDg_s0000258274_e0000263274,kGpEJagNHDg,258.274,263.274,5.0,1.0,1.0,3.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\200_250\media\kGpEJagNHDg_s0000258274_e0000263274.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,178,active_speaker_candidate_pool_v1,42
zYrsoxOVN4U_s0000300226_e0000304638,zYrsoxOVN4U,300.226,304.638,4.412,1.0,1.0,3.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440_472\media\zYrsoxOVN4U_s0000300226_e0000304638.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,179,active_speaker_candidate_pool_v1,42
Oiqp0k6oPoQ_s0000037858_e0000040062,Oiqp0k6oPoQ,37.858,40.062,2.204,1.0,1.0,11.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\250_300\media\Oiqp0k6oPoQ_s0000037858_e0000040062.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,180,active_speaker_candidate_pool_v1,42
icH29Xye5Uc_s0000443490_e0000447326,icH29Xye5Uc,443.49,447.326,3.836,1.0,1.0,3.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\200_250\media\icH29Xye5Uc_s0000443490_e0000447326.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,181,active_speaker_candidate_pool_v1,42
qh78i88JEiU_s0000411298_e0000413950,qh78i88JEiU,411.298,413.95,2.652,1.0,1.0,-3.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300_350\media\qh78i88JEiU_s0000411298_e0000413950.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,182,active_speaker_candidate_pool_v1,42
8RJipfF25SE_s0000135842_e0000141566,8RJipfF25SE,135.842,141.566,5.724,1.0,1.0,13.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000135842_e0000141566.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,183,active_speaker_candidate_pool_v1,42
nVh2E8CFkGk_s0000105218_e0000110218,nVh2E8CFkGk,105.218,110.218,5.0,0.8,1.0,2.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\250_300\media\nVh2E8CFkGk_s0000105218_e0000110218.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,184,active_speaker_candidate_pool_v1,42
aQHYw-lt0PA_s0000104610_e0000109610,aQHYw-lt0PA,104.61,109.61,5.0,1.0,1.0,2.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\aQHYw-lt0PA_s0000104610_e0000109610.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,185,active_speaker_candidate_pool_v1,42
kpl2x_spetg_s0000744642_e0000747742,kpl2x_spetg,744.642,747.742,3.1,1.0,1.0,3.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\200_250\media\kpl2x_spetg_s0000744642_e0000747742.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,186,active_speaker_candidate_pool_v1,42
d7GXOozr45E_s0000479074_e0000482430,d7GXOozr45E,479.074,482.43,3.356,1.0,1.0,26.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\d7GXOozr45E_s0000479074_e0000482430.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,187,active_speaker_candidate_pool_v1,42
HdQNu5kVKsk_s0000968290_e0000971678,HdQNu5kVKsk,968.29,971.678,3.388,1.0,1.0,7.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\HdQNu5kVKsk_s0000968290_e0000971678.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,188,active_speaker_candidate_pool_v1,42
nMUDFU5nusM_s0000457506_e0000460702,nMUDFU5nusM,457.506,460.702,3.196,1.0,1.0,16.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\250_300\media\nMUDFU5nusM_s0000457506_e0000460702.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,189,active_speaker_candidate_pool_v1,42
bcsGSuu2-9A_s0000328066_e0000333066,bcsGSuu2-9A,328.066,333.066,5.0,1.0,1.0,19.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\bcsGSuu2-9A_s0000328066_e0000333066.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,190,active_speaker_candidate_pool_v1,42
jInLQAiBlVQ_s0000804002_e0000806398,jInLQAiBlVQ,804.002,806.398,2.396,1.0,1.0,2.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\200_250\media\jInLQAiBlVQ_s0000804002_e0000806398.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,191,active_speaker_candidate_pool_v1,42
d31XnguWocc_s0000748642_e0000753726,d31XnguWocc,748.642,753.726,5.084,1.0,1.0,20.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\d31XnguWocc_s0000748642_e0000753726.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,192,active_speaker_candidate_pool_v1,42
lMkFDhP5bHU_s0000758434_e0000762270,lMkFDhP5bHU,758.434,762.27,3.836,1.0,1.0,24.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\250_300\media\lMkFDhP5bHU_s0000758434_e0000762270.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,193,active_speaker_candidate_pool_v1,42
sJSREVlBiVo_s0001017506_e0001020990,sJSREVlBiVo,1017.506,1020.99,3.484,1.0,1.0,8.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\350_400\media\sJSREVlBiVo_s0001017506_e0001020990.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,194,active_speaker_candidate_pool_v1,42
MgH-vP4JdDU_s0000078562_e0000083562,MgH-vP4JdDU,78.562,83.562,5.0,1.0,1.0,3.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\250_300\media\MgH-vP4JdDU_s0000078562_e0000083562.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,195,active_speaker_candidate_pool_v1,42
1Xl8GEFwmKg_s0000119426_e0000121822,1Xl8GEFwmKg,119.426,121.822,2.396,1.0,1.0,12.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\1Xl8GEFwmKg_s0000119426_e0000121822.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,196,active_speaker_candidate_pool_v1,42
okuTGgf1apU_s0000703938_e0000708190,okuTGgf1apU,703.938,708.19,4.252,1.0,1.0,5.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300_350\media\okuTGgf1apU_s0000703938_e0000708190.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,197,active_speaker_candidate_pool_v1,42
vWIrluPVe64_s0000665666_e0000667934,vWIrluPVe64,665.666,667.934,2.268,1.0,1.0,7.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400_440\media\vWIrluPVe64_s0000665666_e0000667934.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,198,active_speaker_candidate_pool_v1,42
GApGFYiXNKQ_s0001057986_e0001062986,GApGFYiXNKQ,1057.986,1062.986,5.0,1.0,1.0,5.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\GApGFYiXNKQ_s0001057986_e0001062986.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,199,active_speaker_candidate_pool_v1,42
6J8ZTnAnKCY_s0000829378_e0000835998,6J8ZTnAnKCY,829.378,835.998,6.62,1.0,1.0,36.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\6J8ZTnAnKCY_s0000829378_e0000835998.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,200,active_speaker_candidate_pool_v1,42
T_XCvMIcc88_s0000118114_e0000124318,T_XCvMIcc88,118.114,124.318,6.204,1.0,1.0,16.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\350_400\media\T_XCvMIcc88_s0000118114_e0000124318.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,201,active_speaker_candidate_pool_v1,42
eJPJ2gCcok0_s0000035714_e0000040798,eJPJ2gCcok0,35.714,40.798,5.084,1.0,1.0,12.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\eJPJ2gCcok0_s0000035714_e0000040798.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,202,active_speaker_candidate_pool_v1,42
kKT80S0f40M_s0000309346_e0000314782,kKT80S0f40M,309.346,314.782,5.436,1.0,1.0,4.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\200_250\media\kKT80S0f40M_s0000309346_e0000314782.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,203,active_speaker_candidate_pool_v1,42
Q2AP59qM0Wo_s0000060642_e0000064990,Q2AP59qM0Wo,60.642,64.99,4.348,1.0,1.0,-2.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300_350\media\Q2AP59qM0Wo_s0000060642_e0000064990.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,204,active_speaker_candidate_pool_v1,42
0wOdyRpc0wc_s0000095618_e0000100618,0wOdyRpc0wc,95.618,100.618,5.0,1.0,1.0,21.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\0wOdyRpc0wc_s0000095618_e0000100618.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,205,active_speaker_candidate_pool_v1,42
qrF3KZAaLZg_s0000601186_e0000603294,qrF3KZAaLZg,601.186,603.294,2.108,1.0,1.0,17.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300_350\media\qrF3KZAaLZg_s0000601186_e0000603294.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,206,active_speaker_candidate_pool_v1,42
okygVjgD02Y_s0000465218_e0000467902,okygVjgD02Y,465.218,467.902,2.684,1.0,1.0,2.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300_350\media\okygVjgD02Y_s0000465218_e0000467902.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,207,active_speaker_candidate_pool_v1,42
crwhbPpTQjQ_s0000177058_e0000179390,crwhbPpTQjQ,177.058,179.39,2.332,1.0,1.0,7.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\crwhbPpTQjQ_s0000177058_e0000179390.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,208,active_speaker_candidate_pool_v1,42
CRVQFkGDtHk_s0000200482_e0000203326,CRVQFkGDtHk,200.482,203.326,2.844,1.0,1.0,21.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\CRVQFkGDtHk_s0000200482_e0000203326.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,209,active_speaker_candidate_pool_v1,42
A8KAXj-xtBI_s0000240258_e0000242526,A8KAXj-xtBI,240.258,242.526,2.268,1.0,1.0,29.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\A8KAXj-xtBI_s0000240258_e0000242526.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,210,active_speaker_candidate_pool_v1,42
OZolcCDYwe4_s0000335010_e0000337342,OZolcCDYwe4,335.01,337.342,2.332,1.0,1.0,6.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300_350\media\OZolcCDYwe4_s0000335010_e0000337342.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,211,active_speaker_candidate_pool_v1,42
iCpEVDZ1RCU_s0000421378_e0000424094,iCpEVDZ1RCU,421.378,424.094,2.716,1.0,1.0,10.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\200_250\media\iCpEVDZ1RCU_s0000421378_e0000424094.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,212,active_speaker_candidate_pool_v1,42
-mqfxUnzbzU_s0000315906_e0000319038,-mqfxUnzbzU,315.906,319.038,3.132,1.0,1.0,16.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-mqfxUnzbzU_s0000315906_e0000319038.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,213,active_speaker_candidate_pool_v1,42
hxoZsiA7Vs8_s0000531490_e0000534558,hxoZsiA7Vs8,531.49,534.558,3.068,1.0,1.0,5.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\hxoZsiA7Vs8_s0000531490_e0000534558.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,214,active_speaker_candidate_pool_v1,42
ueP0_yeDDOo_s0000403266_e0000414142,ueP0_yeDDOo,403.266,414.142,10.876,1.0,1.0,5.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\350_400\media\ueP0_yeDDOo_s0000403266_e0000414142.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,215,active_speaker_candidate_pool_v1,42
7URysGbqZ1w_s0000317570_e0000319966,7URysGbqZ1w,317.57,319.966,2.396,1.0,1.0,7.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\7URysGbqZ1w_s0000317570_e0000319966.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,216,active_speaker_candidate_pool_v1,42
z4d_u0Bo2xM_s0000213346_e0000224222,z4d_u0Bo2xM,213.346,224.222,10.876,1.0,1.0,9.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440_472\media\z4d_u0Bo2xM_s0000213346_e0000224222.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,217,active_speaker_candidate_pool_v1,42
b8bOJGun_9s_s0001011394_e0001013598,b8bOJGun_9s,1011.394,1013.598,2.204,1.0,1.0,9.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\b8bOJGun_9s_s0001011394_e0001013598.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,218,active_speaker_candidate_pool_v1,42
CHkaAtJLN3E_s0000096706_e0000100798,CHkaAtJLN3E,96.706,100.798,4.092,1.0,1.0,5.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\CHkaAtJLN3E_s0000096706_e0000100798.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,219,active_speaker_candidate_pool_v1,42
J5JAarO_Exw_s0000372802_e0000377802,J5JAarO_Exw,372.802,377.802,5.0,1.0,1.0,3.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\200_250\media\J5JAarO_Exw_s0000372802_e0000377802.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,220,active_speaker_candidate_pool_v1,42
aWyPzAVAH60_s0000362242_e0000365054,aWyPzAVAH60,362.242,365.054,2.812,1.0,1.0,22.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\aWyPzAVAH60_s0000362242_e0000365054.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,221,active_speaker_candidate_pool_v1,42
zC67DRElhUE_s0000445826_e0000447934,zC67DRElhUE,445.826,447.934,2.108,1.0,1.0,3.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440_472\media\zC67DRElhUE_s0000445826_e0000447934.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,222,active_speaker_candidate_pool_v1,42
kytFtB_wf1U_s0000235586_e0000238622,kytFtB_wf1U,235.586,238.622,3.036,1.0,1.0,7.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\200_250\media\kytFtB_wf1U_s0000235586_e0000238622.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,223,active_speaker_candidate_pool_v1,42
xOrGF328sRI_s0000246338_e0000249246,xOrGF328sRI,246.338,249.246,2.908,1.0,1.0,8.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400_440\media\xOrGF328sRI_s0000246338_e0000249246.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,224,active_speaker_candidate_pool_v1,42
4jjgKbt6JFw_s0000605794_e0000610794,4jjgKbt6JFw,605.794,610.794,5.0,1.0,1.0,-1.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\4jjgKbt6JFw_s0000605794_e0000610794.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,225,active_speaker_candidate_pool_v1,42
e6R336tkY9I_s0000488450_e0000493598,e6R336tkY9I,488.45,493.598,5.148,1.0,1.0,22.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\e6R336tkY9I_s0000488450_e0000493598.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,226,active_speaker_candidate_pool_v1,42
TDQsWfHsEsk_s0000453378_e0000455390,TDQsWfHsEsk,453.378,455.39,2.012,1.0,1.0,1.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\350_400\media\TDQsWfHsEsk_s0000453378_e0000455390.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,227,active_speaker_candidate_pool_v1,42
Ea7FlN2uLac_s0000653250_e0000655582,Ea7FlN2uLac,653.25,655.582,2.332,1.0,1.0,11.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\Ea7FlN2uLac_s0000653250_e0000655582.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,228,active_speaker_candidate_pool_v1,42
KGzI9Ufjctc_s0000367682_e0000373534,KGzI9Ufjctc,367.682,373.534,5.852,0.833,1.0,2.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\200_250\media\KGzI9Ufjctc_s0000367682_e0000373534.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,229,active_speaker_candidate_pool_v1,42
jDa1sgPlVYM_s0000494082_e0000499082,jDa1sgPlVYM,494.082,499.082,5.0,1.0,1.0,6.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\200_250\media\jDa1sgPlVYM_s0000494082_e0000499082.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,230,active_speaker_candidate_pool_v1,42
P3K1OaKR4nY_s0000238114_e0000245854,P3K1OaKR4nY,238.114,245.854,7.74,1.0,1.0,11.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300_350\media\P3K1OaKR4nY_s0000238114_e0000245854.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,231,active_speaker_candidate_pool_v1,42
SKvwf1lmhfw_s0000440130_e0000445130,SKvwf1lmhfw,440.13,445.13,5.0,1.0,1.0,6.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\350_400\media\SKvwf1lmhfw_s0000440130_e0000445130.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,232,active_speaker_candidate_pool_v1,42
MKN5iRYhflc_s0000187298_e0000192298,MKN5iRYhflc,187.298,192.298,5.0,0.8,1.0,0.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\250_300\media\MKN5iRYhflc_s0000187298_e0000192298.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,233,active_speaker_candidate_pool_v1,42
lVp1v4AmC8c_s0000957602_e0000959838,lVp1v4AmC8c,957.602,959.838,2.236,1.0,1.0,8.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\250_300\media\lVp1v4AmC8c_s0000957602_e0000959838.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,234,active_speaker_candidate_pool_v1,42
I1Fpi1JKh0U_s0000437346_e0000448414,I1Fpi1JKh0U,437.346,448.414,11.068,1.0,1.0,16.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\I1Fpi1JKh0U_s0000437346_e0000448414.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01,235,active_speaker_candidate_pool_v1,42
