clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency,speaker_id,quality,motion_median,motion_p90,frac_near_static,n_faces_med,n_faces_max,ratio_med,ratio_max,cx_spread,channel,assignment_role,assigned_reviewer
2A2WBpeuVNw_clip0019_t00332,2A2WBpeuVNw,332.866,334.91,2.044,1.0,1.0,9.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2A2WBpeuVNw_clip0019_t00332.mp4,tier1,1,1.0,0.0567883923649787,True,9,0.9872502088546752,202,0.7945603274760611,1.612291693687439,2.337638902664185,0.08,3.0,3,0.9438091516494751,0.9837286472320557,0.5052188634872437,69 CÁCH YÊU,primary,nguyenminhnhat
ijoyJhqD740_clip0056_t00789,ijoyJhqD740,789.666,794.238,4.572,1.0,1.0,1.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\ijoyJhqD740_clip0056_t00789.mp4,tier1,1,1.0,0.0123625556007027,True,9,0.6871338486671448,270,0.6186189722991041,2.4290971755981445,3.9374028205871583,0.0701754385964912,1.0,1,0.0,0.0,0.02292013168334961,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
3tEN20uif6g_clip0068_t01042,3tEN20uif6g,1042.082,1044.126,2.044,1.0,1.0,-1.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\3tEN20uif6g_clip0068_t01042.mp4,tier1,1,0.8888888888888888,0.0658192634582519,True,9,0.9188435673713684,363,0.7552002516620699,1.4670138359069824,2.741291666030884,0.44,1.0,1,0.0,0.0,0.027645766735076904,Thông Tin Cơ Sở Phường Phú Lợi TP Cần Thơ,primary,nguyenminhnhat
qh78i88JEiU_clip0010_t00140,qh78i88JEiU,140.802,143.07,2.268,1.0,1.0,-1.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0010_t00140.mp4,tier1,1,1.0,0.060439009219408,True,9,0.967896580696106,459,0.8012506224587829,1.2677083015441897,1.9267500042915344,0.1785714285714285,2.0,2,0.17526830732822418,0.1929406374692917,0.00325167179107666,Nghệ An TV,primary,nguyenminhnhat
lq_tau31IE0_clip0040_t00735,lq_tau31IE0,735.618,740.222,4.604,0.8,1.0,6.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\lq_tau31IE0_clip0040_t00735.mp4,tier1,1,1.0,0.0351254194974899,True,9,0.983820617198944,287,0.7339876428500827,0.6913889050483704,0.8377361297607422,0.9824561403508772,2.0,2,0.2086891531944275,0.21476082503795624,0.006493210792541504,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
qwnzKjjauR8_clip0014_t00090,qwnzKjjauR8,90.146,94.43,4.284,1.0,1.0,4.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\qwnzKjjauR8_clip0014_t00090.mp4,tier1,1,1.0,0.0512897707521915,True,9,0.9435303807258606,258,0.7716237739901425,0.6221874952316284,1.1073194861412048,0.8571428571428571,1.0,1,0.0,0.0,0.005529284477233887,VATVOnline,primary,nguyenminhnhat
y3vBfCdY2tQ_clip0026_t00272,y3vBfCdY2tQ,272.546,275.038,2.492,1.0,1.0,6.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\y3vBfCdY2tQ_clip0026_t00272.mp4,tier1,1,1.0,0.0284217987209558,True,9,0.898833155632019,25,0.7004328859587567,1.5836111307144165,1.9077082872390747,0.0,10.0,11,0.6104395389556885,0.6418862342834473,0.0038663670420646667,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
MpVfVbPdmis_clip0022_t00285,MpVfVbPdmis,285.058,290.718,5.66,1.0,1.0,5.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\MpVfVbPdmis_clip0022_t00285.mp4,tier1,1,1.0,0.0687343925237655,True,9,0.9638137817382812,600,0.8234934166592844,2.3923263549804688,2.998555588722229,0.0,1.0,1,0.0,0.0,0.003997743129730225,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
qwnzKjjauR8_clip0072_t00546,qwnzKjjauR8,546.37,549.982,3.612,1.0,1.0,9.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\qwnzKjjauR8_clip0072_t00546.mp4,tier1,1,1.0,0.015997290611267,True,9,0.9996744990348816,612,0.683834881709652,0.1930902749300003,0.2727777659893036,1.0,24.0,24,0.41316360235214233,0.41408538818359375,6.35981559753418e-05,VATVOnline,primary,nguyenminhnhat
ijoyJhqD740_clip0004_t00107,ijoyJhqD740,107.97,110.462,2.492,1.0,1.0,2.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\ijoyJhqD740_clip0004_t00107.mp4,tier1,1,1.0,0.0110547188669443,True,9,0.9676488041877748,34,0.6645012565897584,3.49506950378418,7.240416526794434,0.0,19.0,20,0.9193788170814514,0.9378587007522583,0.0247228741645813,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
d31XnguWocc_clip0015_t00091,d31XnguWocc,91.938,94.75,2.812,1.0,1.0,19.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\d31XnguWocc_clip0015_t00091.mp4,tier1,1,1.0,0.0873593389987945,True,9,0.7441388964653015,165,0.8362848553882268,9.086145877838137,18.862736701965336,0.0,1.0,1,0.0,0.0,0.013331800699234009,MakeupByMarjana,primary,nguyenminhnhat
usfv-YmWPBs_clip0039_t00629,usfv-YmWPBs,629.378,631.838,2.46,1.0,1.0,13.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\usfv-YmWPBs_clip0039_t00629.mp4,tier1,1,1.0,0.0742039084434509,True,9,0.9613198041915894,29,0.8381940222650917,1.0603471994400024,1.5001042008399963,0.4333333333333333,1.0,2,0.0,0.008018660359084606,0.010005474090576172,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
MpVfVbPdmis_clip0053_t00654,MpVfVbPdmis,654.818,657.694,2.876,1.0,1.0,5.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\MpVfVbPdmis_clip0053_t00654.mp4,tier1,1,1.0,0.0283663906157016,True,9,0.909906804561615,332,0.7022336785283988,2.122361183166504,2.4576666355133057,0.0,2.0,2,0.3228842616081238,0.3348616361618042,0.0049180686473846436,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
qh78i88JEiU_clip0033_t00344,qh78i88JEiU,344.61,346.718,2.108,1.0,1.0,-9.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0033_t00344.mp4,tier1,1,1.0,0.1172793954610824,True,9,0.9535412192344666,419,0.9560629358751946,5.872473955154419,13.895963668823242,0.0,2.0,2,0.11724081635475159,0.1374710202217102,0.006626904010772705,Nghệ An TV,primary,nguyenminhnhat
EMFwAo7a4rg_clip0021_t00402,EMFwAo7a4rg,402.754,405.406,2.652,1.0,1.0,4.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\EMFwAo7a4rg_clip0021_t00402.mp4,tier1,1,1.0,0.0119207222014665,True,9,0.7356398701667786,101,0.6259557748004445,1.487777829170227,2.506388807296753,0.2727272727272727,2.0,3,0.9419071078300476,0.9879253506660461,0.09241354465484619,69 CÁCH YÊU,primary,nguyenminhnhat
tFTh1jkOT9Q_clip0017_t00308,tFTh1jkOT9Q,308.258,311.966,3.708,1.0,1.0,5.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\tFTh1jkOT9Q_clip0017_t00308.mp4,tier1,1,1.0,0.1339931190013885,True,9,0.7814642786979675,920,0.9614348727114062,3.128333330154419,7.059479236602783,0.0,1.0,3,0.0,0.222244992852211,0.34277868270874023,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
jInLQAiBlVQ_clip0045_t00755,jInLQAiBlVQ,755.394,759.518,4.124,1.0,1.0,5.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\jInLQAiBlVQ_clip0045_t00755.mp4,tier1,1,1.0,0.0193492639809846,True,9,0.874969482421875,396,0.6711070500154659,0.2097222208976745,0.648472249507904,0.975609756097561,1.0,1,0.0,0.0,0.0023801326751708984,Lịch Gắt Tv,primary,nguyenminhnhat
Wv2KVSy4j3E_clip0026_t00177,Wv2KVSy4j3E,177.058,179.774,2.716,1.0,1.0,5.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\Wv2KVSy4j3E_clip0026_t00177.mp4,tier1,1,1.0,0.0522100962698459,True,9,0.9360489249229432,139,0.7728511630771602,1.6251388788223269,2.200513935089112,0.1481481481481481,1.0,1,0.0,0.0,0.00876760482788086,Minh Thuy Nguyen,primary,nguyenminhnhat
2A2WBpeuVNw_clip0036_t00497,2A2WBpeuVNw,497.314,499.422,2.108,1.0,1.0,7.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2A2WBpeuVNw_clip0036_t00497.mp4,tier1,1,1.0,0.0225776340812444,True,9,0.9691395163536072,92,0.6966620685501647,0.7247569561004639,1.1959028244018557,0.7692307692307693,2.0,2,0.7843969464302063,0.81095951795578,0.00508609414100647,69 CÁCH YÊU,primary,nguyenminhnhat
0-fu0N-npmg_clip0045_t00614,0-fu0N-npmg,614.242,616.83,2.588,1.0,1.0,3.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0045_t00614.mp4,tier1,1,1.0,0.0555411987006664,True,9,0.7911220192909241,906,0.7564969877791983,1.7387500405311584,3.2453263521194464,0.03125,1.0,2,0.0,0.02075383998453617,0.030953019857406616,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
9fvi4IXr6rQ_clip0074_t00649,9fvi4IXr6rQ,649.57,654.302,4.732,1.0,1.0,3.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\9fvi4IXr6rQ_clip0074_t00649.mp4,tier1,1,1.0,0.0156626533716917,True,9,0.4470355212688446,344,0.5853840130893454,8.807083129882812,11.556236267089844,0.0,5.0,9,0.3573158383369446,0.7245307564735413,0.3747297078371048,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
XwMwDTPAyAo_clip0048_t00734,XwMwDTPAyAo,734.53,738.814,4.284,1.0,1.0,7.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0048_t00734.mp4,tier1,1,1.0,0.0211827885359525,True,9,0.851507306098938,27,0.6720422304154933,1.280972242355347,1.930916619300843,0.2264150943396226,2.0,2,0.8197779655456543,0.8911702036857605,0.19509419798851013,Nàng Dâu Tập Sự,primary,nguyenminhnhat
CHkaAtJLN3E_clip0036_t00601,CHkaAtJLN3E,601.858,608.254,6.396,1.0,1.0,5.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\CHkaAtJLN3E_clip0036_t00601.mp4,tier1,1,1.0,0.028723619878292,True,9,0.8565617799758911,319,0.6938087330526039,1.8793749809265137,2.235527801513672,0.0,1.0,1,0.0,0.0,0.002185642719268799,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
-jDBwP6g2tA_clip0021_t00136,-jDBwP6g2tA,136.61,143.07,6.46,1.0,1.0,12.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\-jDBwP6g2tA_clip0021_t00136.mp4,tier1,1,1.0,0.0367438830435276,True,9,0.8747223615646362,113,0.719215241865701,2.1008334159851074,2.9232500553131104,0.03125,1.0,1,0.0,0.0,0.015359997749328613,Kiên Fragrance,primary,nguyenminhnhat
Xigg3vUV2Gw_clip0011_t00110,Xigg3vUV2Gw,110.562,112.734,2.172,1.0,1.0,12.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\Xigg3vUV2Gw_clip0011_t00110.mp4,tier1,1,1.0,0.0413848385214805,True,9,0.9188859462738036,57,0.7398559131074608,2.77506947517395,2.849583387374878,0.0,2.0,2,0.6265194416046143,0.6527323126792908,0.015409708023071289,Đạo Sĩ Tử Thông,primary,nguyenminhnhat
hjEoiiSe0is_clip0013_t00241,hjEoiiSe0is,241.154,245.022,3.868,1.0,1.0,6.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0013_t00241.mp4,tier1,1,1.0,0.0350856445729732,True,9,0.9018723964691162,285,0.7194160871483075,0.9726041555404664,1.4144236207008365,0.5625,6.0,6,0.03763769567012787,0.03816146031022072,0.00626981258392334,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenminhnhat
usfv-YmWPBs_clip0038_t00622,usfv-YmWPBs,622.498,625.406,2.908,1.0,1.0,11.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\usfv-YmWPBs_clip0038_t00622.mp4,tier1,1,1.0,0.0746013149619102,True,9,0.960300862789154,29,0.8391143101874882,0.6779861152172089,1.0201388597488403,0.8611111111111112,1.0,1,0.0,0.0,0.02131614089012146,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
MpVfVbPdmis_clip0065_t00775,MpVfVbPdmis,775.618,780.414,4.796,1.0,1.0,3.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\MpVfVbPdmis_clip0065_t00775.mp4,tier1,1,1.0,0.0218600835651159,True,9,0.8015221357345581,513,0.6650962067569639,2.728125095367432,3.5698750019073486,0.0,2.0,2,0.41199973225593567,0.4249069094657898,0.07179120182991028,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
jInLQAiBlVQ_clip0001_t00052,jInLQAiBlVQ,52.386,57.386,5.0,1.0,1.0,6.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\jInLQAiBlVQ_clip0001_t00052.mp4,tier1,1,1.0,0.0199758633971214,True,9,0.8490157723426819,396,0.6682615366443111,0.8050000071525574,1.2326666831970214,0.6530612244897959,2.0,2,0.5963947176933289,0.6131816506385803,0.009400129318237305,Lịch Gắt Tv,primary,nguyenminhnhat
lq_tau31IE0_clip0049_t00792,lq_tau31IE0,792.738,802.27,9.532,1.0,1.0,6.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\lq_tau31IE0_clip0049_t00792.mp4,tier1,1,1.0,0.0188885405659675,True,9,0.4043118059635162,514,0.5867744379876847,0.7806249856948853,1.4258055925369264,0.7394957983193278,7.0,7,0.6267859935760498,0.8123011589050293,0.005070209503173828,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
_adzgpYkn_c_clip0022_t00263,_adzgpYkn_c,263.906,266.558,2.652,1.0,1.0,5.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\_adzgpYkn_c_clip0022_t00263.mp4,tier1,1,1.0,0.0163304638117551,True,9,0.3300379514694214,229,0.5665860166346806,3.036250114440918,4.688319492340088,0.0,22.0,46,0.8189393281936646,0.9390120506286621,0.7484680563211441,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
d31XnguWocc_clip0047_t00445,d31XnguWocc,445.186,454.014,8.828,1.0,1.0,21.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\d31XnguWocc_clip0047_t00445.mp4,tier1,1,1.0,0.073811799287796,True,9,0.7995604276657104,165,0.8085628129908033,4.238020896911621,10.048506832122802,0.0,1.0,1,0.0,0.0,0.03403541445732117,MakeupByMarjana,primary,nguyenminhnhat
sDVTmdupGlg_clip0013_t00124,sDVTmdupGlg,124.194,128.062,3.868,1.0,1.0,8.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0013_t00124.mp4,tier1,1,1.0,0.0204794406890869,True,9,0.5596625208854675,220,0.6185932013014432,0.676006942987442,1.6649791359901491,0.8333333333333334,2.0,2,0.971934974193573,0.9781181216239929,0.6488866060972214,Nàng Dâu Tập Sự,primary,nguyenminhnhat
0wOdyRpc0wc_clip0029_t00269,0wOdyRpc0wc,269.09,273.054,3.964,1.0,1.0,16.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0029_t00269.mp4,tier1,1,1.0,0.0363795086741447,True,9,0.92854243516922,579,0.7277042404297196,0.9715277552604676,1.450513863563538,0.5641025641025641,1.0,1,0.0,0.0,0.01178520917892456,Novaedu - Nhân Lực Thời Kỳ 4.0,primary,nguyenminhnhat
VdHT9nXSw-8_clip0047_t00340,VdHT9nXSw-8,340.994,345.994,5.0,1.0,1.0,26.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VdHT9nXSw-8_clip0047_t00340.mp4,tier1,1,1.0,0.0847783833742141,True,9,0.8981967568397522,260,0.8563269327596355,1.5187499523162842,3.330958271026613,0.1836734693877551,11.0,11,0.025024140253663063,0.026321785524487495,0.03930366039276123,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law,primary,nguyenminhnhat
R5y53Ud7Fs8_clip0068_t00761,R5y53Ud7Fs8,761.154,764.222,3.068,1.0,1.0,4.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\R5y53Ud7Fs8_clip0068_t00761.mp4,tier1,1,1.0,0.0121424235403537,True,9,0.6126611232757568,64,0.6048673568581616,7.361736059188843,10.86881275177002,0.0,2.0,13,0.8173131346702576,0.9967834949493408,0.6023354828357697,Nàng Dâu Tập Sự,primary,nguyenminhnhat
RY6V7DqGnTw_clip0000_t00058,RY6V7DqGnTw,58.978,61.406,2.428,1.0,1.0,0.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\RY6V7DqGnTw_clip0000_t00058.mp4,tier1,1,1.0,0.0281629189848899,True,9,0.902657389640808,128,0.7003911196465786,0.1799305602908134,0.524659714102745,1.0,1.0,1,0.0,0.0,0.006272554397583008,thoibao.de,primary,nguyenminhnhat
lq_tau31IE0_clip0053_t00821,lq_tau31IE0,821.378,829.086,7.708,1.0,1.0,5.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\lq_tau31IE0_clip0053_t00821.mp4,tier1,1,1.0,0.0135868350043892,True,9,0.4571929574012756,206,0.5814302193945337,1.057777762413025,1.964791715145111,0.4791666666666667,1.0,2,0.0,0.9186673760414124,0.016964495182037354,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
7URysGbqZ1w_clip0018_t00112,7URysGbqZ1w,112.45,115.71,3.26,1.0,1.0,4.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0018_t00112.mp4,tier1,1,1.0,0.0397929884493351,True,9,0.9187723994255066,495,0.7354293145098232,1.9691666960716248,2.5544096469879154,0.0625,1.0,1,0.0,0.0,0.00470694899559021,Đất Đẹp Bảo Lộc,primary,nguyenminhnhat
2A2WBpeuVNw_clip0021_t00343,2A2WBpeuVNw,343.65,346.014,2.364,1.0,1.0,9.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2A2WBpeuVNw_clip0021_t00343.mp4,tier1,1,1.0,0.0540282800793647,True,9,0.9717175960540771,202,0.7841787326437808,1.2470139265060425,2.2707638263702394,0.2068965517241379,3.0,3,0.9645728468894958,0.9740512371063232,0.002377331256866455,69 CÁCH YÊU,primary,nguyenminhnhat
sDVTmdupGlg_clip0042_t00361,sDVTmdupGlg,361.634,366.634,5.0,1.0,1.0,11.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0042_t00361.mp4,tier1,1,1.0,0.0164454653859138,True,9,0.3938079476356506,220,0.578157892839376,1.203055560588837,3.3793749570846554,0.4032258064516129,2.0,2,0.8625553846359253,0.984859049320221,0.5800740420818329,Nàng Dâu Tập Sự,primary,nguyenminhnhat
7MhLFqIwNmE_clip0018_t00205,7MhLFqIwNmE,205.282,207.294,2.012,1.0,1.0,12.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7MhLFqIwNmE_clip0018_t00205.mp4,tier1,1,1.0,0.0191888660192489,True,9,0.8000189661979675,112,0.6574364745351555,1.1128818988800049,3.159611153602601,0.45,2.0,2,0.64283287525177,0.6771990060806274,0.04915699362754822,Bác sĩ Lương Ngọc,primary,nguyenminhnhat
Wv2KVSy4j3E_clip0078_t00688,Wv2KVSy4j3E,688.45,690.782,2.332,1.0,1.0,4.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\Wv2KVSy4j3E_clip0078_t00688.mp4,tier1,1,1.0,0.0193710140883922,True,9,0.9997552037239076,869,0.6931882683254889,0.0001388888922519,0.011083333287388,1.0,10.0,10,0.9910200238227844,0.9910427927970886,0.00010913610458374023,Minh Thuy Nguyen,primary,nguyenminhnhat
0-fu0N-npmg_clip0006_t00093,0-fu0N-npmg,93.41,97.726,4.316,1.0,1.0,3.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0006_t00093.mp4,tier1,1,1.0,0.0684559494256973,True,9,0.8619770407676697,455,0.8047514406212478,1.0737500190734863,1.4871805667877198,0.320754716981132,1.0,2,0.0,0.3889593482017517,0.012772321701049805,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
aArTJcMMmTw_clip0028_t00433,aArTJcMMmTw,433.89,437.118,3.228,1.0,1.0,5.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0028_t00433.mp4,tier1,1,1.0,0.0150235258042812,True,9,0.995014190673828,99,0.6803168976656824,0.6556250154972076,0.921361094713211,0.975,3.0,3,0.3856236934661865,0.4251672029495239,0.00018835067749023438,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
_UEZaDjz02I_clip0044_t00488,_UEZaDjz02I,488.802,492.19,3.388,1.0,1.0,3.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0044_t00488.mp4,tier1,1,1.0,0.0753762498497963,True,9,0.7897777557373047,8,0.8111671726889687,0.0018055555410683,0.8181388735771181,0.9090909090909092,1.0,2,0.0,0.9560198783874512,0.25122877955436707,Minh Thuy Nguyen,primary,nguyenminhnhat
3tEN20uif6g_clip0031_t00385,3tEN20uif6g,385.538,396.606,11.068,1.0,1.0,4.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\3tEN20uif6g_clip0031_t00385.mp4,tier1,1,1.0,0.0345244407653808,True,9,0.8781096339225769,278,0.7136691335374156,0.6390625238418579,1.1145138621330262,0.8623188405797102,1.0,1,0.0,0.0,0.005296647548675537,Thông Tin Cơ Sở Phường Phú Lợi TP Cần Thơ,primary,nguyenminhnhat
g6hBKVh_7Pk_clip0058_t00517,g6hBKVh_7Pk,517.666,520.606,2.94,1.0,1.0,6.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\g6hBKVh_7Pk_clip0058_t00517.mp4,tier1,1,1.0,0.0262487176805734,True,9,0.9183636903762816,332,0.6978639258633095,3.0361111164093018,3.344618082046509,0.0,4.0,4,0.07192721962928772,0.07501694560050964,0.0086442232131958,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
yWNpIJu2PsI_clip0090_t00557,yWNpIJu2PsI,557.25,560.478,3.228,1.0,1.0,19.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\yWNpIJu2PsI_clip0090_t00557.mp4,tier1,1,1.0,0.0426418669521808,True,9,0.8834983110427856,113,0.7370907436268956,1.0440278053283691,1.7590902447700505,0.475,1.0,1,0.0,0.0,0.02092951536178589,Kiên Fragrance,primary,nguyenminhnhat
lq_tau31IE0_clip0006_t00210,lq_tau31IE0,210.914,215.914,5.0,1.0,1.0,6.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\lq_tau31IE0_clip0006_t00210.mp4,tier1,1,1.0,0.0142731945961713,True,9,0.5951129794120789,244,0.6076690280979796,1.132291615009308,1.4514166474342345,0.064516129032258,29.0,30,0.4197217524051666,0.5698513388633728,0.009389519691467285,Truyền hình Hưng Yên - HYTV,primary,nguyenminhnhat
bhO764uZyDA_clip0011_t00046,bhO764uZyDA,46.082,49.822,3.74,1.0,1.0,35.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\bhO764uZyDA_clip0011_t00046.mp4,tier1,1,1.0,0.0394144877791404,True,9,0.5401129126548767,533,0.6675592862150348,3.5486111640930176,7.468041515350341,0.0,4.0,4,0.9943002462387085,0.9994057416915894,0.14039397239685059,Cbiz Phim Plus,primary,nguyenminhnhat
