clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency,speaker_id,quality,motion_median,motion_p90,frac_near_static,n_faces_med,n_faces_max,ratio_med,ratio_max,cx_spread,channel,assignment_role,assigned_reviewer
jfQzsbl5zZc_clip0072_t00392,jfQzsbl5zZc,392.098,394.878,2.78,1.0,1.0,19.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\jfQzsbl5zZc_clip0072_t00392.mp4,tier1,1,1.0,0.0518858171999454,True,9,0.8606135249137878,268,0.7586413640269692,3.2997138500213623,4.397795009613038,0.0,1.0,1,0.0,0.0,0.1371033489704132,Dũng Mori,primary,nguyenvanlinh
RoXXg62YfpM_clip0001_t00014,RoXXg62YfpM,14.594,18.238,3.644,1.0,1.0,6.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\RoXXg62YfpM_clip0001_t00014.mp4,tier1,1,1.0,0.035550083965063,True,9,0.932382345199585,200,0.726085857324868,0.7810069620609283,1.4302430748939514,0.6388888888888888,1.0,1,0.0,0.0,0.006783664226531982,Minh Thuy Nguyen,primary,nguyenvanlinh
Be0_77S0AyQ_clip0050_t00637,Be0_77S0AyQ,637.218,639.55,2.332,1.0,1.0,9.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\Be0_77S0AyQ_clip0050_t00637.mp4,tier1,1,1.0,0.026390740647912,True,9,0.3423551321029663,43,0.5966085048726237,4.354097366333008,8.667833137512206,0.1379310344827586,3.0,4,0.8941356539726257,0.9769176244735718,0.4398793876171112,69 CÁCH YÊU,primary,nguyenvanlinh
F1JQOFSjVZg_clip0013_t00175,F1JQOFSjVZg,175.202,180.766,5.564,1.0,1.0,12.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\F1JQOFSjVZg_clip0013_t00175.mp4,tier1,1,1.0,0.0148569280281662,True,9,0.9092777967453004,53,0.6647257696700071,2.5356249809265137,2.920250082015991,0.0289855072463768,1.0,2,0.0,0.313384085893631,0.24603095650672913,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenvanlinh
7MhLFqIwNmE_clip0022_t00222,7MhLFqIwNmE,222.146,227.454,5.308,1.0,1.0,8.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7MhLFqIwNmE_clip0022_t00222.mp4,tier1,1,1.0,0.0437572076916694,True,9,0.9154505133628844,112,0.7458168548859758,1.976736068725586,4.567055416107178,0.0943396226415094,1.0,1,0.0,0.0,0.3028137981891632,Bác sĩ Lương Ngọc,primary,nguyenvanlinh
XwMwDTPAyAo_clip0043_t00652,XwMwDTPAyAo,652.258,654.622,2.364,1.0,1.0,5.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0043_t00652.mp4,tier1,1,1.0,0.0115611450746655,True,9,0.6780257821083069,64,0.6147932010378597,0.3782638907432556,7.956555747985839,0.6551724137931034,3.0,3,0.8908494710922241,0.9836911559104919,0.47215185314416885,Nàng Dâu Tập Sự,primary,nguyenvanlinh
9fvi4IXr6rQ_clip0007_t00097,9fvi4IXr6rQ,97.314,101.886,4.572,1.0,1.0,4.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\9fvi4IXr6rQ_clip0007_t00097.mp4,tier1,1,1.0,0.0243213139474391,True,9,0.5611501932144165,270,0.6294908090042108,7.203194618225098,9.395458030700684,0.0,7.0,14,0.04021633043885231,0.9734523892402649,0.19967392086982727,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
F1JQOFSjVZg_clip0023_t00254,F1JQOFSjVZg,254.626,258.078,3.452,1.0,1.0,7.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\F1JQOFSjVZg_clip0023_t00254.mp4,tier1,1,1.0,0.0263794064521789,True,9,0.9389593601226808,401,0.7018602286032702,0.9290972352027892,1.4936111211776746,0.5348837209302325,1.0,1,0.0,0.0,0.003512442111968994,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenvanlinh
2A2WBpeuVNw_clip0041_t00522,2A2WBpeuVNw,522.114,527.262,5.148,1.0,1.0,6.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2A2WBpeuVNw_clip0041_t00522.mp4,tier1,1,1.0,0.0200309716165065,True,9,0.6277759075164795,92,0.6293717581838544,0.8988194167613983,2.747513842582704,0.53125,1.0,2,0.0,0.98662930727005,0.43182578682899475,69 CÁCH YÊU,primary,nguyenvanlinh
RoXXg62YfpM_clip0013_t00114,RoXXg62YfpM,114.53,118.014,3.484,1.0,1.0,10.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\RoXXg62YfpM_clip0013_t00114.mp4,tier1,1,1.0,0.0252385474741458,True,9,0.999344289302826,438,0.7093582656432306,0.0002083333383779,0.0187638885341584,1.0,10.0,10,0.9308053851127625,0.9310925602912903,5.042552947998047e-05,Minh Thuy Nguyen,primary,nguyenvanlinh
VdHT9nXSw-8_clip0037_t00291,VdHT9nXSw-8,291.33,298.59,7.26,1.0,1.0,25.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VdHT9nXSw-8_clip0037_t00291.mp4,tier1,1,1.0,0.0823274627327919,True,9,0.9058178663253784,260,0.850887193529326,1.1483333110809326,2.3416944503784176,0.3611111111111111,10.0,10,0.025557463988661766,0.0261739119887352,0.015420228242874146,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law,primary,nguyenvanlinh
hjEoiiSe0is_clip0052_t00727,hjEoiiSe0is,727.17,738.462,11.292,1.0,1.0,6.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0052_t00727.mp4,tier1,1,1.0,0.0352545715868473,True,9,0.8609511256217957,285,0.7126623103347114,1.8760416507720947,2.4771528244018555,0.0,1.0,1,0.0,0.0,0.0038774609565734863,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenvanlinh
7MhLFqIwNmE_clip0006_t00056,7MhLFqIwNmE,56.706,58.782,2.076,1.0,1.0,10.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7MhLFqIwNmE_clip0006_t00056.mp4,tier1,1,1.0,0.0298530291765928,True,9,0.9790995717048644,492,0.7185594811585013,0.6464236080646515,0.834194427728653,0.95,1.0,1,0.0,0.0,0.0015465021133422852,Bác sĩ Lương Ngọc,primary,nguyenvanlinh
gHsxuixSqz0_clip0032_t00306,gHsxuixSqz0,306.082,312.286,6.204,1.0,1.0,7.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0032_t00306.mp4,tier1,1,1.0,0.040768839418888,True,9,0.3006558418273926,281,0.6290512735958935,2.1683332920074463,3.1462915897369395,0.0519480519480519,8.0,19,0.7053154110908508,0.9416053891181946,0.22131067514419556,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenvanlinh
Be0_77S0AyQ_clip0029_t00350,Be0_77S0AyQ,350.498,352.51,2.012,1.0,1.0,8.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\Be0_77S0AyQ_clip0029_t00350.mp4,tier1,1,1.0,0.0180937685072422,True,9,0.9165989756584167,67,0.6749779673828894,0.3811805546283722,0.635250008106232,0.96,1.0,1,0.0,0.0,0.36352935433387756,69 CÁCH YÊU,primary,nguyenvanlinh
3tEN20uif6g_clip0081_t01094,3tEN20uif6g,1094.434,1099.23,4.796,1.0,1.0,2.46,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\3tEN20uif6g_clip0081_t01094.mp4,tier1,1,1.0,0.0520736277103424,True,9,0.9504907131195068,557,0.7750219415361805,1.097499966621399,1.6393889188766484,0.3220338983050847,2.0,2,0.0054071987979114056,0.008683154359459877,0.025293290615081787,Thông Tin Cơ Sở Phường Phú Lợi TP Cần Thơ,primary,nguyenvanlinh
gHsxuixSqz0_clip0046_t00480,gHsxuixSqz0,480.706,485.706,5.0,1.0,1.0,8.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0046_t00480.mp4,tier1,1,1.0,0.2707701027393341,True,9,0.4393445253372192,721,0.9010607985889212,3.069652795791626,5.465416812896728,0.0161290322580645,2.0,13,0.23793895542621613,0.455403208732605,0.10848909616470337,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenvanlinh
_UEZaDjz02I_clip0048_t00511,_UEZaDjz02I,511.106,514.526,3.42,1.0,1.0,-3.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0048_t00511.mp4,tier1,1,1.0,0.056170530617237,True,9,0.94255268573761,139,0.7849621637876759,1.692638874053955,2.470027780532837,0.1176470588235294,3.0,3,0.1410302370786667,0.14423343539237976,0.014540821313858032,Minh Thuy Nguyen,primary,nguyenvanlinh
gHsxuixSqz0_clip0085_t00872,gHsxuixSqz0,872.418,882.334,9.916,1.0,1.0,7.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0085_t00872.mp4,tier1,1,1.0,0.0243335794657468,True,9,0.8447505235671997,285,0.6795718795450036,0.9470139145851136,1.720263910293579,0.5528455284552846,1.0,1,0.0,0.0,0.006788015365600586,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenvanlinh
usfv-YmWPBs_clip0074_t01146,usfv-YmWPBs,1146.818,1149.854,3.036,1.0,1.0,8.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\usfv-YmWPBs_clip0074_t01146.mp4,tier1,1,1.0,0.0842963010072708,True,9,0.9686761498451232,684,0.8674299718245383,3.581458330154419,4.36875,0.0,1.0,1,0.0,0.0,0.005529224872589111,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
BG6GHJfaEls_clip0037_t00188,BG6GHJfaEls,188.45,191.326,2.876,1.0,1.0,16.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\BG6GHJfaEls_clip0037_t00188.mp4,tier1,1,1.0,0.0220131129026412,True,9,0.9762027263641356,351,0.6963458092996836,1.0050694346427915,1.604437482357025,0.5,3.0,3,0.9144045114517212,0.9243283867835999,0.0006708502769470215,PA MARKETING,primary,nguyenvanlinh
BG6GHJfaEls_clip0051_t00257,BG6GHJfaEls,257.122,260.99,3.868,1.0,1.0,14.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\BG6GHJfaEls_clip0051_t00257.mp4,tier1,1,1.0,0.0215849373489618,True,9,0.974001169204712,351,0.6947720232284317,1.6668402552604675,2.1558403730392457,0.0789473684210526,4.0,4,0.7496203184127808,0.9867860078811646,0.1595289707183838,PA MARKETING,primary,nguyenvanlinh
MpVfVbPdmis_clip0038_t00478,MpVfVbPdmis,478.114,483.114,5.0,1.0,1.0,5.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\MpVfVbPdmis_clip0038_t00478.mp4,tier1,1,1.0,0.0846811830997467,True,9,0.9745805263519288,614,0.8695373516027254,2.104236125946045,2.457006883621216,0.0,1.0,1,0.0,0.0,0.01431611180305481,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
gHsxuixSqz0_clip0017_t00178,gHsxuixSqz0,178.242,182.27,4.028,1.0,1.0,5.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0017_t00178.mp4,tier1,1,1.0,0.0518635176122188,True,9,0.5471683144569397,452,0.7032657736176723,16.875520706176758,18.376819610595703,0.0,32.0,45,0.7073982357978821,0.7163358330726624,0.2586842179298401,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenvanlinh
_adzgpYkn_c_clip0045_t00440,_adzgpYkn_c,440.13,448.414,8.284,1.0,1.0,3.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\_adzgpYkn_c_clip0045_t00440.mp4,tier1,1,1.0,0.0114831235259771,True,9,0.6953212022781372,5,0.6176293546820149,0.6150000095367432,1.108222222328186,0.8446601941747572,6.0,7,0.9050995707511902,0.9192674160003662,0.32683825492858887,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
3tEN20uif6g_clip0026_t00348,3tEN20uif6g,348.482,351.102,2.62,1.0,1.0,3.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\3tEN20uif6g_clip0026_t00348.mp4,tier1,1,1.0,0.0304658338427543,True,9,0.7051213979721069,264,0.6719067581493553,2.795347213745117,4.17262511253357,0.0,4.0,4,0.8441593050956726,0.8718284368515015,0.2832075357437134,Thông Tin Cơ Sở Phường Phú Lợi TP Cần Thơ,primary,nguyenvanlinh
ouCPqISuqAU_clip0070_t00393,ouCPqISuqAU,393.218,398.462,5.244,1.0,1.0,-7.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0070_t00393.mp4,tier1,1,1.0,0.1306573748588562,True,9,0.8709208965301514,129,0.9772213346817916,3.374375104904175,6.497916507720947,0.0,1.0,1,0.0,0.0,0.024606019258499146,Zig Beswick,primary,nguyenvanlinh
8cirZ7Q19mg_clip0019_t00237,8cirZ7Q19mg,237.602,240.638,3.036,1.0,1.0,2.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\8cirZ7Q19mg_clip0019_t00237.mp4,tier1,1,1.0,0.0449082180857658,True,9,0.9072430729866028,450,0.7475547111476971,0.7413889169692993,1.0880972623825071,0.8648648648648649,1.0,1,0.0,0.0,0.013764262199401855,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
usfv-YmWPBs_clip0064_t01005,usfv-YmWPBs,1005.762,1008.766,3.004,1.0,1.0,13.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\usfv-YmWPBs_clip0064_t01005.mp4,tier1,1,1.0,0.0750604793429374,True,9,0.9527623653411864,458,0.8390550463947452,0.9973611235618592,1.9307361364364624,0.5135135135135135,1.0,1,0.0,0.0,0.006247788667678833,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
jfQzsbl5zZc_clip0165_t00859,jfQzsbl5zZc,859.042,863.486,4.444,1.0,1.0,17.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\jfQzsbl5zZc_clip0165_t00859.mp4,tier1,1,1.0,0.0508466772735118,True,9,0.8953234553337097,268,0.7618900977103793,3.413886427879333,4.854117679595948,0.0,1.0,1,0.0,0.0,0.09458881616592407,Dũng Mori,primary,nguyenvanlinh
gHsxuixSqz0_clip0063_t00683,gHsxuixSqz0,683.746,686.366,2.62,1.0,1.0,4.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0063_t00683.mp4,tier1,1,1.0,0.0613747239112854,True,9,0.9320447444915771,389,0.7975140741549264,1.4250693917274475,2.113013935089112,0.1875,1.0,1,0.0,0.0,0.010525822639465332,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenvanlinh
VdHT9nXSw-8_clip0026_t00204,VdHT9nXSw-8,204.834,208.798,3.964,0.75,1.0,24.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VdHT9nXSw-8_clip0026_t00204.mp4,tier1,1,0.6666666666666666,0.0287584867328405,True,9,0.3402102291584015,772,0.4459216445062813,30.79145812988281,43.89476547241211,0.0,2.0,2,0.33142149448394775,0.3643852174282074,0.5581969916820526,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law,primary,nguyenvanlinh
gHsxuixSqz0_clip0073_t00771,gHsxuixSqz0,771.778,776.778,5.0,1.0,1.0,6.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0073_t00771.mp4,tier1,1,1.0,0.0256362482905387,True,9,0.5651286244392395,876,0.6338328876306617,1.503819465637207,2.7685417652130124,0.1935483870967742,24.0,26,0.44647714495658875,0.9276690483093262,0.0959315150976181,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenvanlinh
jInLQAiBlVQ_clip0025_t00532,jInLQAiBlVQ,532.418,537.418,5.0,1.0,1.0,5.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\jInLQAiBlVQ_clip0025_t00532.mp4,tier1,1,1.0,0.0110253151506185,True,9,0.7827780842781067,396,0.6317956165036752,4.983889102935791,7.834666824340821,0.0,1.0,1,0.0,0.0,0.057137519121170044,Lịch Gắt Tv,primary,nguyenvanlinh
_adzgpYkn_c_clip0047_t00453,_adzgpYkn_c,453.122,462.174,9.052,1.0,1.0,3.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\_adzgpYkn_c_clip0047_t00453.mp4,tier1,1,1.0,0.0206611435860395,True,9,0.9659553170204164,390,0.6907949201672747,0.5963194370269775,0.7599305748939513,0.9734513274336284,3.0,3,0.7883245944976807,0.8444664478302002,0.01753145456314087,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
VdHT9nXSw-8_clip0060_t00404,VdHT9nXSw-8,404.642,407.582,2.94,1.0,1.0,27.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VdHT9nXSw-8_clip0060_t00404.mp4,tier1,1,1.0,0.0854151546955108,True,9,0.9243301749229432,260,0.8627014234125444,2.504027843475342,3.927472162246704,0.0689655172413793,7.0,7,0.6104843020439148,0.6256662011146545,0.026381254196166992,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law,primary,nguyenvanlinh
bhO764uZyDA_clip0087_t00543,bhO764uZyDA,543.746,547.582,3.836,1.0,1.0,34.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\bhO764uZyDA_clip0087_t00543.mp4,tier1,1,1.0,0.0213064812123775,True,9,0.7698185443878174,9,0.6579689727713472,0.504027783870697,1.2419583559036256,0.7631578947368421,2.0,2,0.9566081166267395,0.9601683020591736,0.00028455257415771484,Cbiz Phim Plus,primary,nguyenvanlinh
tzfOPG9WhJ0_clip0027_t00171,tzfOPG9WhJ0,171.042,176.042,5.0,1.0,1.0,7.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\tzfOPG9WhJ0_clip0027_t00171.mp4,tier1,1,1.0,0.0370001792907714,True,9,0.6734264492988586,113,0.6844019133397865,5.375312328338623,12.772714996337893,0.0,1.0,1,0.0,0.0,0.06305593252182007,Kiên Fragrance,primary,nguyenvanlinh
RY6V7DqGnTw_clip0054_t00415,RY6V7DqGnTw,415.554,421.47,5.916,1.0,1.0,19.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\RY6V7DqGnTw_clip0054_t00415.mp4,tier1,1,1.0,0.0306780971586704,True,9,0.8382886052131653,128,0.6959944410624799,0.3351388871669769,1.0535416364669803,0.864406779661017,1.0,1,0.0,0.0,0.06176292896270752,thoibao.de,primary,nguyenvanlinh
9fvi4IXr6rQ_clip0067_t00615,9fvi4IXr6rQ,615.65,622.366,6.716,0.714,1.0,3.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\9fvi4IXr6rQ_clip0067_t00615.mp4,tier1,1,1.0,0.0132050197571516,True,9,0.4398636221885681,514,0.5773151600769248,6.896874904632568,8.951180267333983,0.0,6.0,7,0.7972942590713501,0.9379532337188721,0.5458123236894608,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
R5y53Ud7Fs8_clip0062_t00728,R5y53Ud7Fs8,728.002,731.71,3.708,1.0,1.0,3.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\R5y53Ud7Fs8_clip0062_t00728.mp4,tier1,1,1.0,0.0194551236927509,True,9,0.5717954635620117,51,0.6178987935267167,1.3456944227218628,1.9746527671813965,0.2391304347826087,2.0,2,0.9735860228538513,0.9937610626220703,0.4876520037651062,Nàng Dâu Tập Sự,primary,nguyenvanlinh
7URysGbqZ1w_clip0062_t00367,7URysGbqZ1w,367.074,371.134,4.06,1.0,1.0,6.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0062_t00367.mp4,tier1,1,1.0,0.0498017482459545,True,9,0.9084986448287964,495,0.7613225575999258,3.228819489479065,6.382632112503053,0.0,1.0,1,0.0,0.0,0.01319834589958191,Đất Đẹp Bảo Lộc,primary,nguyenvanlinh
Be0_77S0AyQ_clip0042_t00537,Be0_77S0AyQ,537.602,540.158,2.556,1.0,1.0,7.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\Be0_77S0AyQ_clip0042_t00537.mp4,tier1,1,1.0,0.016168974339962,True,9,0.8327144980430603,43,0.6548466071876757,0.7898610830307007,1.3424999713897705,0.7419354838709677,2.0,2,0.89606773853302,0.9179570078849792,0.007944867014884949,69 CÁCH YÊU,primary,nguyenvanlinh
jInLQAiBlVQ_clip0019_t00367,jInLQAiBlVQ,367.938,371.87,3.932,1.0,1.0,4.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\jInLQAiBlVQ_clip0019_t00367.mp4,tier1,1,1.0,0.0182058122009038,True,9,0.3862870633602142,377,0.5817036717332504,2.011041641235352,10.780639076232912,0.0,3.0,3,0.14816798269748688,0.5691648721694946,0.6022477447986603,Lịch Gắt Tv,primary,nguyenvanlinh
tFTh1jkOT9Q_clip0024_t00416,tFTh1jkOT9Q,416.162,419.198,3.036,1.0,1.0,7.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\tFTh1jkOT9Q_clip0024_t00416.mp4,tier1,1,1.0,0.0594672746956348,True,9,0.9879159927368164,804,0.8020935034235597,1.7359027862548828,1.8168750047683715,0.0,1.0,1,0.0,0.0,0.004734516143798828,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
gHsxuixSqz0_clip0052_t00536,gHsxuixSqz0,536.866,540.766,3.9,1.0,1.0,8.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0052_t00536.mp4,tier1,1,1.0,0.0249398127198219,True,9,0.8740594387054443,285,0.6864222165237619,0.9944444298744202,1.8997291803359988,0.5208333333333334,1.0,1,0.0,0.0,0.0035501718521118164,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenvanlinh
Nw3N73GJ2Zo_clip0049_t00559,Nw3N73GJ2Zo,559.714,565.726,6.012,1.0,1.0,4.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\Nw3N73GJ2Zo_clip0049_t00559.mp4,tier1,1,1.0,0.0128628555685281,True,9,0.7504849433898926,70,0.6311835081078856,1.1827083826065063,1.4429722070693969,0.1066666666666666,4.0,4,0.7508100271224976,0.7841291427612305,0.03705108165740967,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
CHkaAtJLN3E_clip0000_t00012,CHkaAtJLN3E,12.162,23.486,11.324,1.0,1.0,5.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\CHkaAtJLN3E_clip0000_t00012.mp4,tier1,1,1.0,0.0276644919067621,True,9,0.88912433385849,319,0.6966231870094268,2.224236011505127,2.794027805328369,0.0,1.0,1,0.0,0.0,0.00995972752571106,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
VqcyH3fnubE_clip0020_t00135,VqcyH3fnubE,135.33,138.366,3.036,1.0,1.0,16.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VqcyH3fnubE_clip0020_t00135.mp4,tier1,1,1.0,0.0360509343445301,True,9,0.6775686740875244,973,0.6825051934010784,1.0424999594688416,1.6876319169998175,0.4333333333333333,3.0,3,0.9047914147377014,0.9743727445602417,0.2287432849407196,MANA HẰNG SỐNG,primary,nguyenvanlinh
MpVfVbPdmis_clip0046_t00582,MpVfVbPdmis,582.018,590.526,8.508,0.875,1.0,4.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\MpVfVbPdmis_clip0046_t00582.mp4,tier1,1,0.8888888888888888,0.0797731056809425,True,9,0.8924360275268555,930,0.7891671371893062,2.9279861450195312,3.9561458826065055,0.0,1.0,1,0.0,0.0,0.03465127944946289,Truyền hình Hưng Yên - HYTV,primary,nguyenvanlinh
