clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency,speaker_id,quality,motion_median,motion_p90,frac_near_static,n_faces_med,n_faces_max,ratio_med,ratio_max,cx_spread,channel,assignment_role,assigned_reviewer
qh78i88JEiU_clip0017_t00193,qh78i88JEiU,193.218,196.094,2.876,1.0,1.0,3.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0017_t00193.mp4,tier1,1,1.0,0.0165664888918399,True,9,0.6076990962028503,264,0.6162384070322088,1.0596874952316284,1.7494374990463255,0.4285714285714285,2.0,2,0.6910362243652344,0.9782988429069519,0.021695256233215332,Nghệ An TV,primary,nguyenlamanh
ouCPqISuqAU_clip0012_t00070,ouCPqISuqAU,70.498,79.774,9.276,1.0,1.0,-7.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0012_t00070.mp4,tier1,1,1.0,0.1416241228580474,True,9,0.8085746765136719,129,0.9662190605612364,5.348263740539551,9.24686107635498,0.0,1.0,1,0.0,0.0,0.06505030393600464,Zig Beswick,primary,nguyenlamanh
jfQzsbl5zZc_clip0152_t00798,jfQzsbl5zZc,798.146,801.406,3.26,1.0,1.0,19.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\jfQzsbl5zZc_clip0152_t00798.mp4,tier1,1,1.0,0.0513488873839378,True,9,0.8508949279785156,268,0.7554399878698942,2.5549075603485107,5.389117622375489,0.0625,1.0,1,0.0,0.0,0.08245408535003662,Dũng Mori,primary,nguyenlamanh
jInLQAiBlVQ_clip0023_t00490,jInLQAiBlVQ,490.242,492.926,2.684,1.0,1.0,6.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\jInLQAiBlVQ_clip0023_t00490.mp4,tier1,1,1.0,0.0606594085693359,True,9,0.9121780395507812,971,0.7920280484221661,1.3668749928474426,2.578437566757202,0.4230769230769231,1.0,1,0.0,0.0,0.1244952380657196,Lịch Gắt Tv,primary,nguyenlamanh
qh78i88JEiU_clip0064_t00660,qh78i88JEiU,660.546,667.614,7.068,1.0,1.0,0.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0064_t00660.mp4,tier1,1,1.0,0.0945940911769867,True,9,0.9324679970741272,227,0.8895466505733184,3.3963282108306885,5.177098798751831,0.0,2.0,2,0.052678078413009644,0.05857269465923309,0.017537295818328857,Nghệ An TV,primary,nguyenlamanh
y3vBfCdY2tQ_clip0021_t00248,y3vBfCdY2tQ,248.194,251.294,3.1,1.0,1.0,5.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\y3vBfCdY2tQ_clip0021_t00248.mp4,tier1,1,1.0,0.0422350652515888,True,9,0.9920743107795716,25,0.755125105305299,0.9352430701255798,1.09260413646698,0.7105263157894737,2.0,2,0.5861009359359741,0.5966739058494568,0.004555463790893555,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
_adzgpYkn_c_clip0015_t00183,_adzgpYkn_c,183.49,190.558,7.068,1.0,1.0,4.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\_adzgpYkn_c_clip0015_t00183.mp4,tier1,1,1.0,0.0381896197795867,True,9,0.9787099361419678,468,0.7415680801599334,0.9209027886390686,1.876909744739532,0.5568181818181818,3.0,4,0.8687273859977722,0.8998568654060364,0.02258169651031494,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
u4AumpXc-qc_clip0044_t00320,u4AumpXc-qc,320.386,323.55,3.164,1.0,1.0,13.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\u4AumpXc-qc_clip0044_t00320.mp4,tier1,1,0.6666666666666666,0.0223517343401908,True,9,0.4472867250442505,74,0.447082318514556,7.962500095367432,9.986736297607422,0.0,1.0,1,0.0,0.0,0.3378501534461975,Phuoc Nguyen Van,primary,nguyenlamanh
R5y53Ud7Fs8_clip0028_t00267,R5y53Ud7Fs8,267.298,270.366,3.068,1.0,1.0,6.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\R5y53Ud7Fs8_clip0028_t00267.mp4,tier1,1,1.0,0.0347249768674373,True,9,0.8999078273773193,64,0.7180709977916679,2.498888850212097,3.791500020027162,0.0263157894736842,2.0,2,0.7526184916496277,0.7668213248252869,0.040288329124450684,Nàng Dâu Tập Sự,primary,nguyenlamanh
7MhLFqIwNmE_clip0003_t00040,7MhLFqIwNmE,40.482,43.614,3.132,1.0,1.0,12.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7MhLFqIwNmE_clip0003_t00040.mp4,tier1,1,1.0,0.0424609221518039,True,9,0.8633049726486206,112,0.7330263217495867,2.1342360973358154,3.718125104904175,0.0,1.0,1,0.0,0.0,0.013822555541992188,Bác sĩ Lương Ngọc,primary,nguyenlamanh
XwMwDTPAyAo_clip0050_t00748,XwMwDTPAyAo,748.962,753.31,4.348,1.0,1.0,4.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0050_t00748.mp4,tier1,1,1.0,0.0189477987587451,True,9,0.8140684962272644,27,0.6592484807387786,1.2694791555404663,1.831951403617859,0.1481481481481481,2.0,2,0.8468666076660156,0.9355863332748413,0.10170604288578033,Nàng Dâu Tập Sự,primary,nguyenlamanh
jInLQAiBlVQ_clip0047_t00796,jInLQAiBlVQ,796.61,803.87,7.26,1.0,1.0,5.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\jInLQAiBlVQ_clip0047_t00796.mp4,tier1,1,1.0,0.0813238695263862,True,9,0.8960732221603394,301,0.8463894027509452,1.265590250492096,3.093284702301025,0.375,1.0,1,0.0,0.0,0.06612920761108398,Lịch Gắt Tv,primary,nguyenlamanh
R5y53Ud7Fs8_clip0050_t00606,R5y53Ud7Fs8,606.562,608.862,2.3,1.0,1.0,5.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\R5y53Ud7Fs8_clip0050_t00606.mp4,tier1,1,0.6666666666666666,0.026534654200077,True,9,0.5517683625221252,6,0.4770994173660325,2.5529513359069824,4.0174582481384284,0.0,3.0,6,0.9781743288040161,0.9947328567504883,0.49113181233406067,Nàng Dâu Tập Sự,primary,nguyenlamanh
0wOdyRpc0wc_clip0033_t00285,0wOdyRpc0wc,285.218,290.218,5.0,1.0,1.0,14.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0033_t00285.mp4,tier1,1,1.0,0.0376916676759719,True,9,0.919219732284546,579,0.7296913773932605,0.8146528005599976,1.1011944770812991,0.7142857142857143,1.0,1,0.0,0.0,0.014597892761230469,Novaedu - Nhân Lực Thời Kỳ 4.0,primary,nguyenlamanh
t6uBz4HwSTg_clip0024_t00431,t6uBz4HwSTg,431.234,433.438,2.204,1.0,1.0,12.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\t6uBz4HwSTg_clip0024_t00431.mp4,tier1,1,1.0,0.0295403264462947,True,9,0.9617705941200256,674,0.7146358022883287,2.7702083587646484,4.371444320678711,0.0,1.0,1,0.0,0.0,0.001307666301727295,2LTV,primary,nguyenlamanh
usfv-YmWPBs_clip0042_t00672,usfv-YmWPBs,672.738,674.91,2.172,1.0,1.0,12.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\usfv-YmWPBs_clip0042_t00672.mp4,tier1,1,1.0,0.0746228620409965,True,9,0.9446879625320436,29,0.836418739140348,1.0951389074325562,1.6799583673477183,0.4814814814814814,1.0,1,0.0,0.0,0.01114952564239502,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
gHsxuixSqz0_clip0007_t00104,gHsxuixSqz0,104.77,109.77,5.0,1.0,1.0,9.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0007_t00104.mp4,tier1,1,1.0,0.0483633056282997,True,9,0.5368340015411377,902,0.6917527811189464,1.400659680366516,3.1502986907958985,0.3709677419354839,13.0,14,0.8024377822875977,0.9022705554962158,0.24554923176765442,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenlamanh
jfQzsbl5zZc_clip0059_t00331,jfQzsbl5zZc,331.33,334.174,2.844,1.0,1.0,16.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\jfQzsbl5zZc_clip0059_t00331.mp4,tier1,1,1.0,0.0514437407255172,True,9,0.8971366882324219,268,0.7638628716153855,2.867583632469177,4.21102101802826,0.0,1.0,1,0.0,0.0,0.10588967800140381,Dũng Mori,primary,nguyenlamanh
lq_tau31IE0_clip0035_t00663,lq_tau31IE0,663.842,667.07,3.228,1.0,1.0,5.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\lq_tau31IE0_clip0035_t00663.mp4,tier1,1,1.0,0.0185452401638031,True,9,0.4100264310836792,192,0.5868325767368935,3.3033679723739624,5.328507041931152,0.025,4.0,13,0.7264939546585083,0.7845388650894165,0.014071881771087646,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
0-fu0N-npmg_clip0014_t00185,0-fu0N-npmg,185.57,190.57,5.0,1.0,1.0,2.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0014_t00185.mp4,tier1,1,1.0,0.0117059079930186,True,9,0.8578164577484131,155,0.6469217001787244,1.0954513549804688,2.6901318550109865,0.4677419354838709,1.0,1,0.0,0.0,0.010801821947097778,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
hjEoiiSe0is_clip0042_t00599,hjEoiiSe0is,599.138,609.342,10.204,1.0,1.0,5.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0042_t00599.mp4,tier1,1,1.0,0.0781605318188667,True,9,0.8339922428131104,560,0.8266771812875459,10.640277862548828,15.017111015319824,0.0,1.0,1,0.0,0.0,0.05292320251464844,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenlamanh
CklYiLA4DZc_clip0011_t00133,CklYiLA4DZc,133.698,138.462,4.764,1.0,1.0,7.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\CklYiLA4DZc_clip0011_t00133.mp4,tier1,1,1.0,0.0715203508734703,True,9,0.7689001560211182,691,0.796808987088194,4.474166870117188,8.078152656555183,0.0,5.0,5,0.09465662389993668,0.10839501023292542,0.18638461828231812,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
RoXXg62YfpM_clip0030_t00264,RoXXg62YfpM,264.29,268.51,4.22,1.0,1.0,10.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\RoXXg62YfpM_clip0030_t00264.mp4,tier1,1,1.0,0.0374001152813434,True,9,0.9141125082969666,49,0.7279830269494423,1.892013907432556,3.2060139656066893,0.1666666666666666,1.0,1,0.0,0.0,0.04324781894683838,Minh Thuy Nguyen,primary,nguyenlamanh
gHsxuixSqz0_clip0065_t00694,gHsxuixSqz0,694.402,697.182,2.78,1.0,1.0,6.46,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0065_t00694.mp4,tier1,1,1.0,0.0628707632422447,True,9,0.9209322333335876,389,0.7996943803056592,1.5557986497879028,2.4339791059494016,0.2058823529411764,1.0,1,0.0,0.0,0.0125657320022583,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenlamanh
3tEN20uif6g_clip0056_t00776,3tEN20uif6g,776.322,779.646,3.324,1.0,1.0,4.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\3tEN20uif6g_clip0056_t00776.mp4,tier1,1,1.0,0.0349021889269351,True,9,0.9233242869377136,278,0.7226938727802016,0.5417361259460449,0.9172916412353516,0.926829268292683,1.0,1,0.0,0.0,0.0018090605735778809,Thông Tin Cơ Sở Phường Phú Lợi TP Cần Thơ,primary,nguyenlamanh
g6hBKVh_7Pk_clip0084_t00830,g6hBKVh_7Pk,830.786,834.526,3.74,1.0,1.0,5.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\g6hBKVh_7Pk_clip0084_t00830.mp4,tier1,1,1.0,0.0160004124045372,True,9,0.9091313481330872,1024,0.6678653203605034,1.790659725666046,2.976805567741394,0.0,2.0,2,0.18629950284957886,0.1981293112039566,0.16655060648918152,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
_UEZaDjz02I_clip0029_t00332,_UEZaDjz02I,332.802,336.286,3.484,1.0,1.0,4.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0029_t00332.mp4,tier1,1,1.0,0.1872812062501907,True,9,0.9997532963752748,608,0.9999564640662252,0.7121180593967438,0.8352430582046508,1.0,1.0,1,0.0,0.0,0.00021648406982421875,Minh Thuy Nguyen,primary,nguyenlamanh
gHsxuixSqz0_clip0021_t00219,gHsxuixSqz0,219.81,223.934,4.124,1.0,1.0,5.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0021_t00219.mp4,tier1,1,1.0,0.0243957936763763,True,9,0.8845676779747009,285,0.6867706576435476,1.0150694847106934,1.5120139122009275,0.4705882352941176,1.0,1,0.0,0.0,0.0038901567459106445,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,primary,nguyenlamanh
ijoyJhqD740_clip0033_t00495,ijoyJhqD740,495.81,500.81,5.0,1.0,1.0,0.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\ijoyJhqD740_clip0033_t00495.mp4,tier1,1,1.0,0.0101575031876564,True,9,0.9620486497879028,34,0.6610293207322409,3.1672569513320923,7.609680747985839,0.0,17.0,20,0.8970584869384766,0.9435895085334778,0.2692220211029053,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
Wv2KVSy4j3E_clip0073_t00655,Wv2KVSy4j3E,655.522,658.686,3.164,1.0,1.0,5.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\Wv2KVSy4j3E_clip0073_t00655.mp4,tier1,1,1.0,0.0180575679987669,True,9,0.5045549273490906,526,0.6021641015161074,0.0078472224995493,1.7450695037841797,0.6774193548387096,7.0,7,0.9550179243087769,0.9610545635223389,0.015102565288543701,Minh Thuy Nguyen,primary,nguyenlamanh
3tEN20uif6g_clip0078_t01078,3tEN20uif6g,1078.018,1080.446,2.428,1.0,1.0,-2.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\3tEN20uif6g_clip0078_t01078.mp4,tier1,1,1.0,0.0647438466548919,True,9,0.9112934470176696,363,0.8031784893399485,1.895277798175812,2.818847250938416,0.1,1.0,1,0.0,0.0,0.06809702515602112,Thông Tin Cơ Sở Phường Phú Lợi TP Cần Thơ,primary,nguyenlamanh
CHkaAtJLN3E_clip0063_t00897,CHkaAtJLN3E,897.474,901.022,3.548,1.0,1.0,5.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\CHkaAtJLN3E_clip0063_t00897.mp4,tier1,1,1.0,0.0248747393488883,True,9,0.6341867446899414,185,0.6439116049405289,5.975173711776733,9.072416973114011,0.0,1.0,1,0.0,0.0,0.05950289964675903,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
g6hBKVh_7Pk_clip0002_t00030,g6hBKVh_7Pk,30.402,32.862,2.46,1.0,1.0,7.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\g6hBKVh_7Pk_clip0002_t00030.mp4,tier1,1,1.0,0.0323382243514061,True,9,0.7418267726898193,357,0.6835673304450063,1.8445138335227969,4.500618171691895,0.0,3.0,9,0.7250595092773438,0.7438806891441345,0.04936110973358154,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
usfv-YmWPBs_clip0061_t00990,usfv-YmWPBs,990.882,993.566,2.684,1.0,1.0,11.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\usfv-YmWPBs_clip0061_t00990.mp4,tier1,1,1.0,0.0739124119281768,True,9,0.9579991102218628,458,0.8368010965097072,2.0813193321228027,4.150736141204835,0.1515151515151515,1.0,1,0.0,0.0,0.014547228813171387,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
okygVjgD02Y_clip0012_t00093,okygVjgD02Y,93.922,96.574,2.652,1.0,1.0,7.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0012_t00093.mp4,tier1,1,1.0,0.0489474982023239,True,9,0.7599591016769409,200,0.7327449612417829,0.6374652981758118,0.9403472244739532,0.9230769230769232,1.0,1,0.0,0.0,0.05001640319824219,Minh Thuy Nguyen,primary,nguyenlamanh
okygVjgD02Y_clip0038_t00290,okygVjgD02Y,290.53,295.53,5.0,1.0,1.0,5.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0038_t00290.mp4,tier1,1,1.0,0.0549590140581131,True,9,0.880794107913971,139,0.7707098699128339,1.303611159324646,1.8572499990463256,0.0612244897959183,1.0,1,0.0,0.0,0.04176405072212219,Minh Thuy Nguyen,primary,nguyenlamanh
bhO764uZyDA_clip0029_t00133,bhO764uZyDA,133.954,136.734,2.78,1.0,1.0,34.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\bhO764uZyDA_clip0029_t00133.mp4,tier1,1,1.0,0.0890580862760543,True,9,0.98345947265625,9,0.8832203721111842,1.068333387374878,1.6754999637603762,0.4074074074074074,2.0,2,0.95585036277771,0.9940193295478821,0.2036973536014557,Cbiz Phim Plus,primary,nguyenlamanh
VdHT9nXSw-8_clip0004_t00030,VdHT9nXSw-8,30.818,40.414,9.596,1.0,1.0,26.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VdHT9nXSw-8_clip0004_t00030.mp4,tier1,1,1.0,0.1225465014576911,True,9,0.8997353315353394,279,0.9611481871669264,2.001250028610229,2.965416669845581,0.031578947368421,1.0,1,0.0,0.0,0.019877851009368896,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law,primary,nguyenlamanh
bhO764uZyDA_clip0071_t00412,bhO764uZyDA,412.418,414.75,2.332,1.0,1.0,34.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\bhO764uZyDA_clip0071_t00412.mp4,tier1,1,1.0,0.0237503238022327,True,9,0.9819424152374268,294,0.7021676444739344,1.2929861545562744,1.9545000076293944,0.0434782608695652,2.0,2,0.8875853419303894,0.8983392119407654,0.003107428550720215,Cbiz Phim Plus,primary,nguyenlamanh
7URysGbqZ1w_clip0075_t00449,7URysGbqZ1w,449.762,453.214,3.452,1.0,1.0,5.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0075_t00449.mp4,tier1,1,1.0,0.0541633516550064,True,9,0.9300066828727722,495,0.7771918885259558,3.1010416746139526,4.28254165649414,0.0,1.0,1,0.0,0.0,0.012402087450027466,Đất Đẹp Bảo Lộc,primary,nguyenlamanh
XwMwDTPAyAo_clip0011_t00159,XwMwDTPAyAo,159.65,162.59,2.94,1.0,1.0,7.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0011_t00159.mp4,tier1,1,1.0,0.0103252530097961,True,9,0.8398938775062561,249,0.6399369614328121,1.7211458683013916,2.063194453716278,0.0,2.0,2,0.9592507481575012,0.974374532699585,0.00667572021484375,Nàng Dâu Tập Sự,primary,nguyenlamanh
qwnzKjjauR8_clip0076_t00565,qwnzKjjauR8,565.73,569.214,3.484,1.0,1.0,10.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\qwnzKjjauR8_clip0076_t00565.mp4,tier1,1,1.0,0.0160518083721399,True,9,0.9995354413986206,612,0.6839612582454746,0.1215624995529651,0.1908055558800697,1.0,24.0,24,0.40517762303352356,0.4062140882015228,7.826089859008789e-05,VATVOnline,primary,nguyenlamanh
R5y53Ud7Fs8_clip0054_t00674,R5y53Ud7Fs8,674.05,676.094,2.044,1.0,1.0,2.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\R5y53Ud7Fs8_clip0054_t00674.mp4,tier1,1,1.0,0.0201628133654594,True,9,0.7826607823371887,42,0.6570693476099436,2.1665971279144287,2.950124979019165,0.0,2.0,2,0.9529374837875366,0.9697132110595703,0.006933450698852539,Nàng Dâu Tập Sự,primary,nguyenlamanh
VqcyH3fnubE_clip0060_t00377,VqcyH3fnubE,377.41,380.606,3.196,1.0,1.0,17.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VqcyH3fnubE_clip0060_t00377.mp4,tier1,1,1.0,0.035200398415327,True,9,0.9031437635421752,181,0.7199581077416084,0.820972204208374,1.8739583492279053,0.6129032258064516,1.0,1,0.0,0.0,0.013276934623718262,MANA HẰNG SỐNG,primary,nguyenlamanh
bhO764uZyDA_clip0052_t00278,bhO764uZyDA,278.498,282.014,3.516,1.0,1.0,34.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\bhO764uZyDA_clip0052_t00278.mp4,tier1,1,1.0,0.0523622259497642,True,9,0.9911484122276306,65,0.7829957275412481,0.1636805534362793,0.7165555477142336,1.0,1.0,1,0.0,0.0,0.0007132291793823242,Cbiz Phim Plus,primary,nguyenlamanh
BG6GHJfaEls_clip0027_t00137,BG6GHJfaEls,137.346,139.902,2.556,1.0,1.0,16.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\BG6GHJfaEls_clip0027_t00137.mp4,tier1,1,1.0,0.0220120232552289,True,9,0.9825415015220642,351,0.6974614003174676,1.3109722137451172,1.957888913154602,0.28,3.0,3,0.9877480864524841,0.9963323473930359,0.14494088292121887,PA MARKETING,primary,nguyenlamanh
vE8wJ17uidE_clip0058_t00350,vE8wJ17uidE,350.178,352.414,2.236,1.0,1.0,-13.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\vE8wJ17uidE_clip0058_t00350.mp4,tier1,1,1.0,0.0338435620069503,True,9,0.93526691198349,149,0.721870902777195,0.385000005364418,0.6623888731002809,0.9090909090909092,1.0,1,0.0,0.0,0.006729185581207275,Tri Thức Mở by The Compiler,primary,nguyenlamanh
usfv-YmWPBs_clip0015_t00309,usfv-YmWPBs,309.634,312.67,3.036,1.0,1.0,9.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\usfv-YmWPBs_clip0015_t00309.mp4,tier1,1,1.0,0.0315122082829475,True,9,0.8898612260818481,123,0.7074044790297964,7.199999809265137,8.89424991607666,0.0,1.0,1,0.0,0.0,0.029562562704086304,Truyền hình Hưng Yên - HYTV,primary,nguyenlamanh
R5y53Ud7Fs8_clip0069_t00764,R5y53Ud7Fs8,764.354,770.942,6.588,1.0,1.0,3.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\R5y53Ud7Fs8_clip0069_t00764.mp4,tier1,1,1.0,0.0127935456112027,True,9,0.8502869009971619,909,0.64860375438257,18.08506965637207,21.263125801086428,0.0,12.0,13,0.9269607067108154,0.9907025098800659,0.8208129853010178,Nàng Dâu Tập Sự,primary,nguyenlamanh
qwnzKjjauR8_clip0073_t00551,qwnzKjjauR8,551.458,554.846,3.388,1.0,1.0,9.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\qwnzKjjauR8_clip0073_t00551.mp4,tier1,1,1.0,0.0161170735955238,True,9,0.9998103380203248,612,0.6841904366688828,0.0938194468617439,0.1436805516481399,1.0,24.0,24,0.41041573882102966,0.4106679856777191,2.580881118774414e-05,VATVOnline,primary,nguyenlamanh
Xigg3vUV2Gw_clip0006_t00065,Xigg3vUV2Gw,65.826,68.798,2.972,1.0,1.0,12.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\Xigg3vUV2Gw_clip0006_t00065.mp4,tier1,1,1.0,0.0214491095393896,True,9,0.513441801071167,418,0.6131208419420162,1.984375,2.6144166946411134,0.0,3.0,3,0.9399784803390503,0.9807829260826111,0.195061594247818,Đạo Sĩ Tử Thông,primary,nguyenlamanh
_UEZaDjz02I_clip0014_t00177,_UEZaDjz02I,177.058,180.51,3.452,1.0,1.0,4.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0014_t00177.mp4,tier1,1,1.0,0.0210950430482625,True,9,0.9288868308067322,139,0.6854545435136484,3.2373958826065063,4.690854120254516,0.0,3.0,3,0.9405578374862671,0.9707024097442627,0.012093782424926758,Minh Thuy Nguyen,primary,nguyenlamanh
