clip_id,file_path,label,method,param,source_clip,source_video,speaker_id,tier,split
qwnzKjjauR8_clip0006_t00040_desyncp3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qwnzKjjauR8_clip0006_t00040_desyncp3f_crf30.mp4,1,temporal_desync,shift=3f,qwnzKjjauR8_clip0006_t00040,qwnzKjjauR8,258,tier1,val
qwnzKjjauR8_clip0015_t00095_desyncm3f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qwnzKjjauR8_clip0015_t00095_desyncm3f_crf40.mp4,1,temporal_desync,shift=-3f,qwnzKjjauR8_clip0015_t00095,qwnzKjjauR8,258,tier1,val
qwnzKjjauR8_clip0016_t00097_desyncm3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qwnzKjjauR8_clip0016_t00097_desyncm3f_crf30.mp4,1,temporal_desync,shift=-3f,qwnzKjjauR8_clip0016_t00097,qwnzKjjauR8,258,tier1,val
VdHT9nXSw-8_clip0013_t00109_desyncm3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VdHT9nXSw-8_clip0013_t00109_desyncm3f_crf30.mp4,1,temporal_desync,shift=-3f,VdHT9nXSw-8_clip0013_t00109,VdHT9nXSw-8,260,tier1,train
VdHT9nXSw-8_clip0021_t00172_desyncm7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VdHT9nXSw-8_clip0021_t00172_desyncm7f_crf30.mp4,1,temporal_desync,shift=-7f,VdHT9nXSw-8_clip0021_t00172,VdHT9nXSw-8,260,tier1,train
VdHT9nXSw-8_clip0023_t00184_desyncp15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VdHT9nXSw-8_clip0023_t00184_desyncp15f_crf40.mp4,1,temporal_desync,shift=15f,VdHT9nXSw-8_clip0023_t00184,VdHT9nXSw-8,260,tier1,train
VdHT9nXSw-8_clip0036_t00283_desyncp7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VdHT9nXSw-8_clip0036_t00283_desyncp7f_crf23.mp4,1,temporal_desync,shift=7f,VdHT9nXSw-8_clip0036_t00283,VdHT9nXSw-8,260,tier1,train
VdHT9nXSw-8_clip0043_t00319_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VdHT9nXSw-8_clip0043_t00319_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,VdHT9nXSw-8_clip0043_t00319,VdHT9nXSw-8,260,tier1,train
7629694361579785493_clip0000_t00004_desyncp7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7629694361579785493_clip0000_t00004_desyncp7f_crf23.mp4,1,temporal_desync,shift=7f,7629694361579785493_clip0000_t00004,7629694361579785493,263,tier3,train
7631544309090864404_clip0002_t00060_desyncm3f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7631544309090864404_clip0002_t00060_desyncm3f_crf23.mp4,1,temporal_desync,shift=-3f,7631544309090864404_clip0002_t00060,7631544309090864404,263,tier3,train
7627886990238747922_clip0006_t00080_desyncp7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7627886990238747922_clip0006_t00080_desyncp7f_crf23.mp4,1,temporal_desync,shift=7f,7627886990238747922_clip0006_t00080,7627886990238747922,265,tier3,test
jfQzsbl5zZc_clip0032_t00185_desyncp3f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jfQzsbl5zZc_clip0032_t00185_desyncp3f_crf40.mp4,1,temporal_desync,shift=3f,jfQzsbl5zZc_clip0032_t00185,jfQzsbl5zZc,268,tier1,train
jfQzsbl5zZc_clip0101_t00536_desyncm7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jfQzsbl5zZc_clip0101_t00536_desyncm7f_crf30.mp4,1,temporal_desync,shift=-7f,jfQzsbl5zZc_clip0101_t00536,jfQzsbl5zZc,268,tier1,train
jfQzsbl5zZc_clip0117_t00626_desyncp7f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jfQzsbl5zZc_clip0117_t00626_desyncp7f_crf35.mp4,1,temporal_desync,shift=7f,jfQzsbl5zZc_clip0117_t00626,jfQzsbl5zZc,268,tier1,train
jfQzsbl5zZc_clip0138_t00740_desyncp3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jfQzsbl5zZc_clip0138_t00740_desyncp3f_crf30.mp4,1,temporal_desync,shift=3f,jfQzsbl5zZc_clip0138_t00740,jfQzsbl5zZc,268,tier1,train
jfQzsbl5zZc_clip0165_t00859_desyncm15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jfQzsbl5zZc_clip0165_t00859_desyncm15f_crf35.mp4,1,temporal_desync,shift=-15f,jfQzsbl5zZc_clip0165_t00859,jfQzsbl5zZc,268,tier1,train
9fvi4IXr6rQ_clip0007_t00097_desyncp3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\9fvi4IXr6rQ_clip0007_t00097_desyncp3f_crf30.mp4,1,temporal_desync,shift=3f,9fvi4IXr6rQ_clip0007_t00097,9fvi4IXr6rQ,270,tier1,train
ijoyJhqD740_clip0056_t00789_desyncm3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\ijoyJhqD740_clip0056_t00789_desyncm3f_crf30.mp4,1,temporal_desync,shift=-3f,ijoyJhqD740_clip0056_t00789,ijoyJhqD740,270,tier1,train
7625989357257641237_clip0001_t00028_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7625989357257641237_clip0001_t00028_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,7625989357257641237_clip0001_t00028,7625989357257641237,271,tier3,train
t6uBz4HwSTg_clip0003_t00060_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\t6uBz4HwSTg_clip0003_t00060_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,t6uBz4HwSTg_clip0003_t00060,t6uBz4HwSTg,273,tier1,train
t6uBz4HwSTg_clip0004_t00065_desyncm7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\t6uBz4HwSTg_clip0004_t00065_desyncm7f_crf40.mp4,1,temporal_desync,shift=-7f,t6uBz4HwSTg_clip0004_t00065,t6uBz4HwSTg,273,tier1,train
_adzgpYkn_c_clip0017_t00195_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\_adzgpYkn_c_clip0017_t00195_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,_adzgpYkn_c_clip0017_t00195,_adzgpYkn_c,275,tier1,train
0PsGwmgAI-k_clip0013_t00297_desyncm3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0PsGwmgAI-k_clip0013_t00297_desyncm3f_crf35.mp4,1,temporal_desync,shift=-3f,0PsGwmgAI-k_clip0013_t00297,0PsGwmgAI-k,276,tier2,train
3tEN20uif6g_clip0035_t00482_desyncp15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0035_t00482_desyncp15f_crf40.mp4,1,temporal_desync,shift=15f,3tEN20uif6g_clip0035_t00482,3tEN20uif6g,278,tier1,train
3tEN20uif6g_clip0038_t00494_desyncp7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0038_t00494_desyncp7f_crf40.mp4,1,temporal_desync,shift=7f,3tEN20uif6g_clip0038_t00494,3tEN20uif6g,278,tier1,train
3tEN20uif6g_clip0052_t00763_desyncp7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0052_t00763_desyncp7f_crf30.mp4,1,temporal_desync,shift=7f,3tEN20uif6g_clip0052_t00763,3tEN20uif6g,278,tier1,train
3tEN20uif6g_clip0057_t00781_desyncm15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0057_t00781_desyncm15f_crf35.mp4,1,temporal_desync,shift=-15f,3tEN20uif6g_clip0057_t00781,3tEN20uif6g,278,tier1,train
VdHT9nXSw-8_clip0001_t00005_desyncp3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VdHT9nXSw-8_clip0001_t00005_desyncp3f_crf30.mp4,1,temporal_desync,shift=3f,VdHT9nXSw-8_clip0001_t00005,VdHT9nXSw-8,279,tier1,train
y3vBfCdY2tQ_clip0018_t00232_desyncp15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\y3vBfCdY2tQ_clip0018_t00232_desyncp15f_crf40.mp4,1,temporal_desync,shift=15f,y3vBfCdY2tQ_clip0018_t00232,y3vBfCdY2tQ,282,tier1,train
UnodrLYWJYI_clip0075_t00781_desyncp15f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\UnodrLYWJYI_clip0075_t00781_desyncp15f_crf35.mp4,1,temporal_desync,shift=15f,UnodrLYWJYI_clip0075_t00781,UnodrLYWJYI,283,tier2,train
gHsxuixSqz0_clip0004_t00060_desyncm3f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\gHsxuixSqz0_clip0004_t00060_desyncm3f_crf40.mp4,1,temporal_desync,shift=-3f,gHsxuixSqz0_clip0004_t00060,gHsxuixSqz0,285,tier1,train
gHsxuixSqz0_clip0091_t01083_desyncp15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\gHsxuixSqz0_clip0091_t01083_desyncp15f_crf40.mp4,1,temporal_desync,shift=15f,gHsxuixSqz0_clip0091_t01083,gHsxuixSqz0,285,tier1,train
hjEoiiSe0is_clip0003_t00045_desyncm15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\hjEoiiSe0is_clip0003_t00045_desyncm15f_crf40.mp4,1,temporal_desync,shift=-15f,hjEoiiSe0is_clip0003_t00045,hjEoiiSe0is,285,tier1,train
hjEoiiSe0is_clip0013_t00241_desyncp15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\hjEoiiSe0is_clip0013_t00241_desyncp15f_crf40.mp4,1,temporal_desync,shift=15f,hjEoiiSe0is_clip0013_t00241,hjEoiiSe0is,285,tier1,train
lq_tau31IE0_clip0042_t00749_desyncm7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\lq_tau31IE0_clip0042_t00749_desyncm7f_crf40.mp4,1,temporal_desync,shift=-7f,lq_tau31IE0_clip0042_t00749,lq_tau31IE0,287,tier1,train
7636049221711416584_clip0004_t00033_desyncp15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7636049221711416584_clip0004_t00033_desyncp15f_crf23.mp4,1,temporal_desync,shift=15f,7636049221711416584_clip0004_t00033,7636049221711416584,289,tier3,train
b9_oesdIz-M_clip0006_t00049_desyncp7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\b9_oesdIz-M_clip0006_t00049_desyncp7f_crf23.mp4,1,temporal_desync,shift=7f,b9_oesdIz-M_clip0006_t00049,b9_oesdIz-M,290,tier2,train
b9_oesdIz-M_clip0014_t00126_desyncp7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\b9_oesdIz-M_clip0014_t00126_desyncp7f_crf30.mp4,1,temporal_desync,shift=7f,b9_oesdIz-M_clip0014_t00126,b9_oesdIz-M,290,tier2,train
b9_oesdIz-M_clip0025_t00194_desyncm7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\b9_oesdIz-M_clip0025_t00194_desyncm7f_crf23.mp4,1,temporal_desync,shift=-7f,b9_oesdIz-M_clip0025_t00194,b9_oesdIz-M,290,tier2,train
b9_oesdIz-M_clip0030_t00233_desyncp3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\b9_oesdIz-M_clip0030_t00233_desyncp3f_crf30.mp4,1,temporal_desync,shift=3f,b9_oesdIz-M_clip0030_t00233,b9_oesdIz-M,290,tier2,train
b9_oesdIz-M_clip0058_t00559_desyncp3f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\b9_oesdIz-M_clip0058_t00559_desyncp3f_crf23.mp4,1,temporal_desync,shift=3f,b9_oesdIz-M_clip0058_t00559,b9_oesdIz-M,290,tier2,train
y3vBfCdY2tQ_clip0000_t00004_desyncm3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\y3vBfCdY2tQ_clip0000_t00004_desyncm3f_crf35.mp4,1,temporal_desync,shift=-3f,y3vBfCdY2tQ_clip0000_t00004,y3vBfCdY2tQ,291,tier1,train
bhO764uZyDA_clip0066_t00385_desyncm3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\bhO764uZyDA_clip0066_t00385_desyncm3f_crf30.mp4,1,temporal_desync,shift=-3f,bhO764uZyDA_clip0066_t00385,bhO764uZyDA,294,tier1,train
bhO764uZyDA_clip0070_t00409_desyncm15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\bhO764uZyDA_clip0070_t00409_desyncm15f_crf23.mp4,1,temporal_desync,shift=-15f,bhO764uZyDA_clip0070_t00409,bhO764uZyDA,294,tier1,train
bhO764uZyDA_clip0071_t00412_desyncp15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\bhO764uZyDA_clip0071_t00412_desyncp15f_crf40.mp4,1,temporal_desync,shift=15f,bhO764uZyDA_clip0071_t00412,bhO764uZyDA,294,tier1,train
I-uqcg6HtaQ_clip0075_t00909_desyncp15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0075_t00909_desyncp15f_crf30.mp4,1,temporal_desync,shift=15f,I-uqcg6HtaQ_clip0075_t00909,I-uqcg6HtaQ,295,tier2,train
y3vBfCdY2tQ_clip0050_t00410_desyncm3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\y3vBfCdY2tQ_clip0050_t00410_desyncm3f_crf30.mp4,1,temporal_desync,shift=-3f,y3vBfCdY2tQ_clip0050_t00410,y3vBfCdY2tQ,303,tier1,train
7637490771456707861_clip0003_t00047_desyncm7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7637490771456707861_clip0003_t00047_desyncm7f_crf30.mp4,1,temporal_desync,shift=-7f,7637490771456707861_clip0003_t00047,7637490771456707861,316,tier3,train
CHkaAtJLN3E_clip0049_t00780_desyncp15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0049_t00780_desyncp15f_crf23.mp4,1,temporal_desync,shift=15f,CHkaAtJLN3E_clip0049_t00780,CHkaAtJLN3E,319,tier1,train
CHkaAtJLN3E_clip0073_t01048_desyncm15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0073_t01048_desyncm15f_crf30.mp4,1,temporal_desync,shift=-15f,CHkaAtJLN3E_clip0073_t01048,CHkaAtJLN3E,319,tier1,train
usfv-YmWPBs_clip0000_t00022_desyncm3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0000_t00022_desyncm3f_crf30.mp4,1,temporal_desync,shift=-3f,usfv-YmWPBs_clip0000_t00022,usfv-YmWPBs,319,tier1,train
usfv-YmWPBs_clip0009_t00183_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0009_t00183_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,usfv-YmWPBs_clip0009_t00183,usfv-YmWPBs,319,tier1,train
usfv-YmWPBs_clip0036_t00585_desyncm7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0036_t00585_desyncm7f_crf40.mp4,1,temporal_desync,shift=-7f,usfv-YmWPBs_clip0036_t00585,usfv-YmWPBs,319,tier1,train
usfv-YmWPBs_clip0045_t00762_desyncp15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0045_t00762_desyncp15f_crf30.mp4,1,temporal_desync,shift=15f,usfv-YmWPBs_clip0045_t00762,usfv-YmWPBs,319,tier1,train
usfv-YmWPBs_clip0053_t00838_desyncm3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0053_t00838_desyncm3f_crf30.mp4,1,temporal_desync,shift=-3f,usfv-YmWPBs_clip0053_t00838,usfv-YmWPBs,319,tier1,train
UnodrLYWJYI_clip0028_t00276_desyncp7f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\UnodrLYWJYI_clip0028_t00276_desyncp7f_crf35.mp4,1,temporal_desync,shift=7f,UnodrLYWJYI_clip0028_t00276,UnodrLYWJYI,326,tier2,train
I-uqcg6HtaQ_clip0015_t00156_desyncp15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0015_t00156_desyncp15f_crf40.mp4,1,temporal_desync,shift=15f,I-uqcg6HtaQ_clip0015_t00156,I-uqcg6HtaQ,329,tier2,train
I-uqcg6HtaQ_clip0016_t00160_desyncm3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0016_t00160_desyncm3f_crf30.mp4,1,temporal_desync,shift=-3f,I-uqcg6HtaQ_clip0016_t00160,I-uqcg6HtaQ,329,tier2,train
I-uqcg6HtaQ_clip0019_t00176_desyncm7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0019_t00176_desyncm7f_crf40.mp4,1,temporal_desync,shift=-7f,I-uqcg6HtaQ_clip0019_t00176,I-uqcg6HtaQ,329,tier2,train
I-uqcg6HtaQ_clip0021_t00184_desyncp7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0021_t00184_desyncp7f_crf40.mp4,1,temporal_desync,shift=7f,I-uqcg6HtaQ_clip0021_t00184,I-uqcg6HtaQ,329,tier2,train
MpVfVbPdmis_clip0034_t00375_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0034_t00375_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,MpVfVbPdmis_clip0034_t00375,MpVfVbPdmis,332,tier1,train
MpVfVbPdmis_clip0078_t00849_desyncp15f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0078_t00849_desyncp15f_crf23.mp4,1,temporal_desync,shift=15f,MpVfVbPdmis_clip0078_t00849,MpVfVbPdmis,332,tier1,train
MpVfVbPdmis_clip0105_t01193_desyncp7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0105_t01193_desyncp7f_crf23.mp4,1,temporal_desync,shift=7f,MpVfVbPdmis_clip0105_t01193,MpVfVbPdmis,332,tier1,train
lq_tau31IE0_clip0048_t00789_desyncp7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\lq_tau31IE0_clip0048_t00789_desyncp7f_crf40.mp4,1,temporal_desync,shift=7f,lq_tau31IE0_clip0048_t00789,lq_tau31IE0,335,tier1,train
sDVTmdupGlg_clip0000_t00002_desyncm7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\sDVTmdupGlg_clip0000_t00002_desyncm7f_crf40.mp4,1,temporal_desync,shift=-7f,sDVTmdupGlg_clip0000_t00002,sDVTmdupGlg,346,tier1,train
sDVTmdupGlg_clip0014_t00128_desyncm3f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\sDVTmdupGlg_clip0014_t00128_desyncm3f_crf40.mp4,1,temporal_desync,shift=-3f,sDVTmdupGlg_clip0014_t00128,sDVTmdupGlg,346,tier1,train
sDVTmdupGlg_clip0031_t00257_desyncm3f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\sDVTmdupGlg_clip0031_t00257_desyncm3f_crf23.mp4,1,temporal_desync,shift=-3f,sDVTmdupGlg_clip0031_t00257,sDVTmdupGlg,346,tier1,train
sDVTmdupGlg_clip0058_t00487_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\sDVTmdupGlg_clip0058_t00487_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,sDVTmdupGlg_clip0058_t00487,sDVTmdupGlg,346,tier1,train
sDVTmdupGlg_clip0059_t00491_desyncp7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\sDVTmdupGlg_clip0059_t00491_desyncp7f_crf23.mp4,1,temporal_desync,shift=7f,sDVTmdupGlg_clip0059_t00491,sDVTmdupGlg,346,tier1,train
BG6GHJfaEls_clip0000_t00002_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\BG6GHJfaEls_clip0000_t00002_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,BG6GHJfaEls_clip0000_t00002,BG6GHJfaEls,351,tier1,val
BG6GHJfaEls_clip0010_t00051_desyncm3f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\BG6GHJfaEls_clip0010_t00051_desyncm3f_crf23.mp4,1,temporal_desync,shift=-3f,BG6GHJfaEls_clip0010_t00051,BG6GHJfaEls,351,tier1,val
BG6GHJfaEls_clip0026_t00126_desyncm7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\BG6GHJfaEls_clip0026_t00126_desyncm7f_crf23.mp4,1,temporal_desync,shift=-7f,BG6GHJfaEls_clip0026_t00126,BG6GHJfaEls,351,tier1,val
BG6GHJfaEls_clip0058_t00291_desyncp15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\BG6GHJfaEls_clip0058_t00291_desyncp15f_crf30.mp4,1,temporal_desync,shift=15f,BG6GHJfaEls_clip0058_t00291,BG6GHJfaEls,351,tier1,val
7628198311454903572_clip0000_t00008_desyncp3f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7628198311454903572_clip0000_t00008_desyncp3f_crf30.mp4,1,temporal_desync,shift=3f,7628198311454903572_clip0000_t00008,7628198311454903572,353,tier3,train
7628198311454903572_clip0001_t00029_desyncm7f_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7628198311454903572_clip0001_t00029_desyncm7f_crf23.mp4,1,temporal_desync,shift=-7f,7628198311454903572_clip0001_t00029,7628198311454903572,353,tier3,train
7628198311454903572_clip0002_t00034_desyncp15f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7628198311454903572_clip0002_t00034_desyncp15f_crf30.mp4,1,temporal_desync,shift=15f,7628198311454903572_clip0002_t00034,7628198311454903572,353,tier3,train
7628198311454903572_clip0004_t00045_desyncp15f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7628198311454903572_clip0004_t00045_desyncp15f_crf40.mp4,1,temporal_desync,shift=15f,7628198311454903572_clip0004_t00045,7628198311454903572,353,tier3,train
3tEN20uif6g_clip0068_t01042_desyncp7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0068_t01042_desyncp7f_crf30.mp4,1,temporal_desync,shift=7f,3tEN20uif6g_clip0068_t01042,3tEN20uif6g,363,tier1,train
3tEN20uif6g_clip0075_t01066_desyncp7f_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0075_t01066_desyncp7f_crf30.mp4,1,temporal_desync,shift=7f,3tEN20uif6g_clip0075_t01066,3tEN20uif6g,363,tier1,train
3tEN20uif6g_clip0078_t01078_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0078_t01078_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,3tEN20uif6g_clip0078_t01078,3tEN20uif6g,363,tier1,train
7641839768522837266_clip0000_t00021_desyncm7f_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7641839768522837266_clip0000_t00021_desyncm7f_crf40.mp4,1,temporal_desync,shift=-7f,7641839768522837266_clip0000_t00021,7641839768522837266,364,tier3,train
wKaFsRX95YY_clip0024_t00273_desyncp3f_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0024_t00273_desyncp3f_crf35.mp4,1,temporal_desync,shift=3f,wKaFsRX95YY_clip0024_t00273,wKaFsRX95YY,370,tier2,test
