clip_id,file_path,label,method,param,source_clip,source_video,speaker_id,tier,split
FufWLL1IIrQ_clip0039_t00230_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\FufWLL1IIrQ_clip0039_t00230_crf23.mp4,0,real,,,FufWLL1IIrQ,467,tier2,train
FufWLL1IIrQ_clip0040_t00233_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\FufWLL1IIrQ_clip0040_t00233_crf23.mp4,0,real,,,FufWLL1IIrQ,467,tier2,train
FufWLL1IIrQ_clip0041_t00239_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\FufWLL1IIrQ_clip0041_t00239_crf35.mp4,0,real,,,FufWLL1IIrQ,467,tier2,train
FufWLL1IIrQ_clip0042_t00243_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\FufWLL1IIrQ_clip0042_t00243_crf35.mp4,0,real,,,FufWLL1IIrQ,467,tier2,train
FufWLL1IIrQ_clip0043_t00254_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\FufWLL1IIrQ_clip0043_t00254_crf30.mp4,0,real,,,FufWLL1IIrQ,467,tier2,train
FufWLL1IIrQ_clip0044_t00259_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\FufWLL1IIrQ_clip0044_t00259_crf40.mp4,0,real,,,FufWLL1IIrQ,467,tier2,train
FufWLL1IIrQ_clip0045_t00262_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\FufWLL1IIrQ_clip0045_t00262_crf30.mp4,0,real,,,FufWLL1IIrQ,467,tier2,train
FufWLL1IIrQ_clip0046_t00269_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\FufWLL1IIrQ_clip0046_t00269_crf30.mp4,0,real,,,FufWLL1IIrQ,467,tier2,train
FufWLL1IIrQ_clip0047_t00272_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\FufWLL1IIrQ_clip0047_t00272_crf40.mp4,0,real,,,FufWLL1IIrQ,467,tier2,train
_adzgpYkn_c_clip0014_t00178_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\_adzgpYkn_c_clip0014_t00178_crf30.mp4,0,real,,,_adzgpYkn_c,468,tier1,train
_adzgpYkn_c_clip0015_t00183_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\_adzgpYkn_c_clip0015_t00183_crf30.mp4,0,real,,,_adzgpYkn_c,468,tier1,train
_adzgpYkn_c_clip0016_t00190_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\_adzgpYkn_c_clip0016_t00190_crf23.mp4,0,real,,,_adzgpYkn_c,468,tier1,train
0rNleOYzisw_clip0072_t01119_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\0rNleOYzisw_clip0072_t01119_crf35.mp4,0,real,,,0rNleOYzisw,471,tier2,train
2A2WBpeuVNw_clip0014_t00274_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\2A2WBpeuVNw_clip0014_t00274_crf30.mp4,0,real,,,2A2WBpeuVNw,474,tier1,val
2A2WBpeuVNw_clip0015_t00284_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\2A2WBpeuVNw_clip0015_t00284_crf40.mp4,0,real,,,2A2WBpeuVNw,474,tier1,val
7644036312223223058_clip0005_t00031_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7644036312223223058_clip0005_t00031_crf23.mp4,0,real,,,7644036312223223058,475,tier3,train
CHkaAtJLN3E_clip0040_t00654_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\CHkaAtJLN3E_clip0040_t00654_crf30.mp4,0,real,,,CHkaAtJLN3E,477,tier1,val
CHkaAtJLN3E_clip0041_t00664_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\CHkaAtJLN3E_clip0041_t00664_crf30.mp4,0,real,,,CHkaAtJLN3E,477,tier1,val
AJ7t8LnesSA_clip0022_t00466_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\AJ7t8LnesSA_clip0022_t00466_crf30.mp4,0,real,,,AJ7t8LnesSA,478,tier2,train
AJ7t8LnesSA_clip0023_t00468_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\AJ7t8LnesSA_clip0023_t00468_crf40.mp4,0,real,,,AJ7t8LnesSA,478,tier2,train
AJ7t8LnesSA_clip0024_t00474_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\AJ7t8LnesSA_clip0024_t00474_crf40.mp4,0,real,,,AJ7t8LnesSA,478,tier2,train
AJ7t8LnesSA_clip0025_t00481_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\AJ7t8LnesSA_clip0025_t00481_crf35.mp4,0,real,,,AJ7t8LnesSA,478,tier2,train
AJ7t8LnesSA_clip0026_t00484_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\AJ7t8LnesSA_clip0026_t00484_crf23.mp4,0,real,,,AJ7t8LnesSA,478,tier2,train
wKaFsRX95YY_clip0020_t00226_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\wKaFsRX95YY_clip0020_t00226_crf35.mp4,0,real,,,wKaFsRX95YY,478,tier2,train
wKaFsRX95YY_clip0021_t00232_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\wKaFsRX95YY_clip0021_t00232_crf35.mp4,0,real,,,wKaFsRX95YY,478,tier2,train
wKaFsRX95YY_clip0022_t00239_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\wKaFsRX95YY_clip0022_t00239_crf30.mp4,0,real,,,wKaFsRX95YY,478,tier2,train
wKaFsRX95YY_clip0023_t00241_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\wKaFsRX95YY_clip0023_t00241_crf40.mp4,0,real,,,wKaFsRX95YY,478,tier2,train
aArTJcMMmTw_clip0046_t00603_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\aArTJcMMmTw_clip0046_t00603_crf35.mp4,0,real,,,aArTJcMMmTw,479,tier1,test
aArTJcMMmTw_clip0047_t00608_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\aArTJcMMmTw_clip0047_t00608_crf40.mp4,0,real,,,aArTJcMMmTw,479,tier1,test
aArTJcMMmTw_clip0048_t00612_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\aArTJcMMmTw_clip0048_t00612_crf30.mp4,0,real,,,aArTJcMMmTw,479,tier1,test
aArTJcMMmTw_clip0049_t00616_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\aArTJcMMmTw_clip0049_t00616_crf35.mp4,0,real,,,aArTJcMMmTw,479,tier1,test
0PsGwmgAI-k_clip0016_t00444_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\0PsGwmgAI-k_clip0016_t00444_crf30.mp4,0,real,,,0PsGwmgAI-k,480,tier2,train
0PsGwmgAI-k_clip0017_t00449_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\0PsGwmgAI-k_clip0017_t00449_crf23.mp4,0,real,,,0PsGwmgAI-k,480,tier2,train
0PsGwmgAI-k_clip0018_t00459_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\0PsGwmgAI-k_clip0018_t00459_crf30.mp4,0,real,,,0PsGwmgAI-k,480,tier2,train
0PsGwmgAI-k_clip0019_t00466_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\0PsGwmgAI-k_clip0019_t00466_crf23.mp4,0,real,,,0PsGwmgAI-k,480,tier2,train
7636049221711416584_clip0001_t00004_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7636049221711416584_clip0001_t00004_crf23.mp4,0,real,,,7636049221711416584,482,tier3,train
7636049221711416584_clip0003_t00022_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7636049221711416584_clip0003_t00022_crf40.mp4,0,real,,,7636049221711416584,482,tier3,train
7636689448880721173_clip0007_t00045_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7636689448880721173_clip0007_t00045_crf23.mp4,0,real,,,7636689448880721173,482,tier3,train
7636689448880721173_clip0014_t00105_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7636689448880721173_clip0014_t00105_crf30.mp4,0,real,,,7636689448880721173,482,tier3,train
0-fu0N-npmg_clip0011_t00161_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\0-fu0N-npmg_clip0011_t00161_crf35.mp4,0,real,,,0-fu0N-npmg,483,tier1,val
0-fu0N-npmg_clip0012_t00168_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\0-fu0N-npmg_clip0012_t00168_crf30.mp4,0,real,,,0-fu0N-npmg,483,tier1,val
0-fu0N-npmg_clip0013_t00170_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\0-fu0N-npmg_clip0013_t00170_crf23.mp4,0,real,,,0-fu0N-npmg,483,tier1,val
I-uqcg6HtaQ_clip0028_t00244_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\I-uqcg6HtaQ_clip0028_t00244_crf30.mp4,0,real,,,I-uqcg6HtaQ,485,tier2,val
y3vBfCdY2tQ_clip0029_t00288_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\y3vBfCdY2tQ_clip0029_t00288_crf30.mp4,0,real,,,y3vBfCdY2tQ,486,tier1,train
y3vBfCdY2tQ_clip0030_t00296_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\y3vBfCdY2tQ_clip0030_t00296_crf35.mp4,0,real,,,y3vBfCdY2tQ,486,tier1,train
7630081846314929428_clip0001_t00014_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7630081846314929428_clip0001_t00014_crf40.mp4,0,real,,,7630081846314929428,489,tier3,val
7534328797307424018_clip0005_t00040_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7534328797307424018_clip0005_t00040_crf30.mp4,0,real,,,7534328797307424018,490,tier3,train
Nw3N73GJ2Zo_clip0015_t00303_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\Nw3N73GJ2Zo_clip0015_t00303_crf30.mp4,0,real,,,Nw3N73GJ2Zo,491,tier1,train
Nw3N73GJ2Zo_clip0016_t00309_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\Nw3N73GJ2Zo_clip0016_t00309_crf30.mp4,0,real,,,Nw3N73GJ2Zo,491,tier1,train
7MhLFqIwNmE_clip0000_t00025_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7MhLFqIwNmE_clip0000_t00025_crf23.mp4,0,real,,,7MhLFqIwNmE,492,tier1,train
7MhLFqIwNmE_clip0006_t00056_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7MhLFqIwNmE_clip0006_t00056_crf23.mp4,0,real,,,7MhLFqIwNmE,492,tier1,train
7MhLFqIwNmE_clip0020_t00212_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7MhLFqIwNmE_clip0020_t00212_crf35.mp4,0,real,,,7MhLFqIwNmE,492,tier1,train
CHkaAtJLN3E_clip0056_t00830_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\CHkaAtJLN3E_clip0056_t00830_crf30.mp4,0,real,,,CHkaAtJLN3E,493,tier1,test
CHkaAtJLN3E_clip0057_t00838_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\CHkaAtJLN3E_clip0057_t00838_crf40.mp4,0,real,,,CHkaAtJLN3E,493,tier1,test
7URysGbqZ1w_clip0000_t00003_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0000_t00003_crf30.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0005_t00026_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0005_t00026_crf35.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0007_t00044_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0007_t00044_crf30.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0009_t00058_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0009_t00058_crf23.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0013_t00085_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0013_t00085_crf30.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0018_t00112_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0018_t00112_crf40.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0021_t00126_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0021_t00126_crf35.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0024_t00141_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0024_t00141_crf30.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0031_t00169_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0031_t00169_crf40.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0034_t00199_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0034_t00199_crf40.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0039_t00225_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0039_t00225_crf35.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0043_t00244_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0043_t00244_crf30.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0045_t00257_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0045_t00257_crf40.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0047_t00271_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0047_t00271_crf23.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0049_t00285_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0049_t00285_crf30.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0053_t00309_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0053_t00309_crf23.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0056_t00326_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0056_t00326_crf23.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0058_t00339_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0058_t00339_crf30.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0062_t00367_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0062_t00367_crf35.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0067_t00394_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0067_t00394_crf30.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0070_t00407_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0070_t00407_crf30.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0072_t00423_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0072_t00423_crf40.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0075_t00449_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0075_t00449_crf35.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0079_t00467_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0079_t00467_crf23.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0081_t00480_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0081_t00480_crf40.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0082_t00501_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0082_t00501_crf35.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0085_t00515_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0085_t00515_crf30.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0087_t00531_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0087_t00531_crf23.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0090_t00549_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0090_t00549_crf35.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
7URysGbqZ1w_clip0096_t00580_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7URysGbqZ1w_clip0096_t00580_crf23.mp4,0,real,,,7URysGbqZ1w,495,tier1,train
UnodrLYWJYI_clip0064_t00697_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\UnodrLYWJYI_clip0064_t00697_crf30.mp4,0,real,,,UnodrLYWJYI,496,tier2,train
UnodrLYWJYI_clip0065_t00702_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\UnodrLYWJYI_clip0065_t00702_crf30.mp4,0,real,,,UnodrLYWJYI,496,tier2,train
7643163282303388935_clip0002_t00038_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7643163282303388935_clip0002_t00038_crf23.mp4,0,real,,,7643163282303388935,499,tier3,train
7643163282303388935_clip0003_t00060_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7643163282303388935_clip0003_t00060_crf35.mp4,0,real,,,7643163282303388935,499,tier3,train
7643163282303388935_clip0005_t00076_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7643163282303388935_clip0005_t00076_crf23.mp4,0,real,,,7643163282303388935,499,tier3,train
P3K1OaKR4nY_clip0051_t00343_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\P3K1OaKR4nY_clip0051_t00343_crf23.mp4,0,real,,,P3K1OaKR4nY,501,tier1,train
P3K1OaKR4nY_clip0052_t00350_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\P3K1OaKR4nY_clip0052_t00350_crf23.mp4,0,real,,,P3K1OaKR4nY,501,tier1,train
Nw3N73GJ2Zo_clip0041_t00489_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\Nw3N73GJ2Zo_clip0041_t00489_crf40.mp4,0,real,,,Nw3N73GJ2Zo,502,tier1,test
Nw3N73GJ2Zo_clip0042_t00493_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\Nw3N73GJ2Zo_clip0042_t00493_crf30.mp4,0,real,,,Nw3N73GJ2Zo,502,tier1,test
AJ7t8LnesSA_clip0031_t00542_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\AJ7t8LnesSA_clip0031_t00542_crf40.mp4,0,real,,,AJ7t8LnesSA,503,tier2,train
b9_oesdIz-M_clip0021_t00167_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\b9_oesdIz-M_clip0021_t00167_crf23.mp4,0,real,,,b9_oesdIz-M,504,tier2,train
mHTLamr-Zqk_clip0035_t00375_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\mHTLamr-Zqk_clip0035_t00375_crf35.mp4,0,real,,,mHTLamr-Zqk,505,tier2,val
mHTLamr-Zqk_clip0036_t00378_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\mHTLamr-Zqk_clip0036_t00378_crf35.mp4,0,real,,,mHTLamr-Zqk,505,tier2,val
mHTLamr-Zqk_clip0037_t00383_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\mHTLamr-Zqk_clip0037_t00383_crf30.mp4,0,real,,,mHTLamr-Zqk,505,tier2,val
mHTLamr-Zqk_clip0038_t00387_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\mHTLamr-Zqk_clip0038_t00387_crf23.mp4,0,real,,,mHTLamr-Zqk,505,tier2,val
CklYiLA4DZc_clip0018_t00335_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\CklYiLA4DZc_clip0018_t00335_crf30.mp4,0,real,,,CklYiLA4DZc,506,tier1,train
CklYiLA4DZc_clip0019_t00339_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\CklYiLA4DZc_clip0019_t00339_crf23.mp4,0,real,,,CklYiLA4DZc,506,tier1,train
7630694439006080277_clip0000_t00018_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7630694439006080277_clip0000_t00018_crf30.mp4,0,real,,,7630694439006080277,507,tier3,test
g6hBKVh_7Pk_clip0085_t00849_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\g6hBKVh_7Pk_clip0085_t00849_crf30.mp4,0,real,,,g6hBKVh_7Pk,508,tier1,train
UnodrLYWJYI_clip0076_t00801_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\UnodrLYWJYI_clip0076_t00801_crf23.mp4,0,real,,,UnodrLYWJYI,511,tier2,test
MpVfVbPdmis_clip0062_t00762_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\MpVfVbPdmis_clip0062_t00762_crf30.mp4,0,real,,,MpVfVbPdmis,513,tier1,train
MpVfVbPdmis_clip0063_t00770_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\MpVfVbPdmis_clip0063_t00770_crf40.mp4,0,real,,,MpVfVbPdmis,513,tier1,train
MpVfVbPdmis_clip0064_t00772_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\MpVfVbPdmis_clip0064_t00772_crf23.mp4,0,real,,,MpVfVbPdmis,513,tier1,train
MpVfVbPdmis_clip0065_t00775_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\MpVfVbPdmis_clip0065_t00775_crf23.mp4,0,real,,,MpVfVbPdmis,513,tier1,train
MpVfVbPdmis_clip0068_t00796_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\MpVfVbPdmis_clip0068_t00796_crf35.mp4,0,real,,,MpVfVbPdmis,513,tier1,train
MpVfVbPdmis_clip0069_t00799_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\MpVfVbPdmis_clip0069_t00799_crf40.mp4,0,real,,,MpVfVbPdmis,513,tier1,train
MpVfVbPdmis_clip0070_t00802_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\MpVfVbPdmis_clip0070_t00802_crf30.mp4,0,real,,,MpVfVbPdmis,513,tier1,train
MpVfVbPdmis_clip0071_t00807_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\MpVfVbPdmis_clip0071_t00807_crf23.mp4,0,real,,,MpVfVbPdmis,513,tier1,train
9fvi4IXr6rQ_clip0067_t00615_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\9fvi4IXr6rQ_clip0067_t00615_crf30.mp4,0,real,,,9fvi4IXr6rQ,514,tier1,train
lq_tau31IE0_clip0049_t00792_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\lq_tau31IE0_clip0049_t00792_crf35.mp4,0,real,,,lq_tau31IE0,514,tier1,train
I-uqcg6HtaQ_clip0045_t00471_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\I-uqcg6HtaQ_clip0045_t00471_crf23.mp4,0,real,,,I-uqcg6HtaQ,515,tier2,val
7641839768522837266_clip0006_t00077_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7641839768522837266_clip0006_t00077_crf30.mp4,0,real,,,7641839768522837266,516,tier3,val
7641839768522837266_clip0007_t00082_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\real\7641839768522837266_clip0007_t00082_crf35.mp4,0,real,,,7641839768522837266,516,tier3,val
