split,group_id,speaker_id,source_video,split_protocol,source_clip,source_start_frame,num_frames,duration,fps,source_sha256,review_status,run_id,encoding,clip_id,file_path,label,generator,audio_source_clip_id,audio_start_frame,audio_source_sha256
train,group_a05bab1b130f109f,spk_001,WgzSaOvFKrc,source_disjoint_single_speaker,WgzSaOvFKrc_s0000081250_e0000089150,0,100,4.0,25,5cdcd3a649d05294c25961eb33d1d953f7578aa9fd2d40956cd32ebd50b3d954,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,WgzSaOvFKrc_s0000081250_e0000089150__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\WgzSaOvFKrc_s0000081250_e0000089150__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,bcOT0JHr3Qc_s0000029474_e0000035614,0,329a0965f5f76032a67b004628adf31f325f9b2e90c9f30c7b13cda30e363edb
train,group_c6d6f3ef85bbc566,spk_001,bcOT0JHr3Qc,source_disjoint_single_speaker,bcOT0JHr3Qc_s0000029474_e0000035614,0,100,4.0,25,329a0965f5f76032a67b004628adf31f325f9b2e90c9f30c7b13cda30e363edb,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,bcOT0JHr3Qc_s0000029474_e0000035614__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\bcOT0JHr3Qc_s0000029474_e0000035614__wav2lip_gpu_batch_004__real.mp4,0,,bcOT0JHr3Qc_s0000029474_e0000035614,0,
train,group_c6d6f3ef85bbc566,spk_001,bcOT0JHr3Qc,source_disjoint_single_speaker,bcOT0JHr3Qc_s0000029474_e0000035614,0,100,4.0,25,329a0965f5f76032a67b004628adf31f325f9b2e90c9f30c7b13cda30e363edb,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,bcOT0JHr3Qc_s0000029474_e0000035614__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\bcOT0JHr3Qc_s0000029474_e0000035614__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,gof2bUJhK3Y_s0000067874_e0000072318,0,fd260cc4707ab5bf405b676962de9c7d78e57b1f10eb8bc64ef46667decfeb93
train,group_226f94bd508e0919,spk_001,gof2bUJhK3Y,source_disjoint_single_speaker,gof2bUJhK3Y_s0000067874_e0000072318,0,100,4.0,25,fd260cc4707ab5bf405b676962de9c7d78e57b1f10eb8bc64ef46667decfeb93,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,gof2bUJhK3Y_s0000067874_e0000072318__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\gof2bUJhK3Y_s0000067874_e0000072318__wav2lip_gpu_batch_004__real.mp4,0,,gof2bUJhK3Y_s0000067874_e0000072318,0,
train,group_226f94bd508e0919,spk_001,gof2bUJhK3Y,source_disjoint_single_speaker,gof2bUJhK3Y_s0000067874_e0000072318,0,100,4.0,25,fd260cc4707ab5bf405b676962de9c7d78e57b1f10eb8bc64ef46667decfeb93,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,gof2bUJhK3Y_s0000067874_e0000072318__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\gof2bUJhK3Y_s0000067874_e0000072318__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,j60KF89vXkg_s0000044738_e0000051550,0,6dadd755328082b56cb38f7207e550c16ac1f392e99ba7f713d1ad045fa52984
train,group_340d0dc520725605,spk_001,j60KF89vXkg,source_disjoint_single_speaker,j60KF89vXkg_s0000044738_e0000051550,0,100,4.0,25,6dadd755328082b56cb38f7207e550c16ac1f392e99ba7f713d1ad045fa52984,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,j60KF89vXkg_s0000044738_e0000051550__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\j60KF89vXkg_s0000044738_e0000051550__wav2lip_gpu_batch_004__real.mp4,0,,j60KF89vXkg_s0000044738_e0000051550,0,
train,group_340d0dc520725605,spk_001,j60KF89vXkg,source_disjoint_single_speaker,j60KF89vXkg_s0000044738_e0000051550,0,100,4.0,25,6dadd755328082b56cb38f7207e550c16ac1f392e99ba7f713d1ad045fa52984,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,j60KF89vXkg_s0000044738_e0000051550__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\j60KF89vXkg_s0000044738_e0000051550__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,qy7VoECGCm8_s0000006722_e0000012222,0,41afff8944428b29e0605dc752f81a68694a3fcc9a6d6029213537d39f8da930
train,group_6624e56cb62572eb,spk_001,qy7VoECGCm8,source_disjoint_single_speaker,qy7VoECGCm8_s0000006722_e0000012222,0,100,4.0,25,41afff8944428b29e0605dc752f81a68694a3fcc9a6d6029213537d39f8da930,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,qy7VoECGCm8_s0000006722_e0000012222__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\qy7VoECGCm8_s0000006722_e0000012222__wav2lip_gpu_batch_004__real.mp4,0,,qy7VoECGCm8_s0000006722_e0000012222,0,
train,group_6624e56cb62572eb,spk_001,qy7VoECGCm8,source_disjoint_single_speaker,qy7VoECGCm8_s0000006722_e0000012222,0,100,4.0,25,41afff8944428b29e0605dc752f81a68694a3fcc9a6d6029213537d39f8da930,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,qy7VoECGCm8_s0000006722_e0000012222__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\qy7VoECGCm8_s0000006722_e0000012222__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,xo3VtrivRjk_s0000010690_e0000015070,0,43776ab594883f6c4b389719d22175d83623b22e0bd44d96ea7a64a8f894683d
train,group_c8eb388c28044b7c,spk_001,xo3VtrivRjk,source_disjoint_single_speaker,xo3VtrivRjk_s0000010690_e0000015070,0,100,4.0,25,43776ab594883f6c4b389719d22175d83623b22e0bd44d96ea7a64a8f894683d,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,xo3VtrivRjk_s0000010690_e0000015070__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\xo3VtrivRjk_s0000010690_e0000015070__wav2lip_gpu_batch_004__real.mp4,0,,xo3VtrivRjk_s0000010690_e0000015070,0,
train,group_c8eb388c28044b7c,spk_001,xo3VtrivRjk,source_disjoint_single_speaker,xo3VtrivRjk_s0000010690_e0000015070,0,100,4.0,25,43776ab594883f6c4b389719d22175d83623b22e0bd44d96ea7a64a8f894683d,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,xo3VtrivRjk_s0000010690_e0000015070__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\xo3VtrivRjk_s0000010690_e0000015070__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,2fqXC4RQyOw_s0000075202_e0000080202,0,3c31a9380dd3ecf0a07dc91fab453fc0cedcb5c4fbe074bcb72b2e5bb12a444d
train,group_b17684634a7c8193,spk_001,2fqXC4RQyOw,source_disjoint_single_speaker,2fqXC4RQyOw_s0000075202_e0000080202,0,100,4.0,25,3c31a9380dd3ecf0a07dc91fab453fc0cedcb5c4fbe074bcb72b2e5bb12a444d,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,2fqXC4RQyOw_s0000075202_e0000080202__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\2fqXC4RQyOw_s0000075202_e0000080202__wav2lip_gpu_batch_004__real.mp4,0,,2fqXC4RQyOw_s0000075202_e0000080202,0,
train,group_b17684634a7c8193,spk_001,2fqXC4RQyOw,source_disjoint_single_speaker,2fqXC4RQyOw_s0000075202_e0000080202,0,100,4.0,25,3c31a9380dd3ecf0a07dc91fab453fc0cedcb5c4fbe074bcb72b2e5bb12a444d,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,2fqXC4RQyOw_s0000075202_e0000080202__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\2fqXC4RQyOw_s0000075202_e0000080202__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,3lHEAWJhKe8_s0000042690_e0000051326,0,d0fe758a1edf922e80fe1c19769fe198ad498b0ae744ae84908a0139fab3e81f
train,group_244fbe2b175c202e,spk_001,3lHEAWJhKe8,source_disjoint_single_speaker,3lHEAWJhKe8_s0000042690_e0000051326,0,100,4.0,25,d0fe758a1edf922e80fe1c19769fe198ad498b0ae744ae84908a0139fab3e81f,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,3lHEAWJhKe8_s0000042690_e0000051326__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\3lHEAWJhKe8_s0000042690_e0000051326__wav2lip_gpu_batch_004__real.mp4,0,,3lHEAWJhKe8_s0000042690_e0000051326,0,
train,group_244fbe2b175c202e,spk_001,3lHEAWJhKe8,source_disjoint_single_speaker,3lHEAWJhKe8_s0000042690_e0000051326,0,100,4.0,25,d0fe758a1edf922e80fe1c19769fe198ad498b0ae744ae84908a0139fab3e81f,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,3lHEAWJhKe8_s0000042690_e0000051326__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\3lHEAWJhKe8_s0000042690_e0000051326__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,5CNS_gaH16c_s0000063426_e0000073054,0,59fa9eb7e463215514bf4eeb621d67c2ff18ccd3a7555a9c259fec111a898c05
train,group_8dfe5df1f7d69ca3,spk_001,5CNS_gaH16c,source_disjoint_single_speaker,5CNS_gaH16c_s0000063426_e0000073054,0,100,4.0,25,59fa9eb7e463215514bf4eeb621d67c2ff18ccd3a7555a9c259fec111a898c05,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,5CNS_gaH16c_s0000063426_e0000073054__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\5CNS_gaH16c_s0000063426_e0000073054__wav2lip_gpu_batch_004__real.mp4,0,,5CNS_gaH16c_s0000063426_e0000073054,0,
train,group_8dfe5df1f7d69ca3,spk_001,5CNS_gaH16c,source_disjoint_single_speaker,5CNS_gaH16c_s0000063426_e0000073054,0,100,4.0,25,59fa9eb7e463215514bf4eeb621d67c2ff18ccd3a7555a9c259fec111a898c05,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,5CNS_gaH16c_s0000063426_e0000073054__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\5CNS_gaH16c_s0000063426_e0000073054__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,5QPu-wDmeTA_s0000047074_e0000053214,0,a973aea58aba79787248b125ab5a2606a00db4b014e12fd07f11172530a5b8b1
train,group_6e7005bbad8b6e4c,spk_001,5QPu-wDmeTA,source_disjoint_single_speaker,5QPu-wDmeTA_s0000047074_e0000053214,0,100,4.0,25,a973aea58aba79787248b125ab5a2606a00db4b014e12fd07f11172530a5b8b1,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,5QPu-wDmeTA_s0000047074_e0000053214__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\5QPu-wDmeTA_s0000047074_e0000053214__wav2lip_gpu_batch_004__real.mp4,0,,5QPu-wDmeTA_s0000047074_e0000053214,0,
train,group_6e7005bbad8b6e4c,spk_001,5QPu-wDmeTA,source_disjoint_single_speaker,5QPu-wDmeTA_s0000047074_e0000053214,0,100,4.0,25,a973aea58aba79787248b125ab5a2606a00db4b014e12fd07f11172530a5b8b1,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,5QPu-wDmeTA_s0000047074_e0000053214__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\5QPu-wDmeTA_s0000047074_e0000053214__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,7mvfCSW4SLw_s0000019362_e0000024362,0,7dc4a63e59893b2079c5a41ef2b75828cf2f625ee3a1ff2d42ca260c6d6bc90a
train,group_cfcb93d152260697,spk_001,7mvfCSW4SLw,source_disjoint_single_speaker,7mvfCSW4SLw_s0000019362_e0000024362,0,100,4.0,25,7dc4a63e59893b2079c5a41ef2b75828cf2f625ee3a1ff2d42ca260c6d6bc90a,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,7mvfCSW4SLw_s0000019362_e0000024362__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\7mvfCSW4SLw_s0000019362_e0000024362__wav2lip_gpu_batch_004__real.mp4,0,,7mvfCSW4SLw_s0000019362_e0000024362,0,
train,group_cfcb93d152260697,spk_001,7mvfCSW4SLw,source_disjoint_single_speaker,7mvfCSW4SLw_s0000019362_e0000024362,0,100,4.0,25,7dc4a63e59893b2079c5a41ef2b75828cf2f625ee3a1ff2d42ca260c6d6bc90a,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,7mvfCSW4SLw_s0000019362_e0000024362__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\7mvfCSW4SLw_s0000019362_e0000024362__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,JEgxmwvo7YY_s0000106370_e0000112926,0,50b66dafae32291e2d8e8318ee88497f97ec50e65a48359b1593948570bb163a
train,group_c021d8339611b87e,spk_001,JEgxmwvo7YY,source_disjoint_single_speaker,JEgxmwvo7YY_s0000106370_e0000112926,0,100,4.0,25,50b66dafae32291e2d8e8318ee88497f97ec50e65a48359b1593948570bb163a,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,JEgxmwvo7YY_s0000106370_e0000112926__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\JEgxmwvo7YY_s0000106370_e0000112926__wav2lip_gpu_batch_004__real.mp4,0,,JEgxmwvo7YY_s0000106370_e0000112926,0,
train,group_c021d8339611b87e,spk_001,JEgxmwvo7YY,source_disjoint_single_speaker,JEgxmwvo7YY_s0000106370_e0000112926,0,100,4.0,25,50b66dafae32291e2d8e8318ee88497f97ec50e65a48359b1593948570bb163a,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,JEgxmwvo7YY_s0000106370_e0000112926__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\JEgxmwvo7YY_s0000106370_e0000112926__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,KUVGZwkwd68_s0000031458_e0000036458,0,e34543316022a31d8bbd56f5624be4a784f533899a15d402012eb25108247102
train,group_316f0103642ea417,spk_001,KUVGZwkwd68,source_disjoint_single_speaker,KUVGZwkwd68_s0000031458_e0000036458,0,100,4.0,25,e34543316022a31d8bbd56f5624be4a784f533899a15d402012eb25108247102,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,KUVGZwkwd68_s0000031458_e0000036458__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\KUVGZwkwd68_s0000031458_e0000036458__wav2lip_gpu_batch_004__real.mp4,0,,KUVGZwkwd68_s0000031458_e0000036458,0,
train,group_316f0103642ea417,spk_001,KUVGZwkwd68,source_disjoint_single_speaker,KUVGZwkwd68_s0000031458_e0000036458,0,100,4.0,25,e34543316022a31d8bbd56f5624be4a784f533899a15d402012eb25108247102,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,KUVGZwkwd68_s0000031458_e0000036458__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\KUVGZwkwd68_s0000031458_e0000036458__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,WgzSaOvFKrc_s0000109858_e0000114858,0,7bf3577afd3eb5e4ed52917b6614bdd50a60fb0c6602843d8cd85d6f2aa5138b
train,group_a05bab1b130f109f,spk_001,WgzSaOvFKrc,source_disjoint_single_speaker,WgzSaOvFKrc_s0000109858_e0000114858,0,100,4.0,25,7bf3577afd3eb5e4ed52917b6614bdd50a60fb0c6602843d8cd85d6f2aa5138b,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,WgzSaOvFKrc_s0000109858_e0000114858__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\WgzSaOvFKrc_s0000109858_e0000114858__wav2lip_gpu_batch_004__real.mp4,0,,WgzSaOvFKrc_s0000109858_e0000114858,0,
train,group_a05bab1b130f109f,spk_001,WgzSaOvFKrc,source_disjoint_single_speaker,WgzSaOvFKrc_s0000109858_e0000114858,0,100,4.0,25,7bf3577afd3eb5e4ed52917b6614bdd50a60fb0c6602843d8cd85d6f2aa5138b,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,WgzSaOvFKrc_s0000109858_e0000114858__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\WgzSaOvFKrc_s0000109858_e0000114858__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,bcOT0JHr3Qc_s0000037954_e0000042206,0,5e07b1238f6f91692670f33a2c097b30c954d05a76286f67121c4ebcbfd9408b
