video_id,url,title,channel,published_at,query
_vXpBjSLDkQ,https://youtu.be/_vXpBjSLDkQ,Listening and reading - Chủ đề: Câu hỏi phỏng vấn điển hình chuyên ngành xây dựng (1),SHARE ENGLISH,2023-02-09T07:00:09Z,phỏng vấn -karaoke -nhạc -bé -game
KithesVhFR8,https://youtu.be/KithesVhFR8,Phỏng vấn Châu La - đối thủ tới từ phương Bắc và sắp đấu Hà Thế Anh,Sao Thể Thao,2025-11-07T12:00:06Z,phỏng vấn -karaoke -nhạc -bé -game
iCpEVDZ1RCU,https://youtu.be/iCpEVDZ1RCU,Bài giảng về &quot;điện thoại phỏng vẫn xin việc thêm&quot;,Dũng Mori,2015-07-18T19:43:28Z,phỏng vấn -karaoke -nhạc -bé -game
EsvoXI5HpwM,https://youtu.be/EsvoXI5HpwM,Các cuộc phỏng vấn thi Quốc tịch Mỹ điển hình (III),NGƯỜI VIỆT ở FLORIDA - USA,2016-08-06T03:29:52Z,phỏng vấn -karaoke -nhạc -bé -game
BOIHJYJCLB8,https://youtu.be/BOIHJYJCLB8,"Thực hành phỏng vấn Anket - Bạo lực học đường (Thanh Lâm, Hà Chi, Minh Đức, Bảo Khánh, Minh Anh)",SHINE Academy,2023-03-29T16:40:54Z,phỏng vấn -karaoke -nhạc -bé -game
5rZkeqRvg5E,https://youtu.be/5rZkeqRvg5E,[Vietsub][EarthMix] Phỏng vấn Pantip - Sở thích của đối phương,Tháng năm như mộng (梦),2021-03-07T11:30:29Z,phỏng vấn -karaoke -nhạc -bé -game
lKAN7qiV5Do,https://youtu.be/lKAN7qiV5Do,Các cuộc phỏng vấn thi Quốc tịch Mỹ điển hình - Tình huống thứ II,NGƯỜI VIỆT ở FLORIDA - USA,2016-08-05T01:36:51Z,phỏng vấn -karaoke -nhạc -bé -game
lHzOISxAQSg,https://youtu.be/lHzOISxAQSg,Tiếng anh chuyên ngành Du Lịch - Khách sạn | Bài 25 Phỏng vấn xin việc làm bằng tiếng Anh,Cùng học Online,2015-11-12T17:16:31Z,phỏng vấn -karaoke -nhạc -bé -game
1ucBZ4StNP0,https://youtu.be/1ucBZ4StNP0,Các cuộc phỏng vấn thi Quốc tịch Mỹ điển hình (VII),NGƯỜI VIỆT ở FLORIDA - USA,2016-08-11T05:12:03Z,phỏng vấn -karaoke -nhạc -bé -game
93stDhcxfww,https://youtu.be/93stDhcxfww,Những câu hỏi phỏng vấn của K1 VISA || K1 VISA_FIANCE VISA 💎13,BÍCH SƠN TRƯƠNG,2017-06-30T20:07:35Z,phỏng vấn -karaoke -nhạc -bé -game
Wv2KVSy4j3E,https://youtu.be/Wv2KVSy4j3E,Phỏng Vấn Linh Mục Nguyễn Hữu Lễ - Phần 1,Minh Thuy Nguyen,2023-04-14T16:00:18Z,phỏng vấn -karaoke -nhạc -bé -game
H8wmOu_L31g,https://youtu.be/H8wmOu_L31g,Luyện phỏng vấn visa Mỹ với cô Kailyn và Thanh Uyên,Du học INDEC,2019-05-13T04:43:11Z,phỏng vấn -karaoke -nhạc -bé -game
d_SygTkXrMI,https://youtu.be/d_SygTkXrMI,Phỏng vấn ông Nguyễn Hữu Thái về buổi trưa ngày 30/4/1975 tại Dinh Độc Lập,G 87,2025-05-11T12:23:42Z,phỏng vấn -karaoke -nhạc -bé -game
QnD0fDi2V8U,https://youtu.be/QnD0fDi2V8U,SV LUẬT CẦN CHUẨN BỊ GÌ KHI ĐI PHỎNG VẤN XIN VIỆC,Luật sư Đông,2024-07-14T14:40:18Z,phỏng vấn -karaoke -nhạc -bé -game
9cILkXUzYqk,https://youtu.be/9cILkXUzYqk,KT 33. [ Mẹo nhỏ] Phỏng vấn xin việc thành công,Điều dưỡng Bệnh viện Đa khoa Hà Đông,2021-07-08T01:37:45Z,phỏng vấn -karaoke -nhạc -bé -game
8RJipfF25SE,https://youtu.be/8RJipfF25SE,câu hỏi phỏng vấn yêu thích của nhà tuyển dụng cho vị trí Product Manager (Quản lý Sản phẩm),BoringPPL - Xây dựng portfolio Data và Product,2024-02-27T12:30:10Z,phỏng vấn -karaoke -nhạc -bé -game
u4AumpXc-qc,https://youtu.be/u4AumpXc-qc,Mẹo Cứu Vãn Cuộc Phỏng Vấn Xin Việc Không Như Ý Muốn,Phuoc Nguyen Van,2014-09-13T06:26:56Z,phỏng vấn -karaoke -nhạc -bé -game
2mhkgdboxmU,https://youtu.be/2mhkgdboxmU,Phỏng Vấn Linh Mục Nguyễn Hữu Lễ - Phần 18,Minh Thuy Nguyen,2023-08-11T16:00:05Z,phỏng vấn -karaoke -nhạc -bé -game
Xa6Pn88tiF4,https://youtu.be/Xa6Pn88tiF4,Các cuộc phỏng vấn thi Quốc tịch Mỹ điển hình (VI),NGƯỜI VIỆT ở FLORIDA - USA,2016-08-10T02:09:46Z,phỏng vấn -karaoke -nhạc -bé -game
KGzI9Ufjctc,https://youtu.be/KGzI9Ufjctc,"Bài 6. Hướng dẫn tìm kiếm và sử dụng Lower Third, bảng tên video Phóng Sự bằng Premiere",HỌC QUAY PHIM MIỄN PHÍ | LUOT DIGITAL,2023-03-03T13:00:11Z,phỏng vấn -karaoke -nhạc -bé -game
djDWsTuBB7I,https://youtu.be/djDWsTuBB7I,Phỏng Vấn Linh Mục Nguyễn Hữu Lễ - Phần 19,Minh Thuy Nguyen,2023-08-18T16:00:29Z,phỏng vấn -karaoke -nhạc -bé -game
VdHT9nXSw-8,https://youtu.be/VdHT9nXSw-8,Thẩm phán liên bang đối đầu ICE: phỏng vấn Deron Smallcomb #NhậpCư #ICE #TinTứcMỹ,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law,2025-10-24T14:47:50Z,phỏng vấn -karaoke -nhạc -bé -game
RoXXg62YfpM,https://youtu.be/RoXXg62YfpM,Phỏng Vấn Linh Mục Nguyễn Hữu Lễ - Phần 5,Minh Thuy Nguyen,2023-05-12T16:00:30Z,phỏng vấn -karaoke -nhạc -bé -game
TDQsWfHsEsk,https://youtu.be/TDQsWfHsEsk,Các cuộc phỏng vấn thi Quốc tịch Mỹ điển hình (V),NGƯỜI VIỆT ở FLORIDA - USA,2016-08-09T02:53:42Z,phỏng vấn -karaoke -nhạc -bé -game
4MpSA05oihY,https://youtu.be/4MpSA05oihY,Phỏng Vấn Linh Mục Nguyễn Hữu Lễ - Phần 8,Minh Thuy Nguyen,2023-06-02T16:00:03Z,phỏng vấn -karaoke -nhạc -bé -game
2I3_Lilk4vs,https://youtu.be/2I3_Lilk4vs,Thực hành phỏng vấn Anket - Bạo lực học đường (Linh Đan-Tường An   Tường Anh-Tâm Anh),SHINE Academy,2023-03-29T17:14:17Z,phỏng vấn -karaoke -nhạc -bé -game
okygVjgD02Y,https://youtu.be/okygVjgD02Y,Phỏng Vấn Linh Mục Nguyễn Hữu Lễ - Phần 7,Minh Thuy Nguyen,2023-05-26T16:00:40Z,phỏng vấn -karaoke -nhạc -bé -game
_UEZaDjz02I,https://youtu.be/_UEZaDjz02I,Phỏng vấn lần thứ hai của VATV với nhà văn Phan Nhật Nam - Phần cuối,Minh Thuy Nguyen,2023-04-07T03:00:13Z,phỏng vấn -karaoke -nhạc -bé -game
vXFzTlyBW7U,https://youtu.be/vXFzTlyBW7U,Thực hành phỏng vấn Anket - Bạo lực học đường (Nam Khánh-Anh Thư   Hồng Anh-Nam Thắng),SHINE Academy,2023-03-29T17:07:31Z,phỏng vấn -karaoke -nhạc -bé -game
34itH_Dega8,https://youtu.be/34itH_Dega8,Phỏng vấn Nhà văn Phan Nhật Nam P3 &amp; P4,Minh Thuy Nguyen,2023-09-24T00:27:23Z,phỏng vấn -karaoke -nhạc -bé -game
B7BDlBGbDHU,https://youtu.be/B7BDlBGbDHU,Phỏng Vấn Linh Mục Nguyễn Hữu Lễ - Phần 15,Minh Thuy Nguyen,2023-07-21T16:00:12Z,phỏng vấn -karaoke -nhạc -bé -game
kGpEJagNHDg,https://youtu.be/kGpEJagNHDg,"Lần đầu tiên tham gia quay Ngoại cảnh, phỏng vấn khách mời của Khánh Linh và Trường Giang thế nào❓",SHINE Academy,2021-10-12T02:52:30Z,phỏng vấn -karaoke -nhạc -bé -game
VYotaqBOWkI,https://youtu.be/VYotaqBOWkI,Phỏng Vấn Linh Mục Nguyễn Hữu Lễ - Phần 6,Minh Thuy Nguyen,2023-05-19T16:00:31Z,phỏng vấn -karaoke -nhạc -bé -game
pAayV9n0m8U,https://youtu.be/pAayV9n0m8U,Phỏng vấn Nhà văn Phan Nhật Nam P27 &amp; P28,Minh Thuy Nguyen,2023-09-24T02:40:17Z,phỏng vấn -karaoke -nhạc -bé -game
S3x831Y-UXU,https://youtu.be/S3x831Y-UXU,Vlog 23 - Cách in Phiếu Đóng Tiền Visa Mỹ cho DS160 &amp; Chuẩn Bị Hồ Sơ Phỏng Vấn,Du Lịch Cuộc Sống Mỹ - Ha Nguyen,2025-02-04T13:00:38Z,phỏng vấn -karaoke -nhạc -bé -game
3T6Sd0_g9bQ,https://youtu.be/3T6Sd0_g9bQ,Phỏng vấn lần thứ hai của VATV với nhà văn Phan Nhật Nam - Phần 1,Minh Thuy Nguyen,2023-01-21T20:37:33Z,phỏng vấn -karaoke -nhạc -bé -game
9lFynD-FGB4,https://youtu.be/9lFynD-FGB4,[ITCLUB PTITHCM] Phỏng vấn 2,ITCLUB PTITHCM,2012-10-31T07:22:13Z,phỏng vấn -karaoke -nhạc -bé -game
2BJx-TsUgw8,https://youtu.be/2BJx-TsUgw8,Phỏng vấn sao để nổi bật mà không bị quá &quot;lố&quot;  | Khánh Nguyễn | GIÁO DỤC,Spiderum,2021-04-24T04:30:01Z,phỏng vấn -karaoke -nhạc -bé -game
nMUDFU5nusM,https://youtu.be/nMUDFU5nusM,Phỏng vấn Nhà văn Phan Nhật Nam P5 &amp; P6,Minh Thuy Nguyen,2023-09-24T00:41:29Z,phỏng vấn -karaoke -nhạc -bé -game
Lz4y8KnnHaw,https://youtu.be/Lz4y8KnnHaw,Phần 2 phỏng vấn Giảng Viên Joseph Phúc Nguyễn,Minh Thuy Nguyen,2024-01-26T17:00:15Z,phỏng vấn -karaoke -nhạc -bé -game
RfQGUSACTiA,https://youtu.be/RfQGUSACTiA,"Kì 5: Đọc thơ, dịp trả lời phỏng vấn Đài PT.&amp;TH. QTr. (nhà báo Phạm Xuân Dũng), phát ngày 27-7-2019",Trần Xuân An,2019-07-31T06:12:05Z,phỏng vấn -karaoke -nhạc -bé -game
CuEu15HvmaA,https://youtu.be/CuEu15HvmaA,Những câu hỏi phỏng vấn xin Visa du học Mỹ?  (Thanh Hằng),Du học các nước,2016-07-25T04:20:38Z,phỏng vấn -karaoke -nhạc -bé -game
Q5ZgrY2uTZ0,https://youtu.be/Q5ZgrY2uTZ0,Phỏng Vấn ông Frank Scotton V2 - Phần 2,Minh Thuy Nguyen,2024-06-24T19:50:39Z,phỏng vấn -karaoke -nhạc -bé -game
5Sqf2ahu9sM,https://youtu.be/5Sqf2ahu9sM,Phỏng vấn Nhà văn Phan Nhật Nam P7 &amp; P8,Minh Thuy Nguyen,2023-09-24T00:53:28Z,phỏng vấn -karaoke -nhạc -bé -game
qwnzKjjauR8,https://youtu.be/qwnzKjjauR8,VATV | Phỏng Vấn Đặc Biệt Với Phan Lê Dũng: Tìm Hiểu Về Một Số Tài Liệu Anh Ngữ Chuyễn Sang Việt Ngữ,VATVOnline,2019-06-29T06:05:05Z,phỏng vấn -karaoke -nhạc -bé -game
BG6GHJfaEls,https://youtu.be/BG6GHJfaEls,[Tìm việc trực tuyến thành công] Bài 18: Sau phỏng vấn ứng viên cần làm gì | PA Marketing,PA MARKETING,2021-03-13T05:15:19Z,phỏng vấn -karaoke -nhạc -bé -game
kVbtRZLU5lk,https://youtu.be/kVbtRZLU5lk,DẠY ONLINE KHÔNG NHÀM CHÁN | BÀI GIẢNG MẪU KHOA PR | ĐH VĂN LANG,Van Lang University,2021-02-21T05:34:55Z,bài giảng đại học -karaoke -nhạc -bé -game
DFGqypUDz0s,https://youtu.be/DFGqypUDz0s,Phỏng vấn Giáo sư Gilbert Strang | Bí quyết Dạy Đại số Tuyến tính MIT | Song Ngữ by The Compiler...,Tri Thức Mở by The Compiler,2025-11-08T09:37:14Z,bài giảng đại học -karaoke -nhạc -bé -game
WumvwG5Jk9o,https://youtu.be/WumvwG5Jk9o,Stanford CS224W: Học Máy Với Đồ Thị | 2021 | Bài Giảng 10.2 - Hoàn Thiện Đồ Thị Tri Thức | Song N...,Tri Thức Mở by The Compiler,2025-11-27T17:06:05Z,bài giảng đại học -karaoke -nhạc -bé -game
Km_bUH22FBg,https://youtu.be/Km_bUH22FBg,Stanford CS224W: Học Máy với Đồ thị | Bài giảng 3.1 - Nhúng Nút Node Embeddings | 2021 | Song Ngữ...,Tri Thức Mở by The Compiler,2025-11-22T17:05:57Z,bài giảng đại học -karaoke -nhạc -bé -game
b3uAiVAWJw4,https://youtu.be/b3uAiVAWJw4,CS224W Stanford 2021: Học Máy Với Đồ Thị | Bài Giảng 14.4 - Mô Hình Đồ Thị Kronecker | Song Ngữ b...,Tri Thức Mở by The Compiler,2025-12-01T17:28:28Z,bài giảng đại học -karaoke -nhạc -bé -game
mblXgzQpc1U,https://youtu.be/mblXgzQpc1U,Stanford CS224W: Bài Giảng 7.1 - Tổng Quan Về Mạng Nơ-ron Đồ Thị GNNs | Học Máy Với Đồ Thị | Song...,Tri Thức Mở by The Compiler,2025-11-25T17:07:03Z,bài giảng đại học -karaoke -nhạc -bé -game
bqjmpbscb_Y,https://youtu.be/bqjmpbscb_Y,Khám phá Hạn chế của Mạng Neural Đồ thị GNNs | Bài giảng Stanford CS224W: Học máy với Đồ thị 2021...,Tri Thức Mở by The Compiler,2025-12-03T02:43:57Z,bài giảng đại học -karaoke -nhạc -bé -game
9UiM7Y9DVKM,https://youtu.be/9UiM7Y9DVKM,Giới thiệu hoạt động trung tâm UEC-TLU,Trung Tâm Kết Nối Đại Học - Doanh Nghiệp,2018-08-14T06:08:29Z,bài giảng đại học -karaoke -nhạc -bé -game
Vx59ouLloCg,https://youtu.be/Vx59ouLloCg,CS224W Stanford: Mô Hình Thế Giới Nhỏ - Học Máy với Đồ Thị Bài Giảng 14.3 | Song Ngữ by The Compi...,Tri Thức Mở by The Compiler,2025-12-01T17:26:02Z,bài giảng đại học -karaoke -nhạc -bé -game
GApGFYiXNKQ,https://youtu.be/GApGFYiXNKQ,Học Máy Với Đồ Thị: Khám Phá Cộng Đồng Mạng | Bài Giảng CS224W Stanford Phần 13.2 | Song Ngữ by T...,Tri Thức Mở by The Compiler,2025-11-30T17:16:11Z,bài giảng đại học -karaoke -nhạc -bé -game
GJU-bJZpolo,https://youtu.be/GJU-bJZpolo,Bài giảng Toán cao cấp Đại số tuyến tính Chương 0 ✅Mở đầu Áp dụng công nghệ vào dạy học online,Nhựt (K.CNTT) Nguyễn Công,2023-12-19T08:55:27Z,bài giảng đại học -karaoke -nhạc -bé -game
b9uJqou7XQo,https://youtu.be/b9uJqou7XQo,SINH VIÊN ĐẠI HỌC DUY TÂN THUYẾT TRÌNH O2,GEN Z ZZZ,2024-10-25T16:54:29Z,bài giảng đại học -karaoke -nhạc -bé -game
i7SoX1RseXs,https://youtu.be/i7SoX1RseXs,SINH VIÊN ĐẠI HỌC DUY TÂN THUYẾT TRÌNH O3,GEN Z ZZZ,2024-10-25T17:14:47Z,bài giảng đại học -karaoke -nhạc -bé -game
7qJj_cWIqNw,https://youtu.be/7qJj_cWIqNw,[ĐH ĐẠI NAM] - Đại học ngoài công lập – Những nút thắt cần tháo gỡ,Trường Đại học Đại Nam,2018-06-14T02:56:36Z,bài giảng đại học -karaoke -nhạc -bé -game
6J8ZTnAnKCY,https://youtu.be/6J8ZTnAnKCY,"Thuốc vận mạch [Dược lý 11/14]: Noradrenalin, dopamin, dobutamine",ĐKMedical,2020-02-21T01:35:26Z,bài giảng đại học -karaoke -nhạc -bé -game
c9S_tt8l6M8,https://youtu.be/c9S_tt8l6M8,Stanford CS224W: Học Máy Với Đồ Thị | 2021 | Bài Giảng 17.1 - Mở Rộng Mạng Nơ-ron Đồ Thị GNNs | S...,Tri Thức Mở by The Compiler,2025-12-04T11:23:46Z,bài giảng đại học -karaoke -nhạc -bé -game
u5DWYmuY2bk,https://youtu.be/u5DWYmuY2bk,HỘI THẢO KHOA HỌC QUỐC TẾ ASIACALL 2021 | VAN LANG UNIVERSITY,Van Lang University,2021-02-24T09:39:05Z,bài giảng đại học -karaoke -nhạc -bé -game
MKN5iRYhflc,https://youtu.be/MKN5iRYhflc,Bài giảng 102 Nhóm hiệu ứng sharpen,Lê Đức Lợi Photoshop,2017-09-20T12:28:50Z,bài giảng đại học -karaoke -nhạc -bé -game
d18XhJlRQZ0,https://youtu.be/d18XhJlRQZ0,HỌC PHẦN NGHIỆP VỤ BAR,Kim Hùng Lê,2020-08-25T05:58:41Z,bài giảng đại học -karaoke -nhạc -bé -game
vE8wJ17uidE,https://youtu.be/vE8wJ17uidE,CS224W Stanford 2021: Học Máy Với Đồ Thị | Bài Giảng 11.2 - Trả Lời Truy Vấn Dự Đoán | Song Ngữ b...,Tri Thức Mở by The Compiler,2025-11-28T17:58:27Z,bài giảng đại học -karaoke -nhạc -bé -game
oJ2mAOlu8Vg,https://youtu.be/oJ2mAOlu8Vg,0623 1,Do Huyen Trang Khoa Kinh te va Ke toan,2025-06-23T16:06:52Z,bài giảng đại học -karaoke -nhạc -bé -game
SKvwf1lmhfw,https://youtu.be/SKvwf1lmhfw,Bài Giảng Stanford CS224W: Học Máy Với Đồ Thị | Mở Rộng  Đánh Giá Mô Hình Sinh Đồ Thị Lecture 15....,Tri Thức Mở by The Compiler,2025-12-03T02:43:27Z,bài giảng đại học -karaoke -nhạc -bé -game
z4d_u0Bo2xM,https://youtu.be/z4d_u0Bo2xM,ĐIỀU GIẢNG VIÊN TẠI ĐẠI HỌC NƯỚC NGOÀI THỰC SỰ MONG MUỐN Ở CÁC SINH VIÊN,English Town - Thành phố Tiếng Anh,2019-11-02T07:49:49Z,bài giảng đại học -karaoke -nhạc -bé -game
cR4twTtxYEU,https://youtu.be/cR4twTtxYEU,Toán kinh tế - Chương 1 - Mô hình Input - Output,Hoàng Ân Diệp,2021-10-20T15:21:43Z,bài giảng đại học -karaoke -nhạc -bé -game
X9RVmFFjGY8,https://youtu.be/X9RVmFFjGY8,[FETEL] HK2 - 1819 - Thực hành Đo - Bài 5 - Cảm biến ánh sáng,Big Class,2019-05-24T09:33:25Z,bài giảng đại học -karaoke -nhạc -bé -game
vHJhbuxCqmc,https://youtu.be/vHJhbuxCqmc,Bài số 25[BĐT và cực trị ] - Kỹ thuật sử dụng bất đẳng thức Holder,Đặng Thành Nam,2014-12-15T06:11:25Z,bài giảng đại học -karaoke -nhạc -bé -game
9tVCycDdGqc,https://youtu.be/9tVCycDdGqc,CS224W Stanford: Học máy với Đồ thị | Bài giảng 3.3 - Kỹ thuật Nhúng Toàn Bộ Đồ Thị Embedding Ent...,Tri Thức Mở by The Compiler,2025-11-22T17:10:37Z,bài giảng đại học -karaoke -nhạc -bé -game
M1iMhf3wRDw,https://youtu.be/M1iMhf3wRDw,Học Máy với Đồ Thị: Tại Sao Lại Cần Đồ Thị? | Stanford CS224W Bài Giảng 1.1 - 2021 | Song Ngữ by...,Tri Thức Mở by The Compiler,2025-11-20T17:45:18Z,bài giảng đại học -karaoke -nhạc -bé -game
2cg60JADoVY,https://youtu.be/2cg60JADoVY,Học Máy Với Đồ Thị GNN: Thiết Lập Nhiệm Vụ Dự Đoán | CS224W Stanford | Bài Giảng 8.3 | Song Ngữ b...,Tri Thức Mở by The Compiler,2025-11-27T11:05:03Z,bài giảng đại học -karaoke -nhạc -bé -game
5Hqe3jJyaGA,https://youtu.be/5Hqe3jJyaGA,Lĩnh hội kiến thức mới | Giáo dục và đào tạo 18/7/2025 | LSTV,Truyền hình Lạng Sơn - LSTV,2025-07-18T15:02:14Z,bài giảng đại học -karaoke -nhạc -bé -game
rcoaBEHJ6G0,https://youtu.be/rcoaBEHJ6G0,Chương trình Đào tạo đặc biệt có gì đặc biệt?,Van Lang University,2019-08-03T12:02:28Z,bài giảng đại học -karaoke -nhạc -bé -game
tKedBMzTZGU,https://youtu.be/tKedBMzTZGU,NÓI sao cho người khác MUỐN NGHE? | D2THEWORLD | GIÁO DỤC,Spiderum,2021-09-29T13:00:33Z,bài giảng đại học -karaoke -nhạc -bé -game
uR2cAvpiYSs,https://youtu.be/uR2cAvpiYSs,Stanford CS224W: Xếp Chồng Các Lớp Mạng GNN | Học Máy Với Đồ Thị Bài Giảng 7.3 | Song Ngữ by The...,Tri Thức Mở by The Compiler,2025-11-27T11:03:45Z,bài giảng đại học -karaoke -nhạc -bé -game
dad9vZHQ6Qs,https://youtu.be/dad9vZHQ6Qs,Học ôn thi đại học năm 2012- Khúc xạ ánh sáng qua lăng kính,Sieu “Kênh ôn thi Đại học” Hoc,2012-04-16T10:58:00Z,bài giảng đại học -karaoke -nhạc -bé -game
hNX5wQDbqnI,https://youtu.be/hNX5wQDbqnI,The Pitch slides  - Các hình chiếu của một bài thuyết phục Pitch,Trung Tâm Kết Nối Đại Học - Doanh Nghiệp,2021-07-08T02:34:21Z,bài giảng đại học -karaoke -nhạc -bé -game
-mqfxUnzbzU,https://youtu.be/-mqfxUnzbzU,[Bán Hàng Chuyên Nghiệp] Bài 63: Giải pháp định hướng nghề nghiệp cho Sales BĐS | PA Marketing,PA MARKETING,2021-01-04T06:17:46Z,bài giảng đại học -karaoke -nhạc -bé -game
KjSzxPVGE30,https://youtu.be/KjSzxPVGE30,The Pitch slides - Các hình chiếu của một bài thuyết phục Pitch,Trung Tâm Kết Nối Đại Học - Doanh Nghiệp,2021-07-08T02:27:19Z,bài giảng đại học -karaoke -nhạc -bé -game
Z5UShCR__ek,https://youtu.be/Z5UShCR__ek,Ôn thi đại học môn vật lý- Giải đề thi thử đại học sư phạm năm 2012,Sieu “Kênh ôn thi Đại học” Hoc,2012-04-15T11:07:35Z,bài giảng đại học -karaoke -nhạc -bé -game
YykdofuWXWQ,https://youtu.be/YykdofuWXWQ,Ôn thi đại học- Giải đề thi ĐHSP 2012(50),Sieu “Kênh ôn thi Đại học” Hoc,2012-05-05T04:42:12Z,bài giảng đại học -karaoke -nhạc -bé -game
jBScLLAFUfw,https://youtu.be/jBScLLAFUfw,Học ôn thi đại học- Giải đề thi thử đại học sư phạm năm 2012 (40-1),Sieu “Kênh ôn thi Đại học” Hoc,2012-04-20T16:17:29Z,bài giảng đại học -karaoke -nhạc -bé -game
dz7MRPlXC0I,https://youtu.be/dz7MRPlXC0I,Ôn thi đại học môn vật lý- Giải đề thi thử đại học sư phạm năm 2012(8),Sieu “Kênh ôn thi Đại học” Hoc,2012-04-16T08:48:31Z,bài giảng đại học -karaoke -nhạc -bé -game
atSBfrv-dsk,https://youtu.be/atSBfrv-dsk,Khuôn viên trường MDIS Singapore,Du học các nước,2016-03-10T08:45:40Z,bài giảng đại học -karaoke -nhạc -bé -game
0wOdyRpc0wc,https://youtu.be/0wOdyRpc0wc,Hội thảo Tập huấn triển khai CTXH trong trường học và hoạt động TVHT HSSV 2019 khu vực miền Bắc,Novaedu - Nhân Lực Thời Kỳ 4.0,2019-07-16T12:22:54Z,bài giảng đại học -karaoke -nhạc -bé -game
2oUAlTCCi8g,https://youtu.be/2oUAlTCCi8g,GBE | Khoá học miễn phí tren Udemy,GreenBox Education,2025-04-01T10:43:21Z,bài giảng đại học -karaoke -nhạc -bé -game
NHyI4-Xjzi0,https://youtu.be/NHyI4-Xjzi0,Bài 19 - Câu Gián Tiếp,Tấn Lợi Nguyễn,2021-03-15T15:50:40Z,bài giảng đại học -karaoke -nhạc -bé -game
6uk1qaGid0I,https://youtu.be/6uk1qaGid0I,Giải đề thi đại học sư phạm lần 4 năm 2012- câu 45,Sieu “Kênh ôn thi Đại học” Hoc,2012-05-16T10:59:46Z,bài giảng đại học -karaoke -nhạc -bé -game
VgGwgxT1hm0,https://youtu.be/VgGwgxT1hm0,CS224W Stanford: Học Máy với Đồ Thị | Bài 11.1: Suy Luận trên Đồ Thị Tri Thức Knowledge Graphs |...,Tri Thức Mở by The Compiler,2025-11-28T17:59:32Z,bài giảng đại học -karaoke -nhạc -bé -game
_Y9Bb5K4M1s,https://youtu.be/_Y9Bb5K4M1s,Giải đề thi đại học Sư phạm lần 4 - 2012 - Câu 1,Sieu “Kênh ôn thi Đại học” Hoc,2012-04-11T09:16:49Z,bài giảng đại học -karaoke -nhạc -bé -game
2UG0HlcVN4Y,https://youtu.be/2UG0HlcVN4Y,KT 15. [ Hướng dẫn quan trọng] Cấp cứu ngừng tuần hoàn,Điều dưỡng Bệnh viện Đa khoa Hà Đông,2021-06-08T10:19:18Z,bài giảng đại học -karaoke -nhạc -bé -game
V7A17_GIs5A,https://youtu.be/V7A17_GIs5A,Giải đề thi đại học sư phạm lần 4 năm 2012- câu 28,Sieu “Kênh ôn thi Đại học” Hoc,2012-04-28T11:56:36Z,bài giảng đại học -karaoke -nhạc -bé -game
I3JEiRZwGdc,https://youtu.be/I3JEiRZwGdc,Được Thôi Thúc Bởi Đức Thánh Linh I Reinhard Bonnke I,MANA HẰNG SỐNG,2024-12-17T03:48:51Z,diễn thuyết tiếng việt -karaoke -nhạc -bé -game
AUuQrHEHhUA,https://youtu.be/AUuQrHEHhUA,5 cấp độ quan hệ với Đức Thánh Linh - Pastor Vlad,MANA HẰNG SỐNG,2020-10-05T10:16:08Z,diễn thuyết tiếng việt -karaoke -nhạc -bé -game
vqmz6Ras5ns,https://youtu.be/vqmz6Ras5ns,Hãy Là Cơ Đốc Nhân Tối Đa I Reinhard Bonnke I,MANA HẰNG SỐNG,2025-06-05T13:45:14Z,diễn thuyết tiếng việt -karaoke -nhạc -bé -game
1Xl8GEFwmKg,https://youtu.be/1Xl8GEFwmKg,Phát biểu Nhậm chức của Chủ tich nước Lương Cường,TỰ HÀO VIỆT NAM,2024-10-21T23:58:27Z,diễn thuyết tiếng việt -karaoke -nhạc -bé -game
xfYTbyjf4GY,https://youtu.be/xfYTbyjf4GY,Cô Thanh của ngày hôm qua (2013) Hùng biện tiếng Nhật Nasic cup,Dũng Mori,2016-11-15T11:22:42Z,diễn thuyết tiếng việt -karaoke -nhạc -bé -game
RIu0IyVMtIk,https://youtu.be/RIu0IyVMtIk,Học Tiếng Việt Lớp 3,TOLIHA Học trực tuyến,2019-11-21T07:32:20Z,diễn thuyết tiếng việt -karaoke -nhạc -bé -game
x0i5w_1fjDM,https://youtu.be/x0i5w_1fjDM,Thiên hành cửu ca tập 3 - Thuyết minh tiếng việt,Soc Channel,2020-12-12T16:24:45Z,diễn thuyết tiếng việt -karaoke -nhạc -bé -game
nucXPk9xRT0,https://youtu.be/nucXPk9xRT0,Quyển 1: Kinh Lăng Nghiêm phần 1/5 - tiếng Việt chữ to dễ xem  (rất hay cho Phật tử mới học),Veronica Rhody,2016-08-29T14:01:07Z,diễn thuyết tiếng việt -karaoke -nhạc -bé -game
xjTnaI3tItI,https://youtu.be/xjTnaI3tItI,Học viên Việt Nam thuyết trình tại trường Anh ngữ C&amp;C,PHILENTER,2016-12-21T16:58:00Z,diễn thuyết tiếng việt -karaoke -nhạc -bé -game
KPzMdYnxpG4,https://youtu.be/KPzMdYnxpG4,Ngữ Văn 6: Bộ cánh diều: Bài 5: Thực hành tiếng việt ( sgk trang 96-97),Cô Chi,2022-12-09T01:39:05Z,diễn thuyết tiếng việt -karaoke -nhạc -bé -game
