clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,url,title,channel,program_id,episode_id,canonical_source_id,assignment_role,assigned_reviewer
xo3VtrivRjk_s0000167266_e0000172062,xo3VtrivRjk,167.266,172.062,4.796,1.0,1.0,12.33,xo3VtrivRjk_s0000167266_e0000172062.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenvanlinh
KUVGZwkwd68_s0000067234_e0000072234,KUVGZwkwd68,67.234,72.234,5.0,1.0,1.0,-1.19,KUVGZwkwd68_s0000067234_e0000072234.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenvanlinh
2fqXC4RQyOw_s0000475906_e0000478686,2fqXC4RQyOw,475.906,478.686,2.78,1.0,1.0,14.33,2fqXC4RQyOw_s0000475906_e0000478686.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenvanlinh
Pj0KGAllzfs_s0001016066_e0001019966,Pj0KGAllzfs,1016.066,1019.966,3.9,1.0,1.0,12.94,Pj0KGAllzfs_s0001016066_e0001019966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenvanlinh
OCjAl_U1JMk_s0000272578_e0000277246,OCjAl_U1JMk,272.578,277.246,4.668,1.0,1.0,12.07,OCjAl_U1JMk_s0000272578_e0000277246.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenvanlinh
7mvfCSW4SLw_s0000009570_e0000012094,7mvfCSW4SLw,9.57,12.094,2.524,1.0,1.0,18.37,7mvfCSW4SLw_s0000009570_e0000012094.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenvanlinh
qy7VoECGCm8_s0000160098_e0000165098,qy7VoECGCm8,160.098,165.098,5.0,1.0,1.0,20.24,qy7VoECGCm8_s0000160098_e0000165098.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=qy7VoECGCm8,,,,,,primary,nguyenvanlinh
Pj0KGAllzfs_s0000271234_e0000275294,Pj0KGAllzfs,271.234,275.294,4.06,1.0,1.0,13.21,Pj0KGAllzfs_s0000271234_e0000275294.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenvanlinh
7mvfCSW4SLw_s0000650786_e0000655786,7mvfCSW4SLw,650.786,655.786,5.0,1.0,1.0,16.88,7mvfCSW4SLw_s0000650786_e0000655786.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenvanlinh
xo3VtrivRjk_s0000428482_e0000431422,xo3VtrivRjk,428.482,431.422,2.94,1.0,1.0,9.98,xo3VtrivRjk_s0000428482_e0000431422.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenvanlinh
2fqXC4RQyOw_s0000796162_e0000799102,2fqXC4RQyOw,796.162,799.102,2.94,1.0,1.0,13.84,2fqXC4RQyOw_s0000796162_e0000799102.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenvanlinh
bcOT0JHr3Qc_s0000561634_e0000563742,bcOT0JHr3Qc,561.634,563.742,2.108,1.0,1.0,9.73,bcOT0JHr3Qc_s0000561634_e0000563742.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenvanlinh
JEgxmwvo7YY_s0000674690_e0000679006,JEgxmwvo7YY,674.69,679.006,4.316,1.0,1.0,17.69,JEgxmwvo7YY_s0000674690_e0000679006.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenvanlinh
j60KF89vXkg_s0000514818_e0000518302,j60KF89vXkg,514.818,518.302,3.484,1.0,1.0,25.13,j60KF89vXkg_s0000514818_e0000518302.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenvanlinh
3lHEAWJhKe8_s0000064994_e0000068510,3lHEAWJhKe8,64.994,68.51,3.516,1.0,1.0,19.03,3lHEAWJhKe8_s0000064994_e0000068510.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenvanlinh
2fqXC4RQyOw_s0000365378_e0000369182,2fqXC4RQyOw,365.378,369.182,3.804,1.0,1.0,13.76,2fqXC4RQyOw_s0000365378_e0000369182.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenvanlinh
gof2bUJhK3Y_s0000485282_e0000489502,gof2bUJhK3Y,485.282,489.502,4.22,1.0,1.0,9.08,gof2bUJhK3Y_s0000485282_e0000489502.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenvanlinh
gof2bUJhK3Y_s0000405442_e0000407870,gof2bUJhK3Y,405.442,407.87,2.428,1.0,1.0,10.42,gof2bUJhK3Y_s0000405442_e0000407870.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenvanlinh
bcOT0JHr3Qc_s0000063202_e0000066718,bcOT0JHr3Qc,63.202,66.718,3.516,1.0,1.0,12.0,bcOT0JHr3Qc_s0000063202_e0000066718.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenvanlinh
71HzPcvxNJM_s0000386722_e0000391722,71HzPcvxNJM,386.722,391.722,5.0,1.0,1.0,12.86,71HzPcvxNJM_s0000386722_e0000391722.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenvanlinh
KUVGZwkwd68_s0000383458_e0000385534,KUVGZwkwd68,383.458,385.534,2.076,1.0,1.0,0.55,KUVGZwkwd68_s0000383458_e0000385534.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenvanlinh
WgzSaOvFKrc_s0000702338_e0000707806,WgzSaOvFKrc,702.338,707.806,5.468,1.0,1.0,7.63,WgzSaOvFKrc_s0000702338_e0000707806.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenvanlinh
j60KF89vXkg_s0000767234_e0000769470,j60KF89vXkg,767.234,769.47,2.236,1.0,1.0,24.74,j60KF89vXkg_s0000767234_e0000769470.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenvanlinh
5CNS_gaH16c_s0000073506_e0000077918,5CNS_gaH16c,73.506,77.918,4.412,1.0,1.0,15.6,5CNS_gaH16c_s0000073506_e0000077918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,,primary,nguyenvanlinh
0cHIyeLFYOk_s0000559874_e0000561918,0cHIyeLFYOk,559.874,561.918,2.044,1.0,1.0,18.31,0cHIyeLFYOk_s0000559874_e0000561918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenvanlinh
gof2bUJhK3Y_s0000210178_e0000218334,gof2bUJhK3Y,210.178,218.334,8.156,1.0,1.0,7.66,gof2bUJhK3Y_s0000210178_e0000218334.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenvanlinh
2fqXC4RQyOw_s0000287810_e0000292810,2fqXC4RQyOw,287.81,292.81,5.0,1.0,1.0,13.68,2fqXC4RQyOw_s0000287810_e0000292810.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenvanlinh
5QPu-wDmeTA_s0000504066_e0000511358,5QPu-wDmeTA,504.066,511.358,7.292,1.0,1.0,12.61,5QPu-wDmeTA_s0000504066_e0000511358.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenvanlinh
gof2bUJhK3Y_s0000849122_e0000852638,gof2bUJhK3Y,849.122,852.638,3.516,1.0,1.0,6.36,gof2bUJhK3Y_s0000849122_e0000852638.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenvanlinh
2fqXC4RQyOw_s0000119938_e0000122366,2fqXC4RQyOw,119.938,122.366,2.428,1.0,1.0,14.34,2fqXC4RQyOw_s0000119938_e0000122366.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenvanlinh
5QPu-wDmeTA_s0000130178_e0000132446,5QPu-wDmeTA,130.178,132.446,2.268,1.0,1.0,15.21,5QPu-wDmeTA_s0000130178_e0000132446.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenvanlinh
gTTtVb-Q31w_s0000055618_e0000058654,gTTtVb-Q31w,55.618,58.654,3.036,1.0,1.0,4.2,gTTtVb-Q31w_s0000055618_e0000058654.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenvanlinh
Pj0KGAllzfs_s0000163010_e0000166366,Pj0KGAllzfs,163.01,166.366,3.356,1.0,1.0,15.11,Pj0KGAllzfs_s0000163010_e0000166366.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenvanlinh
2fqXC4RQyOw_s0000785890_e0000795966,2fqXC4RQyOw,785.89,795.966,10.076,1.0,1.0,13.08,2fqXC4RQyOw_s0000785890_e0000795966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenvanlinh
0cHIyeLFYOk_s0000582306_e0000587306,0cHIyeLFYOk,582.306,587.306,5.0,1.0,1.0,17.88,0cHIyeLFYOk_s0000582306_e0000587306.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenvanlinh
j60KF89vXkg_s0000714658_e0000720222,j60KF89vXkg,714.658,720.222,5.564,1.0,1.0,23.9,j60KF89vXkg_s0000714658_e0000720222.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenvanlinh
OCjAl_U1JMk_s0000305058_e0000311230,OCjAl_U1JMk,305.058,311.23,6.172,1.0,1.0,13.4,OCjAl_U1JMk_s0000305058_e0000311230.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenvanlinh
gof2bUJhK3Y_s0000503490_e0000509406,gof2bUJhK3Y,503.49,509.406,5.916,1.0,1.0,7.4,gof2bUJhK3Y_s0000503490_e0000509406.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenvanlinh
5QPu-wDmeTA_s0000092482_e0000098078,5QPu-wDmeTA,92.482,98.078,5.596,1.0,1.0,14.36,5QPu-wDmeTA_s0000092482_e0000098078.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenvanlinh
5QPu-wDmeTA_s0000260386_e0000265386,5QPu-wDmeTA,260.386,265.386,5.0,1.0,1.0,13.56,5QPu-wDmeTA_s0000260386_e0000265386.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenvanlinh
j60KF89vXkg_s0000353442_e0000356574,j60KF89vXkg,353.442,356.574,3.132,1.0,1.0,24.24,j60KF89vXkg_s0000353442_e0000356574.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenvanlinh
JEgxmwvo7YY_s0000000258_e0000007998,JEgxmwvo7YY,0.258,7.998,7.74,1.0,1.0,18.7,JEgxmwvo7YY_s0000000258_e0000007998.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenvanlinh
gTTtVb-Q31w_s0000720226_e0000722398,gTTtVb-Q31w,720.226,722.398,2.172,1.0,1.0,14.4,gTTtVb-Q31w_s0000720226_e0000722398.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenvanlinh
xo3VtrivRjk_s0000113922_e0000123038,xo3VtrivRjk,113.922,123.038,9.116,1.0,1.0,11.92,xo3VtrivRjk_s0000113922_e0000123038.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenvanlinh
gTTtVb-Q31w_s0000107970_e0000111710,gTTtVb-Q31w,107.97,111.71,3.74,1.0,1.0,7.61,gTTtVb-Q31w_s0000107970_e0000111710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenvanlinh
0cHIyeLFYOk_s0000725442_e0000729726,0cHIyeLFYOk,725.442,729.726,4.284,1.0,1.0,18.44,0cHIyeLFYOk_s0000725442_e0000729726.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenvanlinh
xo3VtrivRjk_s0000349378_e0000355582,xo3VtrivRjk,349.378,355.582,6.204,1.0,1.0,12.45,xo3VtrivRjk_s0000349378_e0000355582.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenvanlinh
0cHIyeLFYOk_s0000252898_e0000255518,0cHIyeLFYOk,252.898,255.518,2.62,1.0,1.0,16.43,0cHIyeLFYOk_s0000252898_e0000255518.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenvanlinh
JEgxmwvo7YY_s0000280002_e0000283070,JEgxmwvo7YY,280.002,283.07,3.068,1.0,1.0,20.08,JEgxmwvo7YY_s0000280002_e0000283070.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenvanlinh
OCjAl_U1JMk_s0000356898_e0000360830,OCjAl_U1JMk,356.898,360.83,3.932,0.75,1.0,11.8,OCjAl_U1JMk_s0000356898_e0000360830.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenvanlinh
Pj0KGAllzfs_s0000619682_e0000625662,Pj0KGAllzfs,619.682,625.662,5.98,1.0,1.0,14.21,Pj0KGAllzfs_s0000619682_e0000625662.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenvanlinh
2fqXC4RQyOw_s0000827106_e0000832062,2fqXC4RQyOw,827.106,832.062,4.956,1.0,1.0,11.87,2fqXC4RQyOw_s0000827106_e0000832062.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenvanlinh
gTTtVb-Q31w_s0000132130_e0000136094,gTTtVb-Q31w,132.13,136.094,3.964,1.0,1.0,7.57,gTTtVb-Q31w_s0000132130_e0000136094.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenvanlinh
JEgxmwvo7YY_s0000446562_e0000448958,JEgxmwvo7YY,446.562,448.958,2.396,1.0,1.0,17.81,JEgxmwvo7YY_s0000446562_e0000448958.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenvanlinh
2fqXC4RQyOw_s0000531906_e0000536478,2fqXC4RQyOw,531.906,536.478,4.572,1.0,1.0,12.04,2fqXC4RQyOw_s0000531906_e0000536478.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenvanlinh
OCjAl_U1JMk_s0001340674_e0001345406,OCjAl_U1JMk,1340.674,1345.406,4.732,1.0,1.0,11.28,OCjAl_U1JMk_s0001340674_e0001345406.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenvanlinh
0cHIyeLFYOk_s0000389602_e0000391934,0cHIyeLFYOk,389.602,391.934,2.332,1.0,1.0,18.95,0cHIyeLFYOk_s0000389602_e0000391934.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenvanlinh
KUVGZwkwd68_s0000313314_e0000322622,KUVGZwkwd68,313.314,322.622,9.308,1.0,1.0,0.88,KUVGZwkwd68_s0000313314_e0000322622.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenvanlinh
0cHIyeLFYOk_s0000826178_e0000828446,0cHIyeLFYOk,826.178,828.446,2.268,1.0,1.0,15.8,0cHIyeLFYOk_s0000826178_e0000828446.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenvanlinh
WgzSaOvFKrc_s0000001922_e0000006078,WgzSaOvFKrc,1.922,6.078,4.156,1.0,1.0,6.92,WgzSaOvFKrc_s0000001922_e0000006078.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenvanlinh
xo3VtrivRjk_s0000333378_e0000336286,xo3VtrivRjk,333.378,336.286,2.908,1.0,1.0,14.86,xo3VtrivRjk_s0000333378_e0000336286.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenvanlinh
qy7VoECGCm8_s0000272386_e0000275518,qy7VoECGCm8,272.386,275.518,3.132,1.0,1.0,21.37,qy7VoECGCm8_s0000272386_e0000275518.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=qy7VoECGCm8,,,,,,primary,nguyenvanlinh
j60KF89vXkg_s0000368386_e0000374014,j60KF89vXkg,368.386,374.014,5.628,1.0,1.0,24.35,j60KF89vXkg_s0000368386_e0000374014.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenvanlinh
0cHIyeLFYOk_s0000655650_e0000658206,0cHIyeLFYOk,655.65,658.206,2.556,1.0,1.0,18.18,0cHIyeLFYOk_s0000655650_e0000658206.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenvanlinh
0cHIyeLFYOk_s0000698786_e0000703870,0cHIyeLFYOk,698.786,703.87,5.084,1.0,1.0,17.88,0cHIyeLFYOk_s0000698786_e0000703870.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenvanlinh
0cHIyeLFYOk_s0000427074_e0000429758,0cHIyeLFYOk,427.074,429.758,2.684,1.0,1.0,14.58,0cHIyeLFYOk_s0000427074_e0000429758.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenvanlinh
KUVGZwkwd68_s0000057282_e0000062282,KUVGZwkwd68,57.282,62.282,5.0,1.0,1.0,0.55,KUVGZwkwd68_s0000057282_e0000062282.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenvanlinh
5QPu-wDmeTA_s0000548002_e0000551902,5QPu-wDmeTA,548.002,551.902,3.9,1.0,1.0,15.08,5QPu-wDmeTA_s0000548002_e0000551902.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenvanlinh
OCjAl_U1JMk_s0000436034_e0000439326,OCjAl_U1JMk,436.034,439.326,3.292,1.0,1.0,11.68,OCjAl_U1JMk_s0000436034_e0000439326.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenvanlinh
j60KF89vXkg_s0000434754_e0000438046,j60KF89vXkg,434.754,438.046,3.292,1.0,1.0,25.33,j60KF89vXkg_s0000434754_e0000438046.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenvanlinh
gof2bUJhK3Y_s0000785026_e0000788734,gof2bUJhK3Y,785.026,788.734,3.708,1.0,1.0,8.51,gof2bUJhK3Y_s0000785026_e0000788734.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenvanlinh
gof2bUJhK3Y_s0000830658_e0000839006,gof2bUJhK3Y,830.658,839.006,8.348,1.0,1.0,6.14,gof2bUJhK3Y_s0000830658_e0000839006.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenvanlinh
5QPu-wDmeTA_s0000213346_e0000216318,5QPu-wDmeTA,213.346,216.318,2.972,1.0,1.0,13.14,5QPu-wDmeTA_s0000213346_e0000216318.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenvanlinh
OCjAl_U1JMk_s0000186786_e0000189118,OCjAl_U1JMk,186.786,189.118,2.332,1.0,1.0,13.0,OCjAl_U1JMk_s0000186786_e0000189118.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenvanlinh
WgzSaOvFKrc_s0000565314_e0000569566,WgzSaOvFKrc,565.314,569.566,4.252,1.0,1.0,7.69,WgzSaOvFKrc_s0000565314_e0000569566.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenvanlinh
5CNS_gaH16c_s0000633058_e0000643870,5CNS_gaH16c,633.058,643.87,10.812,1.0,1.0,11.63,5CNS_gaH16c_s0000633058_e0000643870.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,,primary,nguyenvanlinh
Pj0KGAllzfs_s0001195586_e0001199262,Pj0KGAllzfs,1195.586,1199.262,3.676,1.0,1.0,17.42,Pj0KGAllzfs_s0001195586_e0001199262.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenvanlinh
7mvfCSW4SLw_s0000508546_e0000515614,7mvfCSW4SLw,508.546,515.614,7.068,1.0,1.0,15.16,7mvfCSW4SLw_s0000508546_e0000515614.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenvanlinh
OCjAl_U1JMk_s0000224546_e0000229726,OCjAl_U1JMk,224.546,229.726,5.18,1.0,1.0,11.64,OCjAl_U1JMk_s0000224546_e0000229726.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenvanlinh
7mvfCSW4SLw_s0000481890_e0000486206,7mvfCSW4SLw,481.89,486.206,4.316,1.0,1.0,10.46,7mvfCSW4SLw_s0000481890_e0000486206.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenvanlinh
gof2bUJhK3Y_s0000663746_e0000672446,gof2bUJhK3Y,663.746,672.446,8.7,1.0,1.0,8.63,gof2bUJhK3Y_s0000663746_e0000672446.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenvanlinh
7mvfCSW4SLw_s0000145826_e0000150826,7mvfCSW4SLw,145.826,150.826,5.0,1.0,1.0,17.33,7mvfCSW4SLw_s0000145826_e0000150826.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenvanlinh
0cHIyeLFYOk_s0000665986_e0000668446,0cHIyeLFYOk,665.986,668.446,2.46,1.0,1.0,17.02,0cHIyeLFYOk_s0000665986_e0000668446.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenvanlinh
5QPu-wDmeTA_s0000208354_e0000210750,5QPu-wDmeTA,208.354,210.75,2.396,1.0,1.0,14.5,5QPu-wDmeTA_s0000208354_e0000210750.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenvanlinh
gof2bUJhK3Y_s0000752514_e0000754590,gof2bUJhK3Y,752.514,754.59,2.076,1.0,1.0,6.78,gof2bUJhK3Y_s0000752514_e0000754590.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenvanlinh
3lHEAWJhKe8_s0000017794_e0000022794,3lHEAWJhKe8,17.794,22.794,5.0,1.0,1.0,19.25,3lHEAWJhKe8_s0000017794_e0000022794.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenvanlinh
Pj0KGAllzfs_s0000087874_e0000092874,Pj0KGAllzfs,87.874,92.874,5.0,1.0,1.0,16.54,Pj0KGAllzfs_s0000087874_e0000092874.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenvanlinh
5QPu-wDmeTA_s0000533122_e0000535198,5QPu-wDmeTA,533.122,535.198,2.076,1.0,1.0,12.61,5QPu-wDmeTA_s0000533122_e0000535198.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenvanlinh
2fqXC4RQyOw_s0000258594_e0000261150,2fqXC4RQyOw,258.594,261.15,2.556,1.0,1.0,14.43,2fqXC4RQyOw_s0000258594_e0000261150.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenvanlinh
xo3VtrivRjk_s0000222786_e0000227454,xo3VtrivRjk,222.786,227.454,4.668,1.0,1.0,13.07,xo3VtrivRjk_s0000222786_e0000227454.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenvanlinh
j60KF89vXkg_s0000249506_e0000251550,j60KF89vXkg,249.506,251.55,2.044,1.0,1.0,24.47,j60KF89vXkg_s0000249506_e0000251550.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenvanlinh
JEgxmwvo7YY_s0000471106_e0000474366,JEgxmwvo7YY,471.106,474.366,3.26,1.0,1.0,18.94,JEgxmwvo7YY_s0000471106_e0000474366.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenvanlinh
