clip_id,file_path,decision,reason,bad_intervals_json,reviewer_id,rubric_version,ts
Pj0KGAllzfs_s0000619682_e0000625662,Pj0KGAllzfs_s0000619682_e0000625662.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":5960,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 16:04:10
2fqXC4RQyOw_s0000827106_e0000832062,2fqXC4RQyOw_s0000827106_e0000832062.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:26:23
gTTtVb-Q31w_s0000132130_e0000136094,gTTtVb-Q31w_s0000132130_e0000136094.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:24:34
JEgxmwvo7YY_s0000446562_e0000448958,JEgxmwvo7YY_s0000446562_e0000448958.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:51:52
2fqXC4RQyOw_s0000531906_e0000536478,2fqXC4RQyOw_s0000531906_e0000536478.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:29:55
OCjAl_U1JMk_s0001340674_e0001345406,OCjAl_U1JMk_s0001340674_e0001345406.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:24:47
0cHIyeLFYOk_s0000389602_e0000391934,0cHIyeLFYOk_s0000389602_e0000391934.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:28:40
KUVGZwkwd68_s0000313314_e0000322622,KUVGZwkwd68_s0000313314_e0000322622.mp4,reject,cut,"[{""start_ms"":734,""end_ms"":1399,""reason"":""cut""},{""start_ms"":7582,""end_ms"":8287,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 14:55:40
0cHIyeLFYOk_s0000826178_e0000828446,0cHIyeLFYOk_s0000826178_e0000828446.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:01:14
WgzSaOvFKrc_s0000001922_e0000006078,WgzSaOvFKrc_s0000001922_e0000006078.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:07:17
xo3VtrivRjk_s0000333378_e0000336286,xo3VtrivRjk_s0000333378_e0000336286.mp4,reject,mouth,"[{""start_ms"":263,""end_ms"":2103,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 13:38:32
qy7VoECGCm8_s0000272386_e0000275518,qy7VoECGCm8_s0000272386_e0000275518.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:15:36
j60KF89vXkg_s0000368386_e0000374014,j60KF89vXkg_s0000368386_e0000374014.mp4,reject,mouth,"[{""start_ms"":4830,""end_ms"":5640,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 15:43:37
0cHIyeLFYOk_s0000655650_e0000658206,0cHIyeLFYOk_s0000655650_e0000658206.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:48:06
0cHIyeLFYOk_s0000698786_e0000703870,0cHIyeLFYOk_s0000698786_e0000703870.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:20:45
0cHIyeLFYOk_s0000427074_e0000429758,0cHIyeLFYOk_s0000427074_e0000429758.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:45:23
KUVGZwkwd68_s0000057282_e0000062282,KUVGZwkwd68_s0000057282_e0000062282.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:44:37
5QPu-wDmeTA_s0000548002_e0000551902,5QPu-wDmeTA_s0000548002_e0000551902.mp4,reject,cut,"[{""start_ms"":2948,""end_ms"":3567,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 15:15:21
OCjAl_U1JMk_s0000436034_e0000439326,OCjAl_U1JMk_s0000436034_e0000439326.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:21:56
j60KF89vXkg_s0000434754_e0000438046,j60KF89vXkg_s0000434754_e0000438046.mp4,reject,"voiceover, mouth",[],nguyenvanlinh,v4,2026-09-18 15:35:38
gof2bUJhK3Y_s0000785026_e0000788734,gof2bUJhK3Y_s0000785026_e0000788734.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:18:21
gof2bUJhK3Y_s0000830658_e0000839006,gof2bUJhK3Y_s0000830658_e0000839006.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:07:10
5QPu-wDmeTA_s0000213346_e0000216318,5QPu-wDmeTA_s0000213346_e0000216318.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:06:08
OCjAl_U1JMk_s0000186786_e0000189118,OCjAl_U1JMk_s0000186786_e0000189118.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:55:05
WgzSaOvFKrc_s0000565314_e0000569566,WgzSaOvFKrc_s0000565314_e0000569566.mp4,reject,mouth,"[{""start_ms"":2545,""end_ms"":3353,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 14:02:32
5CNS_gaH16c_s0000633058_e0000643870,5CNS_gaH16c_s0000633058_e0000643870.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:06:03
Pj0KGAllzfs_s0001195586_e0001199262,Pj0KGAllzfs_s0001195586_e0001199262.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":3680,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 14:38:14
7mvfCSW4SLw_s0000508546_e0000515614,7mvfCSW4SLw_s0000508546_e0000515614.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:41:57
OCjAl_U1JMk_s0000224546_e0000229726,OCjAl_U1JMk_s0000224546_e0000229726.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:50:43
7mvfCSW4SLw_s0000481890_e0000486206,7mvfCSW4SLw_s0000481890_e0000486206.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:54:48
gof2bUJhK3Y_s0000663746_e0000672446,gof2bUJhK3Y_s0000663746_e0000672446.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:04:53
7mvfCSW4SLw_s0000145826_e0000150826,7mvfCSW4SLw_s0000145826_e0000150826.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:17:22
0cHIyeLFYOk_s0000665986_e0000668446,0cHIyeLFYOk_s0000665986_e0000668446.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:41:07
5QPu-wDmeTA_s0000208354_e0000210750,5QPu-wDmeTA_s0000208354_e0000210750.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:41:38
gof2bUJhK3Y_s0000752514_e0000754590,gof2bUJhK3Y_s0000752514_e0000754590.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:04:08
3lHEAWJhKe8_s0000017794_e0000022794,3lHEAWJhKe8_s0000017794_e0000022794.mp4,reject,cut,"[{""start_ms"":1329,""end_ms"":3768,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 13:23:59
Pj0KGAllzfs_s0000087874_e0000092874,Pj0KGAllzfs_s0000087874_e0000092874.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":5000,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 16:00:03
5QPu-wDmeTA_s0000533122_e0000535198,5QPu-wDmeTA_s0000533122_e0000535198.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":321,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 15:46:04
2fqXC4RQyOw_s0000258594_e0000261150,2fqXC4RQyOw_s0000258594_e0000261150.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 12:57:28
xo3VtrivRjk_s0000222786_e0000227454,xo3VtrivRjk_s0000222786_e0000227454.mp4,reject,mouth,"[{""start_ms"":3598,""end_ms"":4544,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 13:09:35
j60KF89vXkg_s0000249506_e0000251550,j60KF89vXkg_s0000249506_e0000251550.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:25:02
JEgxmwvo7YY_s0000471106_e0000474366,JEgxmwvo7YY_s0000471106_e0000474366.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:19:26
bcOT0JHr3Qc_s0000047970_e0000050398,bcOT0JHr3Qc_s0000047970_e0000050398.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:25:22
3lHEAWJhKe8_s0000234402_e0000240062,3lHEAWJhKe8_s0000234402_e0000240062.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:03:53
j60KF89vXkg_s0000649954_e0000652542,j60KF89vXkg_s0000649954_e0000652542.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:13:42
bcOT0JHr3Qc_s0000037954_e0000042206,bcOT0JHr3Qc_s0000037954_e0000042206.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:43:06
Pj0KGAllzfs_s0001123298_e0001125534,Pj0KGAllzfs_s0001123298_e0001125534.mp4,reject,mouth,"[{""start_ms"":121,""end_ms"":1968,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 13:31:24
Pj0KGAllzfs_s0000559842_e0000562430,Pj0KGAllzfs_s0000559842_e0000562430.mp4,reject,"mouth, cut",[],nguyenvanlinh,v4,2026-09-18 15:35:30
KUVGZwkwd68_s0000417826_e0000421118,KUVGZwkwd68_s0000417826_e0000421118.mp4,reject,cut,"[{""start_ms"":603,""end_ms"":1403,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 14:32:44
7mvfCSW4SLw_s0000090498_e0000098654,7mvfCSW4SLw_s0000090498_e0000098654.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:14:01
OCjAl_U1JMk_s0000441826_e0000445982,OCjAl_U1JMk_s0000441826_e0000445982.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 16:04:15
Pj0KGAllzfs_s0001283874_e0001286558,Pj0KGAllzfs_s0001283874_e0001286558.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 16:06:27
71HzPcvxNJM_s0000071650_e0000075710,71HzPcvxNJM_s0000071650_e0000075710.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:29:20
5CNS_gaH16c_s0000780514_e0000785214,5CNS_gaH16c_s0000780514_e0000785214.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:17:03
gTTtVb-Q31w_s0000548834_e0000552254,gTTtVb-Q31w_s0000548834_e0000552254.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:02:44
3lHEAWJhKe8_s0000361730_e0000366730,3lHEAWJhKe8_s0000361730_e0000366730.mp4,reject,cut,"[{""start_ms"":2100,""end_ms"":2517,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 15:01:14
5CNS_gaH16c_s0000687650_e0000692650,5CNS_gaH16c_s0000687650_e0000692650.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:36:27
j60KF89vXkg_s0000054210_e0000056766,j60KF89vXkg_s0000054210_e0000056766.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:00:56
71HzPcvxNJM_s0000713538_e0000716638,71HzPcvxNJM_s0000713538_e0000716638.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:39:21
5CNS_gaH16c_s0000272546_e0000274878,5CNS_gaH16c_s0000272546_e0000274878.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:13:29
2fqXC4RQyOw_s0000733346_e0000736670,2fqXC4RQyOw_s0000733346_e0000736670.mp4,reject,mouth,"[{""start_ms"":904,""end_ms"":3108,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 13:26:27
5QPu-wDmeTA_s0000400578_e0000403774,5QPu-wDmeTA_s0000400578_e0000403774.mp4,reject,mouth,"[{""start_ms"":1759,""end_ms"":2297,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 15:05:23
xo3VtrivRjk_s0000201826_e0000207134,xo3VtrivRjk_s0000201826_e0000207134.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:06:54
3lHEAWJhKe8_s0000256290_e0000261290,3lHEAWJhKe8_s0000256290_e0000261290.mp4,reject,cut,"[{""start_ms"":2330,""end_ms"":2934,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 15:07:53
JEgxmwvo7YY_s0000008258_e0000011518,JEgxmwvo7YY_s0000008258_e0000011518.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:55:05
3lHEAWJhKe8_s0000204226_e0000207038,3lHEAWJhKe8_s0000204226_e0000207038.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":2833,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 13:28:54
5CNS_gaH16c_s0000738722_e0000742174,5CNS_gaH16c_s0000738722_e0000742174.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:19:02
gof2bUJhK3Y_s0000067874_e0000072318,gof2bUJhK3Y_s0000067874_e0000072318.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:56:56
5CNS_gaH16c_s0000366530_e0000370270,5CNS_gaH16c_s0000366530_e0000370270.mp4,reject,"voiceover, mouth, cut",[],nguyenvanlinh,v4,2026-09-18 15:35:33
0cHIyeLFYOk_s0000112898_e0000116318,0cHIyeLFYOk_s0000112898_e0000116318.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:57:14
71HzPcvxNJM_s0000038754_e0000042270,71HzPcvxNJM_s0000038754_e0000042270.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:44:18
2fqXC4RQyOw_s0000385154_e0000387902,2fqXC4RQyOw_s0000385154_e0000387902.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:21:38
KUVGZwkwd68_s0000552258_e0000557258,KUVGZwkwd68_s0000552258_e0000557258.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:11:07
71HzPcvxNJM_s0000729186_e0000733022,71HzPcvxNJM_s0000729186_e0000733022.mp4,reject,mouth,"[{""start_ms"":2998,""end_ms"":3321,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 15:27:26
Pj0KGAllzfs_s0000779778_e0000782878,Pj0KGAllzfs_s0000779778_e0000782878.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":3111,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 16:03:42
7mvfCSW4SLw_s0000613346_e0000618346,7mvfCSW4SLw_s0000613346_e0000618346.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:10:48
3lHEAWJhKe8_s0000226242_e0000230974,3lHEAWJhKe8_s0000226242_e0000230974.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":2991,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 14:13:20
71HzPcvxNJM_s0000724802_e0000728414,71HzPcvxNJM_s0000724802_e0000728414.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:54:14
JEgxmwvo7YY_s0000643170_e0000652862,JEgxmwvo7YY_s0000643170_e0000652862.mp4,reject,mouth,"[{""start_ms"":365,""end_ms"":2233,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 13:06:40
bcOT0JHr3Qc_s0000222882_e0000225342,bcOT0JHr3Qc_s0000222882_e0000225342.mp4,reject,wrong_face,"[{""start_ms"":1042,""end_ms"":1456,""reason"":""wrong_face""}]",nguyenvanlinh,v3,2026-09-14 15:32:45
OCjAl_U1JMk_s0000157314_e0000162314,OCjAl_U1JMk_s0000157314_e0000162314.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":478,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 15:46:20
gof2bUJhK3Y_s0000683746_e0000688702,gof2bUJhK3Y_s0000683746_e0000688702.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:52:16
71HzPcvxNJM_s0000654018_e0000661918,71HzPcvxNJM_s0000654018_e0000661918.mp4,reject,mouth,"[{""start_ms"":1123,""end_ms"":6082,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 15:37:21
JEgxmwvo7YY_s0000070466_e0000073150,JEgxmwvo7YY_s0000070466_e0000073150.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:54:53
gof2bUJhK3Y_s0000826658_e0000830494,gof2bUJhK3Y_s0000826658_e0000830494.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:46:35
j60KF89vXkg_s0000799170_e0000805118,j60KF89vXkg_s0000799170_e0000805118.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":1046,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 14:29:21
j60KF89vXkg_s0000216546_e0000222910,j60KF89vXkg_s0000216546_e0000222910.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:35:06
WgzSaOvFKrc_s0000633890_e0000637438,WgzSaOvFKrc_s0000633890_e0000637438.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:22:11
JEgxmwvo7YY_s0000416098_e0000421758,JEgxmwvo7YY_s0000416098_e0000421758.mp4,reject,mouth,"[{""start_ms"":4542,""end_ms"":4947,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 15:34:26
Pj0KGAllzfs_s0000313954_e0000317566,Pj0KGAllzfs_s0000313954_e0000317566.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":3622,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 15:28:06
j60KF89vXkg_s0000227010_e0000229022,j60KF89vXkg_s0000227010_e0000229022.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:07:15
5QPu-wDmeTA_s0000744802_e0000749214,5QPu-wDmeTA_s0000744802_e0000749214.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:13:39
j60KF89vXkg_s0000106082_e0000109214,j60KF89vXkg_s0000106082_e0000109214.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:12:02
KUVGZwkwd68_s0000037282_e0000042282,KUVGZwkwd68_s0000037282_e0000042282.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:58:28
5QPu-wDmeTA_s0000231874_e0000236874,5QPu-wDmeTA_s0000231874_e0000236874.mp4,reject,mouth,"[{""start_ms"":1676,""end_ms"":4345,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 13:16:35
gTTtVb-Q31w_s0000710626_e0000719838,gTTtVb-Q31w_s0000710626_e0000719838.mp4,reject,"mouth, broken",[],nguyenvanlinh,v4,2026-09-18 15:35:10
71HzPcvxNJM_s0000546114_e0000549822,71HzPcvxNJM_s0000546114_e0000549822.mp4,reject,mouth,"[{""start_ms"":2697,""end_ms"":3587,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 13:57:33
JEgxmwvo7YY_s0000106370_e0000112926,JEgxmwvo7YY_s0000106370_e0000112926.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:10:07
WgzSaOvFKrc_s0000070242_e0000075742,WgzSaOvFKrc_s0000070242_e0000075742.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:03:47
5CNS_gaH16c_s0000502178_e0000507678,5CNS_gaH16c_s0000502178_e0000507678.mp4,reject,mouth,"[{""start_ms"":3094,""end_ms"":5453,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 13:16:24
qy7VoECGCm8_s0000219266_e0000224266,qy7VoECGCm8_s0000219266_e0000224266.mp4,reject,cut,"[{""start_ms"":0,""end_ms"":3164,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 13:26:05
bcOT0JHr3Qc_s0000780418_e0000783294,bcOT0JHr3Qc_s0000780418_e0000783294.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:45:10
Pj0KGAllzfs_s0001262722_e0001265182,Pj0KGAllzfs_s0001262722_e0001265182.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 16:00:39
xo3VtrivRjk_s0000147394_e0000151230,xo3VtrivRjk_s0000147394_e0000151230.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:07:39
2fqXC4RQyOw_s0000544514_e0000547038,2fqXC4RQyOw_s0000544514_e0000547038.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:38:51
j60KF89vXkg_s0000122786_e0000126846,j60KF89vXkg_s0000122786_e0000126846.mp4,reject,mouth,"[{""start_ms"":1609,""end_ms"":2611,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 15:54:59
2fqXC4RQyOw_s0000291810_e0000295486,2fqXC4RQyOw_s0000291810_e0000295486.mp4,reject,mouth,"[{""start_ms"":570,""end_ms"":1362,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 13:41:18
5QPu-wDmeTA_s0000223490_e0000226910,5QPu-wDmeTA_s0000223490_e0000226910.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:29:07
7mvfCSW4SLw_s0000705058_e0000713502,7mvfCSW4SLw_s0000705058_e0000713502.mp4,reject,mouth,"[{""start_ms"":984,""end_ms"":1517,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 15:42:32
OCjAl_U1JMk_s0000659362_e0000662558,OCjAl_U1JMk_s0000659362_e0000662558.mp4,reject,mouth,"[{""start_ms"":857,""end_ms"":1503,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 14:05:20
7mvfCSW4SLw_s0000553890_e0000562270,7mvfCSW4SLw_s0000553890_e0000562270.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:39:27
WgzSaOvFKrc_s0000124738_e0000136254,WgzSaOvFKrc_s0000124738_e0000136254.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":908,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 14:33:27
gof2bUJhK3Y_s0000595106_e0000600894,gof2bUJhK3Y_s0000595106_e0000600894.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:53:38
bcOT0JHr3Qc_s0000799746_e0000803166,bcOT0JHr3Qc_s0000799746_e0000803166.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:25:24
OCjAl_U1JMk_s0000914626_e0000919134,OCjAl_U1JMk_s0000914626_e0000919134.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:27:46
j60KF89vXkg_s0000416258_e0000418494,j60KF89vXkg_s0000416258_e0000418494.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:38:18
2fqXC4RQyOw_s0000642018_e0000645182,2fqXC4RQyOw_s0000642018_e0000645182.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:28:45
Pj0KGAllzfs_s0000083874_e0000088874,Pj0KGAllzfs_s0000083874_e0000088874.mp4,reject,cut,"[{""start_ms"":3399,""end_ms"":3967,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 15:56:51
5QPu-wDmeTA_s0000716834_e0000721022,5QPu-wDmeTA_s0000716834_e0000721022.mp4,reject,mouth,"[{""start_ms"":2978,""end_ms"":3792,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 13:02:40
j60KF89vXkg_s0000387106_e0000389182,j60KF89vXkg_s0000387106_e0000389182.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:50:05
j60KF89vXkg_s0000009026_e0000012126,j60KF89vXkg_s0000009026_e0000012126.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:05:03
0cHIyeLFYOk_s0000739074_e0000744670,0cHIyeLFYOk_s0000739074_e0000744670.mp4,reject,cut,"[{""start_ms"":3920,""end_ms"":4598,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 15:21:11
gof2bUJhK3Y_s0000659554_e0000663422,gof2bUJhK3Y_s0000659554_e0000663422.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:49:47
gof2bUJhK3Y_s0000022850_e0000028094,gof2bUJhK3Y_s0000022850_e0000028094.mp4,reject,mouth,"[{""start_ms"":4575,""end_ms"":5240,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 15:28:57
71HzPcvxNJM_s0000197090_e0000202090,71HzPcvxNJM_s0000197090_e0000202090.mp4,reject,mouth,"[{""start_ms"":2601,""end_ms"":3967,""reason"":""mouth""}]",nguyenvanlinh,v3,2026-09-14 14:09:32
0cHIyeLFYOk_s0000152610_e0000157694,0cHIyeLFYOk_s0000152610_e0000157694.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:53:38
JEgxmwvo7YY_s0000386594_e0000388926,JEgxmwvo7YY_s0000386594_e0000388926.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:48:18
gof2bUJhK3Y_s0000867458_e0000873086,gof2bUJhK3Y_s0000867458_e0000873086.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:15:21
JEgxmwvo7YY_s0000236546_e0000238814,JEgxmwvo7YY_s0000236546_e0000238814.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:42:04
0cHIyeLFYOk_s0000331906_e0000340030,0cHIyeLFYOk_s0000331906_e0000340030.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:29:45
5QPu-wDmeTA_s0000524098_e0000527486,5QPu-wDmeTA_s0000524098_e0000527486.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:01:37
OCjAl_U1JMk_s0000149986_e0000152062,OCjAl_U1JMk_s0000149986_e0000152062.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:54:10
gof2bUJhK3Y_s0000876226_e0000879614,gof2bUJhK3Y_s0000876226_e0000879614.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 13:25:31
0cHIyeLFYOk_s0000511074_e0000516702,0cHIyeLFYOk_s0000511074_e0000516702.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:35:50
JEgxmwvo7YY_s0000340578_e0000342782,JEgxmwvo7YY_s0000340578_e0000342782.mp4,reject,"voiceover, dubbed",[],nguyenvanlinh,v4,2026-09-18 15:34:49
gTTtVb-Q31w_s0000124898_e0000127486,gTTtVb-Q31w_s0000124898_e0000127486.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:59:37
0cHIyeLFYOk_s0000852066_e0000857246,0cHIyeLFYOk_s0000852066_e0000857246.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:55:06
2fqXC4RQyOw_s0000880418_e0000888638,2fqXC4RQyOw_s0000880418_e0000888638.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:55:32
j60KF89vXkg_s0000024258_e0000027582,j60KF89vXkg_s0000024258_e0000027582.mp4,reject,voiceover,"[{""start_ms"":0,""end_ms"":3343,""reason"":""voiceover""}]",nguyenvanlinh,v3,2026-09-14 15:06:42
OCjAl_U1JMk_s0000662818_e0000667486,OCjAl_U1JMk_s0000662818_e0000667486.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:56:36
3lHEAWJhKe8_s0000397730_e0000402730,3lHEAWJhKe8_s0000397730_e0000402730.mp4,reject,cut,"[{""start_ms"":0,""end_ms"":1109,""reason"":""cut""},{""start_ms"":4051,""end_ms"":5000,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 14:31:34
71HzPcvxNJM_s0000536450_e0000540510,71HzPcvxNJM_s0000536450_e0000540510.mp4,reject,cut,"[{""start_ms"":3256,""end_ms"":4070,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 12:59:19
xo3VtrivRjk_s0000060738_e0000063582,xo3VtrivRjk_s0000060738_e0000063582.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 15:20:46
gof2bUJhK3Y_s0000990114_e0000993598,gof2bUJhK3Y_s0000990114_e0000993598.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 14:59:43
Pj0KGAllzfs_s0000079874_e0000084874,Pj0KGAllzfs_s0000079874_e0000084874.mp4,reject,cut,"[{""start_ms"":3063,""end_ms"":3946,""reason"":""cut""}]",nguyenvanlinh,v3,2026-09-14 14:19:12
0cHIyeLFYOk_s0000662338_e0000665630,0cHIyeLFYOk_s0000662338_e0000665630.mp4,keep,,[],nguyenvanlinh,v3,2026-09-14 12:57:24
