clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path
AJ7t8LnesSA_clip0018_t00355,AJ7t8LnesSA,355.938,364.03,8.092,1.0,1.0,8.05,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0018_t00355.mp4
AJ7t8LnesSA_clip0019_t00365,AJ7t8LnesSA,365.282,368.926,3.644,1.0,1.0,5.45,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0019_t00365.mp4
AJ7t8LnesSA_clip0020_t00390,AJ7t8LnesSA,390.562,392.702,2.14,1.0,1.0,4.72,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0020_t00390.mp4
AJ7t8LnesSA_clip0021_t00422,AJ7t8LnesSA,422.338,433.31,10.972,1.0,1.0,6.87,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0021_t00422.mp4
AJ7t8LnesSA_clip0022_t00466,AJ7t8LnesSA,466.178,468.542,2.364,1.0,1.0,5.46,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0022_t00466.mp4
AJ7t8LnesSA_clip0023_t00468,AJ7t8LnesSA,468.994,473.246,4.252,1.0,1.0,6.23,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0023_t00468.mp4
AJ7t8LnesSA_clip0024_t00474,AJ7t8LnesSA,474.466,477.566,3.1,1.0,1.0,8.52,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0024_t00474.mp4
AJ7t8LnesSA_clip0025_t00481,AJ7t8LnesSA,481.41,483.998,2.588,1.0,1.0,9.27,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0025_t00481.mp4
AJ7t8LnesSA_clip0026_t00484,AJ7t8LnesSA,484.162,486.814,2.652,1.0,1.0,6.3,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0026_t00484.mp4
AJ7t8LnesSA_clip0027_t00503,AJ7t8LnesSA,503.234,511.998,8.764,1.0,1.0,7.54,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0027_t00503.mp4
AJ7t8LnesSA_clip0028_t00512,AJ7t8LnesSA,512.098,514.878,2.78,1.0,1.0,4.32,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0028_t00512.mp4
AJ7t8LnesSA_clip0029_t00516,AJ7t8LnesSA,516.61,522.334,5.724,0.833,1.0,5.62,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0029_t00516.mp4
AJ7t8LnesSA_clip0030_t00526,AJ7t8LnesSA,526.082,529.15,3.068,1.0,1.0,4.95,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0030_t00526.mp4
AJ7t8LnesSA_clip0031_t00542,AJ7t8LnesSA,542.338,549.374,7.036,1.0,1.0,2.31,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0031_t00542.mp4
AJ7t8LnesSA_clip0032_t00568,AJ7t8LnesSA,568.482,572.446,3.964,1.0,1.0,3.56,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0032_t00568.mp4
AJ7t8LnesSA_clip0033_t00572,AJ7t8LnesSA,572.546,575.646,3.1,1.0,1.0,4.06,/kaggle/working/clips/tier2/AJ7t8LnesSA_clip0033_t00572.mp4
cVabKjWav-Y_clip0000_t00000,cVabKjWav-Y,0.034,5.034,5.0,1.0,1.0,22.48,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0000_t00000.mp4
cVabKjWav-Y_clip0001_t00004,cVabKjWav-Y,4.034,9.034,5.0,1.0,1.0,21.26,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0001_t00004.mp4
cVabKjWav-Y_clip0002_t00008,cVabKjWav-Y,8.034,13.034,5.0,1.0,1.0,21.21,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0002_t00008.mp4
cVabKjWav-Y_clip0003_t00012,cVabKjWav-Y,12.034,17.034,5.0,1.0,1.0,20.74,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0003_t00012.mp4
cVabKjWav-Y_clip0004_t00016,cVabKjWav-Y,16.034,18.75,2.716,1.0,1.0,19.52,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0004_t00016.mp4
cVabKjWav-Y_clip0005_t00018,cVabKjWav-Y,18.85,24.926,6.076,1.0,1.0,18.93,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0005_t00018.mp4
cVabKjWav-Y_clip0006_t00026,cVabKjWav-Y,26.562,31.562,5.0,1.0,1.0,20.99,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0006_t00026.mp4
cVabKjWav-Y_clip0007_t00030,cVabKjWav-Y,30.562,35.562,5.0,1.0,1.0,19.46,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0007_t00030.mp4
cVabKjWav-Y_clip0008_t00052,cVabKjWav-Y,52.258,57.258,5.0,1.0,1.0,19.03,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0008_t00052.mp4
cVabKjWav-Y_clip0009_t00090,cVabKjWav-Y,90.946,100.574,9.628,1.0,1.0,18.81,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0009_t00090.mp4
cVabKjWav-Y_clip0010_t00110,cVabKjWav-Y,110.306,115.306,5.0,1.0,1.0,19.68,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0010_t00110.mp4
cVabKjWav-Y_clip0011_t00114,cVabKjWav-Y,114.306,119.294,4.988,1.0,1.0,20.5,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0011_t00114.mp4
cVabKjWav-Y_clip0012_t00146,cVabKjWav-Y,146.466,155.646,9.18,1.0,1.0,18.26,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0012_t00146.mp4
cVabKjWav-Y_clip0013_t00157,cVabKjWav-Y,157.73,162.73,5.0,0.8,1.0,21.0,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0013_t00157.mp4
cVabKjWav-Y_clip0014_t00169,cVabKjWav-Y,169.73,174.73,5.0,0.8,1.0,18.6,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0014_t00169.mp4
cVabKjWav-Y_clip0015_t00185,cVabKjWav-Y,185.506,196.894,11.388,1.0,1.0,19.33,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0015_t00185.mp4
cVabKjWav-Y_clip0016_t00197,cVabKjWav-Y,197.122,202.122,5.0,1.0,1.0,20.15,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0016_t00197.mp4
cVabKjWav-Y_clip0017_t00201,cVabKjWav-Y,201.122,206.122,5.0,1.0,1.0,19.46,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0017_t00201.mp4
cVabKjWav-Y_clip0018_t00205,cVabKjWav-Y,205.122,209.406,4.284,1.0,1.0,18.49,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0018_t00205.mp4
cVabKjWav-Y_clip0019_t00245,cVabKjWav-Y,245.122,248.19,3.068,1.0,1.0,14.82,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0019_t00245.mp4
cVabKjWav-Y_clip0020_t00267,cVabKjWav-Y,267.97,272.97,5.0,1.0,1.0,19.22,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0020_t00267.mp4
cVabKjWav-Y_clip0021_t00292,cVabKjWav-Y,292.29,298.238,5.948,1.0,1.0,17.96,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0021_t00292.mp4
cVabKjWav-Y_clip0022_t00298,cVabKjWav-Y,298.786,304.062,5.276,1.0,1.0,17.94,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0022_t00298.mp4
cVabKjWav-Y_clip0023_t00311,cVabKjWav-Y,311.81,315.198,3.388,1.0,1.0,17.52,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0023_t00311.mp4
cVabKjWav-Y_clip0024_t00319,cVabKjWav-Y,319.01,321.31,2.3,1.0,1.0,19.21,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0024_t00319.mp4
cVabKjWav-Y_clip0025_t00321,cVabKjWav-Y,321.73,326.526,4.796,1.0,1.0,18.73,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0025_t00321.mp4
cVabKjWav-Y_clip0026_t00346,cVabKjWav-Y,346.914,356.67,9.756,1.0,1.0,18.26,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0026_t00346.mp4
cVabKjWav-Y_clip0027_t00358,cVabKjWav-Y,358.178,363.178,5.0,1.0,1.0,20.89,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0027_t00358.mp4
cVabKjWav-Y_clip0028_t00416,cVabKjWav-Y,416.898,421.898,5.0,1.0,1.0,19.25,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0028_t00416.mp4
cVabKjWav-Y_clip0029_t00420,cVabKjWav-Y,420.898,425.886,4.988,1.0,1.0,19.74,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0029_t00420.mp4
cVabKjWav-Y_clip0030_t00445,cVabKjWav-Y,445.826,450.826,5.0,1.0,1.0,21.37,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0030_t00445.mp4
cVabKjWav-Y_clip0031_t00449,cVabKjWav-Y,449.826,454.826,5.0,1.0,1.0,20.59,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0031_t00449.mp4
cVabKjWav-Y_clip0032_t00453,cVabKjWav-Y,453.826,458.826,5.0,1.0,1.0,21.1,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0032_t00453.mp4
cVabKjWav-Y_clip0033_t00459,cVabKjWav-Y,459.01,462.334,3.324,1.0,1.0,21.44,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0033_t00459.mp4
cVabKjWav-Y_clip0034_t00463,cVabKjWav-Y,463.074,468.074,5.0,1.0,1.0,20.23,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0034_t00463.mp4
cVabKjWav-Y_clip0035_t00495,cVabKjWav-Y,495.554,502.718,7.164,1.0,1.0,19.11,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0035_t00495.mp4
cVabKjWav-Y_clip0036_t00502,cVabKjWav-Y,502.85,506.654,3.804,1.0,1.0,18.99,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0036_t00502.mp4
cVabKjWav-Y_clip0037_t00514,cVabKjWav-Y,514.722,517.854,3.132,1.0,1.0,19.19,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0037_t00514.mp4
cVabKjWav-Y_clip0038_t00518,cVabKjWav-Y,518.178,528.51,10.332,1.0,1.0,19.26,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0038_t00518.mp4
cVabKjWav-Y_clip0039_t00533,cVabKjWav-Y,533.154,536.318,3.164,1.0,1.0,18.92,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0039_t00533.mp4
cVabKjWav-Y_clip0040_t00536,cVabKjWav-Y,536.738,541.598,4.86,1.0,1.0,18.72,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0040_t00536.mp4
cVabKjWav-Y_clip0041_t00541,cVabKjWav-Y,541.89,544.158,2.268,1.0,1.0,17.15,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0041_t00541.mp4
cVabKjWav-Y_clip0042_t00547,cVabKjWav-Y,547.522,550.206,2.684,1.0,1.0,19.8,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0042_t00547.mp4
cVabKjWav-Y_clip0043_t00550,cVabKjWav-Y,550.37,556.414,6.044,1.0,1.0,18.24,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0043_t00550.mp4
cVabKjWav-Y_clip0044_t00556,cVabKjWav-Y,556.61,561.31,4.7,1.0,1.0,19.02,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0044_t00556.mp4
cVabKjWav-Y_clip0045_t00577,cVabKjWav-Y,577.858,580.798,2.94,1.0,1.0,18.59,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0045_t00577.mp4
cVabKjWav-Y_clip0046_t00585,cVabKjWav-Y,585.474,591.774,6.3,1.0,1.0,18.59,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0046_t00585.mp4
cVabKjWav-Y_clip0047_t00628,cVabKjWav-Y,628.29,639.294,11.004,1.0,1.0,20.0,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0047_t00628.mp4
cVabKjWav-Y_clip0048_t00683,cVabKjWav-Y,683.618,686.654,3.036,1.0,1.0,21.41,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0048_t00683.mp4
cVabKjWav-Y_clip0049_t00686,cVabKjWav-Y,686.754,694.558,7.804,1.0,1.0,19.34,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0049_t00686.mp4
cVabKjWav-Y_clip0050_t00694,cVabKjWav-Y,694.85,698.814,3.964,1.0,1.0,21.12,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0050_t00694.mp4
cVabKjWav-Y_clip0051_t00698,cVabKjWav-Y,698.978,703.198,4.22,1.0,1.0,19.38,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0051_t00698.mp4
cVabKjWav-Y_clip0052_t00735,cVabKjWav-Y,735.938,741.118,5.18,1.0,1.0,19.64,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0052_t00735.mp4
cVabKjWav-Y_clip0053_t00754,cVabKjWav-Y,754.082,759.678,5.596,1.0,1.0,20.48,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0053_t00754.mp4
cVabKjWav-Y_clip0054_t00764,cVabKjWav-Y,764.194,768.478,4.284,1.0,1.0,19.66,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0054_t00764.mp4
cVabKjWav-Y_clip0055_t00768,cVabKjWav-Y,768.834,773.822,4.988,1.0,1.0,18.49,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0055_t00768.mp4
cVabKjWav-Y_clip0056_t00774,cVabKjWav-Y,774.018,779.934,5.916,1.0,1.0,18.83,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0056_t00774.mp4
cVabKjWav-Y_clip0057_t00780,cVabKjWav-Y,780.258,784.83,4.572,1.0,1.0,17.93,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0057_t00780.mp4
cVabKjWav-Y_clip0058_t00788,cVabKjWav-Y,788.93,796.35,7.42,1.0,1.0,18.16,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0058_t00788.mp4
cVabKjWav-Y_clip0059_t00796,cVabKjWav-Y,796.546,798.718,2.172,1.0,1.0,18.86,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0059_t00796.mp4
cVabKjWav-Y_clip0060_t00802,cVabKjWav-Y,802.242,804.574,2.332,1.0,1.0,19.65,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0060_t00802.mp4
cVabKjWav-Y_clip0061_t00808,cVabKjWav-Y,808.45,815.358,6.908,1.0,1.0,19.91,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0061_t00808.mp4
cVabKjWav-Y_clip0062_t00815,cVabKjWav-Y,815.458,817.566,2.108,1.0,1.0,20.24,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0062_t00815.mp4
cVabKjWav-Y_clip0063_t00818,cVabKjWav-Y,818.082,821.726,3.644,1.0,1.0,20.5,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0063_t00818.mp4
cVabKjWav-Y_clip0064_t00836,cVabKjWav-Y,836.034,838.878,2.844,1.0,1.0,19.8,/kaggle/working/clips/tier2/cVabKjWav-Y_clip0064_t00836.mp4
b9_oesdIz-M_clip0000_t00006,b9_oesdIz-M,6.626,14.654,8.028,1.0,1.0,21.34,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0000_t00006.mp4
b9_oesdIz-M_clip0001_t00021,b9_oesdIz-M,21.026,26.142,5.116,1.0,1.0,22.13,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0001_t00021.mp4
b9_oesdIz-M_clip0002_t00026,b9_oesdIz-M,26.466,30.398,3.932,1.0,1.0,21.03,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0002_t00026.mp4
b9_oesdIz-M_clip0003_t00030,b9_oesdIz-M,30.754,33.79,3.036,1.0,1.0,21.61,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0003_t00030.mp4
b9_oesdIz-M_clip0004_t00034,b9_oesdIz-M,34.082,37.726,3.644,1.0,1.0,20.0,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0004_t00034.mp4
b9_oesdIz-M_clip0005_t00038,b9_oesdIz-M,38.114,44.19,6.076,1.0,1.0,19.14,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0005_t00038.mp4
b9_oesdIz-M_clip0006_t00049,b9_oesdIz-M,49.25,54.25,5.0,1.0,1.0,19.66,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0006_t00049.mp4
b9_oesdIz-M_clip0007_t00053,b9_oesdIz-M,53.25,58.25,5.0,1.0,1.0,19.12,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0007_t00053.mp4
b9_oesdIz-M_clip0008_t00057,b9_oesdIz-M,57.25,62.25,5.0,1.0,1.0,19.47,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0008_t00057.mp4
b9_oesdIz-M_clip0009_t00061,b9_oesdIz-M,61.25,66.25,5.0,1.0,1.0,20.54,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0009_t00061.mp4
b9_oesdIz-M_clip0010_t00073,b9_oesdIz-M,73.186,75.55,2.364,1.0,1.0,22.44,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0010_t00073.mp4
b9_oesdIz-M_clip0011_t00103,b9_oesdIz-M,103.65,106.302,2.652,1.0,1.0,19.6,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0011_t00103.mp4
b9_oesdIz-M_clip0012_t00118,b9_oesdIz-M,118.658,123.658,5.0,1.0,1.0,22.17,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0012_t00118.mp4
b9_oesdIz-M_clip0013_t00122,b9_oesdIz-M,122.658,127.658,5.0,1.0,1.0,20.83,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0013_t00122.mp4
b9_oesdIz-M_clip0014_t00126,b9_oesdIz-M,126.658,131.658,5.0,1.0,1.0,21.07,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0014_t00126.mp4
b9_oesdIz-M_clip0015_t00132,b9_oesdIz-M,132.834,135.998,3.164,1.0,1.0,21.33,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0015_t00132.mp4
b9_oesdIz-M_clip0016_t00136,b9_oesdIz-M,136.098,142.43,6.332,1.0,1.0,21.14,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0016_t00136.mp4
b9_oesdIz-M_clip0017_t00147,b9_oesdIz-M,147.746,157.022,9.276,1.0,1.0,22.47,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0017_t00147.mp4
b9_oesdIz-M_clip0018_t00157,b9_oesdIz-M,157.378,159.774,2.396,1.0,1.0,21.33,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0018_t00157.mp4
b9_oesdIz-M_clip0019_t00159,b9_oesdIz-M,159.906,162.782,2.876,1.0,1.0,20.28,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0019_t00159.mp4
b9_oesdIz-M_clip0020_t00163,b9_oesdIz-M,163.138,167.422,4.284,1.0,1.0,20.32,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0020_t00163.mp4
b9_oesdIz-M_clip0021_t00167,b9_oesdIz-M,167.586,175.39,7.804,1.0,1.0,19.99,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0021_t00167.mp4
b9_oesdIz-M_clip0022_t00175,b9_oesdIz-M,175.746,180.222,4.476,1.0,1.0,20.73,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0022_t00175.mp4
b9_oesdIz-M_clip0023_t00186,b9_oesdIz-M,186.21,191.21,5.0,1.0,1.0,21.08,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0023_t00186.mp4
b9_oesdIz-M_clip0024_t00190,b9_oesdIz-M,190.21,195.21,5.0,1.0,1.0,19.91,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0024_t00190.mp4
b9_oesdIz-M_clip0025_t00194,b9_oesdIz-M,194.21,199.21,5.0,1.0,1.0,20.54,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0025_t00194.mp4
b9_oesdIz-M_clip0026_t00198,b9_oesdIz-M,198.21,202.75,4.54,1.0,1.0,19.55,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0026_t00198.mp4
b9_oesdIz-M_clip0027_t00205,b9_oesdIz-M,205.218,210.206,4.988,1.0,1.0,23.57,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0027_t00205.mp4
b9_oesdIz-M_clip0028_t00210,b9_oesdIz-M,210.498,218.878,8.38,0.75,1.0,21.16,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0028_t00210.mp4
b9_oesdIz-M_clip0029_t00228,b9_oesdIz-M,228.258,232.414,4.156,1.0,1.0,21.68,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0029_t00228.mp4
b9_oesdIz-M_clip0030_t00233,b9_oesdIz-M,233.826,237.342,3.516,1.0,1.0,19.82,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0030_t00233.mp4
b9_oesdIz-M_clip0031_t00269,b9_oesdIz-M,269.538,276.094,6.556,1.0,1.0,18.25,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0031_t00269.mp4
b9_oesdIz-M_clip0032_t00276,b9_oesdIz-M,276.194,278.462,2.268,1.0,1.0,17.48,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0032_t00276.mp4
b9_oesdIz-M_clip0033_t00280,b9_oesdIz-M,280.994,288.574,7.58,1.0,1.0,21.52,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0033_t00280.mp4
b9_oesdIz-M_clip0034_t00288,b9_oesdIz-M,288.77,296.222,7.452,1.0,1.0,20.76,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0034_t00288.mp4
b9_oesdIz-M_clip0035_t00319,b9_oesdIz-M,319.682,330.11,10.428,1.0,1.0,22.86,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0035_t00319.mp4
b9_oesdIz-M_clip0036_t00349,b9_oesdIz-M,349.314,352.19,2.876,1.0,1.0,19.46,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0036_t00349.mp4
b9_oesdIz-M_clip0037_t00352,b9_oesdIz-M,352.482,361.726,9.244,0.889,1.0,19.57,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0037_t00352.mp4
b9_oesdIz-M_clip0038_t00378,b9_oesdIz-M,378.85,384.99,6.14,1.0,1.0,19.76,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0038_t00378.mp4
b9_oesdIz-M_clip0039_t00385,b9_oesdIz-M,385.346,389.886,4.54,1.0,1.0,20.02,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0039_t00385.mp4
b9_oesdIz-M_clip0040_t00390,b9_oesdIz-M,390.082,398.142,8.06,1.0,1.0,18.8,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0040_t00390.mp4
b9_oesdIz-M_clip0041_t00401,b9_oesdIz-M,401.538,408.382,6.844,1.0,1.0,22.51,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0041_t00401.mp4
b9_oesdIz-M_clip0042_t00408,b9_oesdIz-M,408.77,413.31,4.54,1.0,1.0,21.47,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0042_t00408.mp4
b9_oesdIz-M_clip0043_t00413,b9_oesdIz-M,413.57,416.094,2.524,1.0,1.0,21.07,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0043_t00413.mp4
b9_oesdIz-M_clip0044_t00416,b9_oesdIz-M,416.386,424.638,8.252,1.0,1.0,20.39,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0044_t00416.mp4
b9_oesdIz-M_clip0045_t00424,b9_oesdIz-M,424.994,429.054,4.06,1.0,1.0,19.49,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0045_t00424.mp4
b9_oesdIz-M_clip0046_t00430,b9_oesdIz-M,430.818,434.526,3.708,1.0,1.0,18.64,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0046_t00430.mp4
b9_oesdIz-M_clip0047_t00434,b9_oesdIz-M,434.658,437.502,2.844,1.0,1.0,18.39,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0047_t00434.mp4
b9_oesdIz-M_clip0048_t00441,b9_oesdIz-M,441.026,449.982,8.956,1.0,1.0,19.6,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0048_t00441.mp4
b9_oesdIz-M_clip0049_t00500,b9_oesdIz-M,500.258,506.75,6.492,1.0,1.0,20.52,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0049_t00500.mp4
b9_oesdIz-M_clip0050_t00506,b9_oesdIz-M,506.978,509.63,2.652,1.0,1.0,20.41,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0050_t00506.mp4
b9_oesdIz-M_clip0051_t00514,b9_oesdIz-M,514.914,518.43,3.516,1.0,1.0,22.94,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0051_t00514.mp4
b9_oesdIz-M_clip0052_t00518,b9_oesdIz-M,518.562,521.566,3.004,1.0,1.0,22.22,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0052_t00518.mp4
b9_oesdIz-M_clip0053_t00523,b9_oesdIz-M,523.01,525.758,2.748,1.0,1.0,21.41,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0053_t00523.mp4
b9_oesdIz-M_clip0054_t00526,b9_oesdIz-M,526.018,533.31,7.292,1.0,1.0,20.26,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0054_t00526.mp4
b9_oesdIz-M_clip0055_t00533,b9_oesdIz-M,533.602,540.414,6.812,1.0,1.0,20.04,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0055_t00533.mp4
b9_oesdIz-M_clip0056_t00540,b9_oesdIz-M,540.802,548.03,7.228,1.0,1.0,19.69,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0056_t00540.mp4
b9_oesdIz-M_clip0057_t00549,b9_oesdIz-M,549.826,554.462,4.636,1.0,1.0,19.42,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0057_t00549.mp4
b9_oesdIz-M_clip0058_t00559,b9_oesdIz-M,559.906,564.906,5.0,1.0,1.0,21.96,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0058_t00559.mp4
b9_oesdIz-M_clip0059_t00563,b9_oesdIz-M,563.906,568.906,5.0,1.0,1.0,21.7,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0059_t00563.mp4
b9_oesdIz-M_clip0060_t00567,b9_oesdIz-M,567.906,572.906,5.0,1.0,1.0,21.38,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0060_t00567.mp4
b9_oesdIz-M_clip0061_t00571,b9_oesdIz-M,571.906,576.906,5.0,1.0,1.0,21.48,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0061_t00571.mp4
b9_oesdIz-M_clip0062_t00575,b9_oesdIz-M,575.906,579.998,4.092,1.0,1.0,20.87,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0062_t00575.mp4
b9_oesdIz-M_clip0063_t00580,b9_oesdIz-M,580.13,588.094,7.964,1.0,1.0,20.11,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0063_t00580.mp4
b9_oesdIz-M_clip0064_t00588,b9_oesdIz-M,588.546,598.014,9.468,1.0,1.0,19.23,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0064_t00588.mp4
b9_oesdIz-M_clip0065_t00598,b9_oesdIz-M,598.21,601.982,3.772,1.0,1.0,19.06,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0065_t00598.mp4
b9_oesdIz-M_clip0066_t00619,b9_oesdIz-M,619.906,623.55,3.644,1.0,1.0,20.64,/kaggle/working/clips/tier2/b9_oesdIz-M_clip0066_t00619.mp4
